#{"t_start": 1646344324.9513898, "env_id": "wordle-v0"}
r,l,t
-4,11,10.106568
28,7,10.122193
34,9,10.153444
29,2,10.153444
5,7,10.169085
39,8,10.200317
-2,8,10.215943
-8,7,10.231569
5,9,10.247191
-5,8,10.278441
3,6,10.294068
46,5,10.294068
5,8,10.325319
35,4,10.325319
-2,8,10.372193
10,7,10.387818
13,6,10.403444
9,6,10.419069
29,2,10.419069
0,7,10.450318
-6,9,10.465943
-5,9,11.184695
15,7,11.215943
0,6,11.215943
25,1,11.231568
-7,10,11.247192
25,1,11.262818
6,8,11.278444
7,9,11.294068
43,5,11.309692
-1,8,11.325317
-3,8,11.340942
36,3,11.356568
14,8,11.372192
-3,8,11.403443
8,6,11.419068
-3,7,11.434694
40,9,11.465942
0,8,11.481567
29,2,11.481567
42,9,11.512817
6,7,11.528441
51,7,11.54407
25,3,11.559706
-8,10,11.575319
1,6,11.590945
40,5,11.606567
27,2,11.622192
-4,7,11.637818
-3,10,11.653442
53,5,11.669067
11,6,11.684692
11,10,11.715943
54,6,11.731567
13,7,11.747194
3,7,11.762817
25,1,11.762817
-6,9,11.794067
28,4,11.794067
-5,6,11.809692
-1,6,11.825316
8,7,11.840942
48,6,12.497193
49,3,12.497193
35,9,12.528442
-7,6,12.544067
29,3,12.544067
40,9,12.575317
-4,8,12.590941
44,8,12.606568
35,5,12.622193
34,5,12.637817
-4,7,12.653442
25,1,12.653442
9,6,12.669067
-3,9,12.684693
16,8,12.715943
-2,9,12.731567
-1,11,12.762817
12,7,12.794067
-9,9,12.809692
25,1,12.809692
1,9,12.825316
53,9,12.856568
25,1,12.856568
-5,6,12.872192
20,7,12.887815
25,1,12.887815
42,7,12.903441
31,3,12.919065
-2,9,12.947088
-5,8,12.961153
29,2,12.961153
-3,8,12.992408
14,11,13.023658
6,8,13.039284
32,6,13.054904
11,8,13.070531
15,8,13.101781
11,8,13.117404
32,6,13.13303
50,7,13.851779
17,6,13.867405
-2,7,13.883028
9,8,13.898654
2,6,13.914281
32,6,13.929904
0,7,13.94553
50,7,13.961156
25,1,13.961156
-5,10,13.992405
27,2,13.992405
15,6,14.008029
1,8,14.039281
8,7,14.054907
-4,12,14.086156
37,7,14.10178
37,4,14.117404
26,3,14.133029
55,9,14.148655
38,4,14.148655
11,8,14.179907
6,7,14.195528
-2,7,14.211157
14,7,14.226781
-4,10,14.25803
53,4,14.25803
-6,7,14.273655
-1,8,14.304906
14,9,14.320529
2,12,14.351779
4,10,14.383031
23,7,14.398654
0,8,14.41428
-7,8,14.429904
0,6,14.44553
29,6,14.476783
25,1,14.476783
1,6,14.492405
31,3,15.164283
35,5,15.179908
39,10,15.19553
10,8,15.226781
27,2,15.226781
-9,7,15.242406
2,12,15.273655
25,1,15.289281
25,1,15.289281
39,11,15.32053
14,7,15.336156
1,8,15.35178
1,6,15.367406
-13,11,15.398663
6,8,15.429905
9,8,15.445531
36,5,15.461156
2,11,15.492406
-2,9,15.50803
-11,12,15.539282
35,6,15.554908
-5,8,15.586156
25,1,15.586156
3,7,15.601782
3,9,15.617406
-2,7,15.648655
13,7,15.664282
35,6,15.679905
3,6,15.69553
14,7,15.711155
28,5,15.72678
33,8,15.742405
2,9,15.773656
-8,7,15.789281
29,2,15.789281
7,8,15.804905
-5,10,16.554905
3,7,16.570532
7,7,16.601781
34,11,16.617405
-5,9,16.648656
7,8,16.664281
39,6,16.679905
15,6,16.69553
39,3,16.69553
2,8,16.72678
-4,9,16.742405
37,8,16.75803
33,4,16.773656
15,8,16.789281
12,10,16.82053
-9,8,16.836156
43,6,16.85178
37,7,16.883029
7,6,16.883029
25,1,16.898655
55,7,16.914282
8,6,16.929907
9,7,16.929907
46,3,16.94553
27,3,16.94553
34,2,16.961156
31,3,16.961156
38,9,16.992405
12,7,17.008031
25,1,17.008031
43,4,17.02366
37,5,17.03928
47,6,17.054907
1,9,17.070532
31,3,17.086156
43,6,17.101781
-1,8,17.117405
29,2,17.117405
29,3,17.13303
32,5,17.148655
-7,6,17.164282
11,7,17.179904
1,7,17.195529
42,8,17.914281
-6,12,17.958348
41,5,17.972415
31,2,17.972415
38,3,17.972415
48,8,18.003667
34,9,18.019292
14,7,18.050544
36,6,18.066167
15,6,18.081793
-10,11,18.09742
40,6,18.128671
27,2,18.128671
27,3,18.128671
34,3,18.144295
18,7,18.15992
-3,8,18.175545
37,4,18.19117
8,7,18.206794
41,3,18.22242
25,1,18.22242
29,4,18.22242
46,7,18.238046
3,7,18.253666
13,7,18.284918
47,3,18.284918
8,7,18.300543
4,8,18.331792
34,6,18.331792
51,10,18.363042
16,9,18.378667
2,6,18.394293
1,10,18.425542
-1,10,18.456793
32,3,18.456793
11,8,18.488042
-3,7,18.503667
41,6,18.519293
-12,11,18.550542
37,5,18.550542
40,4,18.566168
35,5,19.253668
45,5,19.269294
41,6,19.284919
-3,7,19.300543
10,12,19.331794
0,7,19.347419
36,6,19.363044
-1,8,19.394292
-2,8,19.409918
3,8,19.425543
6,9,19.441167
25,1,19.456792
16,8,19.472419
-4,7,19.488042
0,11,19.519294
37,7,19.534917
29,2,19.550542
32,5,19.550542
15,8,19.581792
-4,8,19.597417
30,4,19.597417
-6,10,19.628666
25,1,19.628666
-5,8,19.659917
56,6,19.675541
16,6,19.691166
25,1,19.691166
-3,7,19.706792
30,4,19.722417
27,3,19.722417
-2,9,19.753666
14,7,19.769293
25,1,19.769293
34,3,19.769293
-6,7,19.784918
-6,11,19.816167
36,4,19.831793
31,3,19.831793
42,10,19.863043
33,4,19.878668
51,8,19.894293
-6,7,20.613045
10,11,20.644292
31,3,20.644292
-2,7,20.65992
8,8,20.69117
25,1,20.69117
49,6,20.706795
45,3,20.706795
12,10,20.738045
25,1,20.738045
54,6,20.75367
3,7,20.784921
33,4,20.784921
25,1,20.800545
27,2,20.800545
31,3,20.800545
27,2,20.81617
-11,14,20.847425
39,7,20.878666
36,6,20.894292
-10,10,20.909918
41,5,20.925543
47,7,20.956792
-2,9,20.972417
12,6,20.988042
2,7,21.003667
0,7,21.019294
12,6,21.066168
25,1,21.066168
52,12,21.097417
27,6,21.113042
43,4,21.128667
10,9,21.144292
29,3,21.144292
4,7,21.175543
33,3,21.175543
29,3,21.191173
19,9,21.20679
-4,6,21.222416
-2,8,21.253667
29,2,21.253667
-3,7,21.269293
32,4,21.284917
-5,9,22.003668
43,8,22.034917
25,1,22.034917
0,8,22.050542
45,5,22.050542
24,12,22.081792
13,7,22.097417
0,7,22.113042
30,6,22.128668
41,11,22.159917
9,6,22.175541
54,7,22.19117
46,6,22.206794
2,6,22.222419
29,3,22.238043
8,6,22.253668
25,1,22.253668
38,8,22.269292
-6,11,22.300542
39,4,22.316166
9,8,22.331792
14,7,22.347418
2,6,22.363043
13,7,22.378667
29,2,22.394293
-4,7,22.409918
-14,9,22.425543
29,2,22.441168
39,3,22.441168
47,3,22.456792
40,2,22.456792
0,10,22.488043
-9,9,22.503668
35,4,22.519294
-3,6,22.534918
29,2,22.534918
-5,6,22.550542
34,4,22.566167
0,7,22.581791
11,8,22.613044
41,5,22.613044
26,3,22.628665
28,4,22.644292
40,5,22.644292
36,3,23.359016
33,6,23.374641
8,7,23.405893
9,7,23.421516
27,2,23.421516
-11,10,23.452765
7,9,23.46839
29,3,23.484014
38,8,23.499644
-6,9,23.53089
14,7,23.546516
14,7,23.56214
15,6,23.577765
35,8,23.609012
5,7,23.62464
1,8,23.640263
2,7,23.65589
9,8,23.671514
27,2,23.671514
28,3,23.687139
31,4,23.702765
49,5,23.71839
30,3,23.71839
43,6,23.734014
38,6,23.749639
25,1,23.749639
32,4,23.765267
31,6,23.780893
-3,9,23.812148
34,4,23.827769
29,2,23.827769
49,4,23.827769
-9,8,23.859017
4,8,23.874644
31,6,23.890267
29,2,23.890267
-9,11,23.921516
25,1,23.937139
29,3,23.937139
-10,7,23.952767
4,7,23.968391
-7,9,23.999646
25,1,23.999646
-3,6,24.015268
5,9,24.734016
-5,8,24.749641
11,6,24.765266
35,4,24.78089
27,5,24.78089
26,4,24.796516
50,9,24.812141
3,9,24.843391
2,8,24.859016
49,4,24.87464
25,1,24.87464
7,9,24.90589
-10,9,24.921516
34,5,24.93714
31,3,24.952765
0,11,24.984016
35,4,24.984016
45,5,24.99964
11,7,25.015265
-2,10,25.03089
17,6,25.046515
-1,9,25.077766
42,4,25.093391
29,6,25.109015
4,10,25.140264
53,4,25.140264
1,7,25.171515
8,8,25.187141
25,1,25.187141
-3,13,25.218389
37,3,25.234014
37,9,25.249639
12,6,25.265264
-9,8,25.28089
0,7,25.296516
25,1,25.31214
4,8,25.327764
-5,6,25.34339
-3,8,25.359014
-12,19,26.09339
-3,6,26.109015
9,6,26.12464
51,5,26.140266
30,5,26.140266
6,9,26.171515
1,8,26.18714
29,2,26.18714
25,1,26.202764
0,7,26.218391
33,4,26.218391
7,8,26.234015
26,4,26.249641
41,5,26.265266
2,8,26.296517
-4,8,26.31214
16,7,26.327765
7,8,26.359015
-4,7,26.374639
12,11,26.405888
31,3,26.405888
8,8,26.437139
11,7,26.46839
31,6,26.484014
28,3,26.484014
-7,10,26.515263
33,9,26.530887
-4,7,26.546515
29,3,26.546515
-3,6,26.562138
2,6,26.593391
36,5,26.593391
31,3,26.609016
-6,11,26.640265
-8,9,26.655889
6,6,26.671513
8,7,26.68714
25,1,26.68714
19,8,26.702765
40,6,26.718388
29,2,26.734016
33,4,27.40589
29,2,27.421515
44,6,27.437141
3,6,27.452765
31,3,27.452765
42,8,27.484015
1,10,27.49964
31,8,27.515265
30,4,27.53089
32,7,27.546512
25,1,27.562139
38,3,27.562139
4,9,27.593389
29,3,27.593389
-9,8,27.609014
35,8,27.640265
0,10,27.65589
8,9,27.687143
27,2,27.687143
31,4,27.702769
4,10,27.718394
-6,8,27.749642
13,7,27.765268
35,13,27.796517
7,8,27.827767
45,3,27.827767
25,1,27.843392
45,4,27.843392
2,12,27.874639
25,1,27.874639
-4,10,27.905891
46,4,27.921513
30,6,27.937137
48,8,27.952767
16,7,27.983373
10,12,28.010041
1,7,28.025666
41,7,28.041293
36,4,28.041293
4,8,28.072543
30,6,28.760043
31,3,28.775668
27,2,28.775668
1,6,28.791291
-4,9,28.806918
27,2,28.822542
44,5,28.822542
1,9,28.853793
35,6,28.86942
3,6,28.885043
31,4,28.900668
43,7,28.916292
-7,7,28.931918
27,6,28.947544
4,9,28.963166
37,6,28.978793
19,6,28.994417
25,1,28.994417
1,7,29.010044
13,8,29.025669
31,6,29.041293
-10,9,29.072542
4,10,29.088166
41,6,29.103792
48,5,29.119416
46,7,29.150667
45,6,29.166293
14,9,29.181919
8,8,29.213171
34,6,29.228796
-5,6,29.244419
-5,11,29.275667
-6,6,29.291294
6,7,29.306917
38,7,29.322541
-7,8,29.338167
-7,9,29.369418
33,4,29.369418
44,6,29.385041
0,8,29.416293
1,10,30.119417
44,6,30.135044
27,2,30.135044
13,6,30.150668
32,5,30.166293
10,7,30.181917
-1,11,30.213168
3,7,30.244419
25,1,30.244419
29,2,30.244419
4,8,30.275669
4,8,30.306919
29,3,30.322545
31,4,30.338171
34,2,30.338171
1,7,30.385044
29,2,30.400671
-3,7,30.416295
25,1,30.431918
45,4,30.447543
55,8,30.463169
-8,12,30.510045
-1,9,30.52567
53,7,30.556919
5,8,30.58817
40,7,30.603795
30,6,30.635044
-2,7,30.650671
40,8,30.681919
1,7,30.697546
25,2,30.71317
30,5,30.728795
35,4,30.744421
47,3,30.760044
47,3,30.760044
-1,9,30.791295
3,10,30.838171
-1,8,30.885046
29,10,30.9163
46,8,30.947546
-4,9,30.994421
29,4,31.916296
44,4,31.93192
44,5,31.947546
-3,8,31.963171
43,5,31.99442
-3,9,32.010044
5,8,32.041294
15,6,32.05692
29,3,32.05692
14,7,32.088169
1,6,32.103796
39,5,32.119421
43,7,32.135046
-4,8,32.15067
33,3,32.166297
9,7,32.181921
31,4,32.197545
1,7,32.228794
29,2,32.228794
7,7,32.244418
25,1,32.260042
25,1,32.275669
3,7,32.291291
34,3,32.291291
-1,8,32.322544
40,9,32.33817
51,7,32.36942
51,9,32.40067
36,3,32.40067
-6,9,32.431921
16,7,32.46317
-1,6,32.478794
-5,8,32.510045
25,1,32.510045
25,1,32.510045
44,3,32.52567
42,6,32.541296
12,9,32.572545
-1,7,32.599555
6,9,32.639555
9,7,32.667554
31,4,32.683555
1,8,32.719554
-11,10,32.747552
2,6,33.603789
9,9,33.63179
9,8,33.651787
47,7,33.671787
31,9,33.695786
4,6,33.711789
1,6,33.73179
8,6,33.747787
39,7,33.767787
-5,6,33.787788
11,8,33.811787
27,2,33.815788
0,7,33.839788
36,7,33.875788
0,6,33.891787
39,5,33.907787
5,11,33.939787
27,2,33.94379
-6,10,33.971789
0,9,33.999787
1,9,34.019787
27,2,34.023788
4,7,34.047788
29,6,34.063788
33,8,34.087792
49,4,34.09979
12,7,34.11979
49,6,34.14379
46,6,34.167789
25,4,34.17979
1,8,34.203789
1,8,34.227789
33,5,34.239792
-4,6,34.27179
17,7,34.29579
15,6,34.31179
-4,6,34.33579
25,1,34.33979
35,3,34.35179
31,8,34.375792
4,10,35.179787
-3,7,35.203789
48,7,35.223788
0,6,35.239788
25,1,35.243788
18,6,35.263789
27,3,35.275788
1,7,35.303789
0,7,35.323789
-5,10,35.351789
45,6,35.371789
33,3,35.379788
-1,6,35.395788
34,6,35.415787
27,2,35.419787
-4,6,35.439788
39,6,35.455788
33,4,35.467789
47,4,35.479787
25,1,35.483787
1,8,35.507789
-1,8,35.531788
-8,11,35.571787
12,9,35.595787
25,1,35.599789
25,1,35.603789
33,10,35.627787
12,11,35.655787
-1,6,35.675788
2,10,35.699789
42,10,35.731788
-6,7,35.747788
4,8,35.767787
39,7,35.787787
2,6,35.803788
7,9,35.819787
5,11,35.851789
12,6,35.871787
-1,8,35.891799
-1,10,36.695789
31,2,36.703789
27,2,36.707788
3,7,36.727789
35,5,36.739788
25,1,36.74379
34,5,36.759789
32,7,36.77979
3,9,36.80379
50,9,36.83179
0,9,36.859789
23,7,36.879789
31,3,36.88779
9,6,36.915791
25,1,36.919791
-1,9,36.95579
32,5,36.967788
15,6,36.983788
0,8,37.007789
56,6,37.023787
25,1,37.027788
1,7,37.047788
47,3,37.055787
31,3,37.063789
9,6,37.079787
28,4,37.091789
39,5,37.107789
0,7,37.123788
-1,10,37.147788
12,7,37.167789
27,2,37.171788
-10,11,37.199789
29,2,37.207788
15,10,37.235786
25,1,37.235786
25,1,37.239788
39,3,37.247787
-9,11,37.279787
41,12,37.307787
49,5,37.319789
1,8,37.343789
38,11,37.371788
29,3,37.379788
32,5,37.395788
7,7,38.12296
29,4,38.138591
53,6,38.154209
-1,8,38.169834
47,8,38.201083
31,5,38.216707
31,3,38.216707
7,9,38.247958
6,12,38.279207
27,5,38.294833
37,2,38.294833
28,4,38.294833
27,3,38.310459
25,1,38.310459
-6,7,38.326083
31,2,38.341708
36,6,38.341708
-10,7,38.388584
6,8,38.404207
7,9,38.419833
6,6,38.435464
10,12,38.466709
34,13,38.513583
16,6,38.529209
12,8,38.544833
53,5,38.560458
10,6,38.560458
25,1,38.576084
35,8,38.591709
13,8,38.607333
45,2,38.622961
-3,10,38.638585
13,7,38.669833
36,6,38.669833
31,2,38.685458
33,3,38.685458
30,5,38.701082
35,2,38.701082
27,2,38.716709
54,8,38.732334
33,3,38.747958
31,3,38.747958
-12,13,38.779208
42,5,38.794834
32,5,39.497959
18,7,39.513583
49,3,39.529207
8,8,39.544833
40,5,39.560458
-3,6,39.576084
39,9,39.591707
4,7,39.607335
38,6,39.622959
30,15,39.654209
29,4,39.669834
49,5,39.685459
34,12,39.716707
33,13,39.747958
13,8,39.763583
-8,7,39.779209
34,2,39.794836
7,7,39.810458
7,7,39.826083
3,10,39.841709
39,6,39.857335
36,10,39.888583
7,8,39.919832
32,4,39.919832
47,4,39.935459
-9,8,39.951083
34,9,39.982334
2,8,39.997957
11,9,40.029208
25,1,40.029208
-1,8,40.044833
33,8,40.076084
54,7,40.091709
50,5,40.091709
-1,10,40.122958
10,6,40.138585
45,2,40.794833
47,14,40.826083
30,2,40.826083
37,6,40.841708
25,1,40.841708
3,6,40.857336
52,7,40.888583
36,9,40.904208
36,6,40.919833
-3,10,40.951084
25,1,40.951084
8,8,40.966708
54,9,40.997958
37,4,40.997958
47,6,41.013583
30,3,41.029208
41,5,41.029208
37,4,41.044834
25,2,41.044834
-4,9,41.076082
6,8,41.091709
38,5,41.107334
4,10,41.122959
-2,14,41.169832
4,7,41.185459
25,1,41.185459
34,3,41.201083
33,4,41.201083
4,9,41.232334
51,4,41.247957
5,6,41.263582
2,11,41.279207
-2,7,41.310457
31,16,41.341707
27,2,41.341707
30,3,41.357332
54,6,41.372958
-1,10,41.404207
1,7,41.419834
25,1,41.419834
-3,6,41.435458
33,6,42.138594
29,3,42.154208
34,2,42.154208
54,7,42.169834
-4,11,42.201083
32,3,42.201083
44,9,42.232334
29,2,42.232334
25,1,42.232334
48,8,42.247959
-3,9,42.279208
55,5,42.294833
6,7,42.310459
25,1,42.310459
38,6,42.326083
37,8,42.357333
-4,7,42.372958
25,1,42.372958
-2,10,42.404209
31,5,42.419833
3,6,42.435458
-2,7,42.451083
41,10,42.466707
37,4,42.482333
14,10,42.513589
-2,9,42.529208
38,10,42.560459
25,1,42.560459
27,2,42.560459
3,6,42.576083
-3,11,42.607334
31,3,42.622958
27,3,42.622958
-1,6,42.654208
36,3,42.654208
7,10,42.685457
26,5,42.685457
31,3,42.701084
-6,18,42.747958
10,8,42.763583
-5,8,42.794832
37,5,43.478982
35,6,43.494607
5,12,43.510231
3,8,43.54148
41,4,43.557106
0,9,43.572731
2,11,43.603979
27,2,43.603979
4,8,43.635231
-5,8,43.66648
29,2,43.682106
-4,9,43.69773
31,4,43.713356
9,9,43.744606
8,9,43.76023
1,9,43.775857
27,2,43.791481
29,2,43.791481
12,9,43.807107
-1,6,43.822731
25,1,43.822731
44,3,43.838355
38,6,43.853982
-9,12,43.885231
36,3,43.885231
19,6,43.900857
-4,9,43.932104
30,2,43.932104
27,2,43.932104
35,5,43.947729
25,1,43.947729
2,8,43.963356
39,4,43.978981
40,5,43.994606
0,7,44.010231
5,7,44.041481
39,3,44.041481
16,9,44.057106
34,6,44.072731
42,10,44.103981
36,3,44.103981
-3,9,44.135231
-1,8,44.838357
-5,9,44.869608
-4,11,44.900857
25,1,44.900857
6,8,44.916481
37,6,44.932106
27,2,44.94773
29,2,44.94773
25,1,44.94773
27,2,44.963354
-8,11,44.978982
34,3,44.994607
5,7,45.010231
6,10,45.04148
44,5,45.057112
33,4,45.072731
38,7,45.088356
2,6,45.103981
49,3,45.103981
25,1,45.103981
35,5,45.119606
0,8,45.150856
1,9,45.182106
37,6,45.182106
14,7,45.19773
47,5,45.213356
25,1,45.213356
25,1,45.213356
25,1,45.22898
0,11,45.244606
30,5,45.260231
36,7,45.291481
33,4,45.291481
32,6,45.307108
49,4,45.322731
31,2,45.322731
45,4,45.338358
31,8,45.353982
47,9,45.369606
29,7,45.400856
35,2,45.400856
25,1,45.400856
13,6,45.416481
44,7,45.432107
12,8,45.447731
27,2,45.463356
5,8,45.478982
42,7,45.510232
2,8,46.166482
-1,10,46.182107
1,8,46.213357
31,12,46.244607
29,2,46.244607
41,6,46.260231
35,7,46.275862
15,8,46.291484
27,2,46.291484
38,9,46.322731
5,9,46.353982
30,5,46.369606
51,8,46.385231
27,2,46.385231
27,2,46.385231
-7,10,46.416482
33,3,46.432107
40,6,46.432107
-12,15,46.478981
31,4,46.478981
-9,14,46.510231
1,8,46.525858
-10,13,46.572732
6,7,46.588356
3,7,46.603981
-4,9,46.619607
-5,13,46.650858
33,4,46.666482
25,1,46.666482
6,8,46.697732
-7,9,46.713356
54,8,46.744606
0,13,46.775856
35,4,46.775856
38,10,47.494606
47,7,47.510231
4,7,47.525856
38,7,47.541482
39,8,47.557107
36,3,47.572731
31,3,47.572731
27,2,47.588356
6,10,47.603981
47,7,47.635233
10,6,47.650857
25,1,47.650857
-6,11,47.682106
51,4,47.682106
3,9,47.713356
25,1,47.713356
32,7,47.728981
30,3,47.728981
29,2,47.744607
34,8,47.760232
11,10,47.775857
31,8,47.791482
-4,6,47.822731
5,9,47.838357
9,8,47.853981
2,13,47.885231
11,6,47.900856
-2,9,47.932107
-1,6,47.947732
44,9,47.963356
43,6,47.978982
36,7,47.994606
34,6,48.027039
45,2,48.033039
38,6,48.036117
25,1,48.051744
18,7,48.06737
-4,10,48.082995
40,6,48.098618
32,9,48.129875
47,3,48.817371
33,5,48.832994
-6,7,48.864246
36,3,48.864246
38,6,48.87987
46,4,48.895494
25,1,48.895494
-5,7,48.911119
47,3,48.926745
39,6,48.957997
-11,10,48.989243
-8,7,49.020494
36,15,49.051744
15,8,49.067368
-4,10,49.098621
34,9,49.114245
-1,7,49.129869
-3,6,49.145496
2,9,49.176746
34,5,49.192371
38,7,49.207994
15,7,49.223621
35,8,49.239245
34,3,49.254869
-4,7,49.270494
28,8,49.28612
12,11,49.317368
25,1,49.317368
29,4,49.332994
-2,9,49.34862
25,1,49.364245
36,9,49.37987
3,9,49.41112
1,7,49.426744
-4,7,49.442368
9,8,49.457994
42,9,49.489245
45,5,49.50487
20,7,50.207994
4,6,50.223619
3,8,50.239246
27,2,50.239246
8,6,50.254871
27,2,50.254871
44,6,50.270495
-2,9,50.301744
38,3,50.301744
13,8,50.332994
2,8,50.34862
30,4,50.364245
35,7,50.379869
36,4,50.395496
-6,14,50.426745
29,3,50.44237
-1,7,50.457995
37,6,50.47362
37,3,50.47362
36,4,50.489245
5,10,50.520494
42,8,50.536118
15,6,50.551745
10,7,50.56737
43,4,50.582994
41,4,50.582994
27,2,50.59862
-11,13,50.62987
29,7,50.645495
0,17,50.692369
27,2,50.692369
52,7,50.707994
0,7,50.723619
-1,8,50.739243
25,1,50.739243
31,4,50.754868
