#{"t_start": 1646340729.9578292, "env_id": "wordle-v0"}
r,l,t
39,5,117.16091
29,2,117.176534
25,1,117.176534
31,4,117.192166
27,2,117.192166
29,2,117.192166
43,4,117.207791
29,2,117.207791
49,5,117.22341
25,1,117.22341
32,4,117.239036
29,2,117.239036
25,1,117.239036
25,1,117.239036
25,1,117.239036
44,5,117.254661
45,4,117.270291
25,1,117.270291
25,5,117.285911
37,4,117.285911
25,1,117.301536
29,3,117.301536
35,4,117.31716
25,1,117.31716
45,4,117.332784
41,4,117.332784
41,3,117.348411
25,1,117.348411
37,4,117.364035
27,10,117.37966
27,2,117.395287
27,2,117.395287
33,3,117.410912
31,3,117.410912
31,5,117.426536
43,4,117.44216
29,2,117.44216
30,14,117.489034
25,1,117.489034
45,4,117.489034
45,7,117.504661
34,7,117.535908
25,1,117.535908
41,3,117.535908
28,3,117.551533
29,2,117.551533
31,5,117.56716
25,1,117.56716
25,1,117.56716
28,13,118.317162
25,1,118.317162
31,3,118.317162
38,6,118.332786
44,5,118.348411
33,4,118.364034
31,3,118.364034
33,4,118.395284
27,9,118.410912
41,3,118.426536
45,4,118.442159
25,1,118.442159
31,5,118.457786
37,4,118.473413
33,3,118.473413
30,4,118.489041
28,3,118.489041
45,4,118.50466
29,2,118.50466
29,6,118.520285
29,2,118.520285
41,3,118.535911
29,2,118.535911
25,1,118.535911
39,5,118.551536
33,4,118.567159
33,4,118.582785
31,3,118.582785
29,2,118.598409
31,4,118.598409
36,5,118.614033
29,3,118.629661
25,1,118.629661
29,2,118.629661
45,4,118.645286
25,1,118.645286
41,3,118.660911
32,4,118.660911
39,5,118.676537
25,1,118.692167
39,5,118.692167
36,5,118.707791
29,2,118.723411
27,3,118.723411
45,4,118.739036
40,14,118.770285
41,4,118.785908
23,19,118.83279
45,4,118.83279
45,4,118.84841
33,4,118.84841
38,6,118.864035
29,2,118.879662
29,2,118.879662
40,4,118.895285
37,4,118.895285
31,5,118.910911
25,1,118.910911
43,4,118.926536
35,4,118.942161
25,1,118.942161
24,3,118.942161
25,1,118.957786
45,4,118.957786
25,1,118.957786
38,6,119.676536
43,4,119.692163
29,3,119.692163
39,5,119.707785
25,1,119.707785
27,2,119.707785
29,2,119.723411
37,4,119.739034
39,5,119.754661
20,21,119.801535
25,1,119.801535
39,6,119.817161
43,4,119.83279
25,1,119.83279
25,1,119.83279
31,3,119.83279
40,7,119.864034
33,3,119.864034
40,4,119.879661
41,4,119.895286
25,1,119.895286
38,9,119.926537
25,1,119.926537
30,5,119.942163
45,4,119.957787
31,3,119.973411
40,6,119.989037
31,5,120.004661
33,3,120.020286
33,3,120.035911
39,5,120.051536
30,5,120.051536
32,4,120.067162
25,1,120.067162
28,3,120.082786
29,3,120.098411
39,5,120.114036
36,7,120.129662
28,3,120.145286
32,4,120.145286
39,8,120.176536
29,2,120.192161
37,5,120.207785
25,1,120.207785
31,4,120.223411
42,5,120.254662
45,4,120.254662
9,39,120.410912
27,2,120.426536
31,6,120.442161
37,3,120.457787
29,2,120.473412
36,5,120.489037
36,5,120.50466
39,5,121.360886
45,4,121.376512
45,4,121.392135
36,5,121.407761
33,3,121.407761
44,5,121.423384
37,4,121.439009
33,3,121.454634
40,5,121.47026
41,3,121.485886
39,5,121.501511
25,1,121.501511
29,2,121.517137
33,3,121.517137
45,4,121.53276
35,4,121.548385
41,3,121.548385
29,2,121.564009
32,4,121.564009
25,1,121.579634
31,4,121.579634
25,1,121.595258
27,3,121.595258
35,6,121.610886
41,3,121.626509
40,4,121.642136
33,3,121.657758
37,2,121.657758
28,7,121.689011
42,5,121.704636
33,3,121.704636
33,3,121.720261
25,1,121.720261
36,5,121.735886
35,6,121.75151
25,1,121.75151
32,4,121.767134
33,4,121.78276
41,3,121.798384
29,2,121.798384
45,4,121.814009
35,4,121.829633
40,7,121.845263
41,3,121.860883
31,6,121.87651
25,1,121.892137
29,2,121.892137
39,5,121.907762
43,4,121.923386
25,1,121.923386
29,2,121.923386
41,4,121.939009
29,6,121.954635
33,3,121.970258
29,2,121.970258
39,6,122.001509
32,4,122.001509
33,4,122.017136
29,2,122.032758
45,4,122.048385
27,2,122.048385
31,3,122.06401
33,3,122.06401
42,5,122.079634
24,13,122.126511
31,4,122.126511
25,1,122.142137
39,5,122.157759
29,7,122.173385
29,2,123.142137
30,6,123.173383
45,4,123.18901
31,3,123.204636
29,2,123.220261
45,4,123.235885
36,4,123.251508
33,3,123.267136
33,3,123.282758
38,6,123.298386
31,4,123.329636
25,1,123.329636
29,2,123.34526
46,6,123.360885
29,2,123.376511
26,11,123.423386
27,9,123.470261
36,5,123.485886
31,4,123.517135
37,7,123.548388
45,4,123.564013
43,4,123.579636
38,6,123.59526
28,9,123.62651
44,5,123.642134
33,4,123.65776
30,7,123.673386
25,1,123.673386
34,5,123.68901
18,23,123.782761
38,6,123.798383
31,3,123.814011
-7,12,123.860886
41,3,123.87651
30,11,123.923385
33,4,123.93901
38,5,123.970258
29,3,123.985885
38,6,124.001508
45,4,124.03276
29,2,124.03276
29,2,124.048385
31,3,124.048385
37,4,124.064009
36,5,124.079637
39,5,124.095259
33,3,124.110885
37,4,124.126511
37,4,124.126511
37,4,124.142134
37,4,124.157761
36,5,124.876512
25,1,124.892136
41,3,124.892136
42,5,124.93901
37,9,124.954633
26,6,124.970259
38,8,124.985885
39,5,125.001509
25,1,125.001509
31,3,125.017134
41,3,125.017134
40,4,125.032758
27,10,125.048385
25,1,125.064012
43,4,125.064012
25,1,125.079636
25,4,125.079636
37,5,125.095261
37,4,125.110887
35,6,125.126508
29,3,125.142135
30,5,125.157762
27,2,125.157762
25,1,125.157762
36,6,125.173384
23,19,125.235889
33,4,125.235889
36,6,125.267135
-530,583,128.105229
36,6,128.120859
29,2,128.120859
45,4,128.13648
30,6,128.152112
37,6,128.16773
28,17,128.214603
31,3,128.214603
36,7,128.230228
37,9,128.94898
42,5,128.964602
37,4,128.980228
22,5,128.995855
29,2,128.995855
33,11,129.027104
33,3,129.042735
39,5,129.042735
27,2,129.058353
42,5,129.07398
37,4,129.07398
30,13,129.105228
31,3,129.120853
28,13,129.152104
29,2,129.152104
39,5,129.167728
27,2,129.183353
31,3,129.183353
28,3,129.183353
31,3,129.198977
39,5,129.214605
33,4,129.214605
25,1,129.214605
27,2,129.230228
25,1,129.230228
29,2,129.230228
25,1,129.230228
27,2,129.245855
33,3,129.245855
41,6,129.261479
26,6,129.277105
43,4,129.29273
32,5,129.308356
35,4,129.308356
37,7,129.339604
29,3,129.339604
29,2,129.339604
37,4,129.355228
25,1,129.355228
25,1,129.370855
27,2,129.370855
35,6,129.386478
36,4,129.402104
29,2,129.402104
45,4,129.417728
41,6,129.433355
40,4,129.448979
29,2,129.448979
41,3,129.464604
25,1,129.464604
39,5,129.480233
40,5,129.480233
38,6,129.511479
45,4,129.511479
39,6,129.527105
31,3,129.54273
31,4,129.558354
37,4,129.558354
28,3,129.57398
39,5,129.605227
25,1,129.605227
33,11,129.636479
33,3,129.636479
37,4,130.464607
41,5,130.495855
25,1,130.495855
42,6,130.527104
25,1,130.527104
31,3,130.542732
29,8,130.589603
45,4,130.589603
25,1,130.605229
41,4,130.605229
40,6,130.620856
25,1,130.63648
31,3,130.63648
26,5,130.652105
31,3,130.667729
35,4,130.683355
25,1,130.69898
45,4,130.714605
40,5,130.73023
27,2,130.73023
29,2,130.745855
39,5,130.76148
29,2,130.76148
34,5,130.777105
30,5,130.792729
43,4,130.808354
29,2,130.808354
27,5,130.823979
25,1,130.839604
39,5,130.855228
29,3,130.855228
41,3,130.870855
27,4,130.88648
35,4,130.88648
25,1,130.902103
39,5,130.917728
37,4,130.933354
29,2,130.933354
27,2,130.948979
27,2,130.964604
37,5,130.980227
38,6,130.995854
33,4,131.011479
29,2,131.011479
41,4,131.027104
39,5,131.04273
32,5,131.077662
37,5,131.087723
29,2,131.103348
29,2,131.103348
36,5,131.134601
32,4,131.150223
30,5,131.165851
27,2,131.165851
25,1,131.165851
41,4,131.181476
27,2,131.181476
25,1,131.1971
39,5,131.212726
29,3,131.212726
31,3,131.228353
27,2,131.228353
25,1,131.228353
29,2,131.243973
41,5,131.259601
27,2,131.259601
27,2,131.275223
29,2,131.275223
41,3,131.290851
25,1,131.290851
29,2,131.290851
42,10,131.3221
29,6,131.353352
32,4,131.368976
35,4,132.228351
33,3,132.228351
29,2,132.243973
25,1,132.243973
25,1,132.243973
35,4,132.259598
36,5,132.275224
25,1,132.275224
34,5,132.29085
37,4,132.306478
33,3,132.306478
25,1,132.3221
33,8,132.337726
31,6,132.353351
33,3,132.368976
41,3,132.368976
33,3,132.384598
31,4,132.400225
27,2,132.400225
33,3,132.400225
32,4,132.415852
35,5,132.431473
35,8,132.462727
29,2,132.462727
29,2,132.462727
35,6,132.493975
29,3,132.493975
43,4,132.5096
40,5,132.525225
43,4,132.54085
32,5,132.556476
36,7,132.5721
45,4,132.587725
32,4,132.603352
37,4,132.603352
37,4,132.618977
29,2,132.618977
38,6,132.650228
29,2,132.650228
25,1,132.650228
25,16,132.712726
29,2,132.712726
36,10,132.743974
37,4,132.759602
45,4,132.759602
41,3,132.775224
24,14,132.806477
37,7,132.837727
25,1,132.837727
35,7,132.868975
28,3,132.884601
32,5,132.900224
39,5,132.91585
41,3,132.931473
25,1,132.931473
29,2,132.9471
33,3,132.962726
41,6,132.97835
18,18,134.087725
39,5,134.10335
31,3,134.10335
33,3,134.118976
29,3,134.118976
24,12,134.165851
40,5,134.165851
37,4,134.181476
45,4,134.1971
25,1,134.1971
25,1,134.1971
35,7,134.22835
36,5,134.243977
40,5,134.243977
32,4,134.259601
29,2,134.275226
35,4,134.275226
36,5,134.29085
33,3,134.306476
25,1,134.306476
35,4,134.3221
42,6,134.337727
37,4,134.35335
45,4,134.35335
25,1,134.368977
47,5,134.384603
39,6,134.400227
25,1,134.400227
40,4,134.415852
33,3,134.415852
32,4,134.431475
37,8,134.447098
27,2,134.462724
25,1,134.462724
41,3,134.478352
32,5,134.493974
35,4,134.509599
41,3,134.525226
33,3,134.540852
32,4,134.556476
40,4,134.5721
25,1,134.5721
26,8,134.60335
36,6,134.618973
33,4,134.618973
33,3,134.6346
39,5,134.650224
33,3,134.650224
25,1,134.665849
29,6,134.665849
25,1,134.681476
41,6,134.6971
41,6,134.712725
41,3,134.712725
33,3,134.728348
30,5,134.728348
25,1,134.743975
29,3,134.743975
25,1,134.743975
39,5,134.759598
25,1,134.759598
45,4,134.775223
45,4,134.79085
32,4,134.79085
41,4,134.806475
25,1,134.806475
39,5,134.822098
30,5,135.509602
43,6,135.525226
38,6,135.540851
39,5,135.556475
25,1,135.556475
33,4,135.572098
29,2,135.572098
30,5,135.587725
38,6,135.603353
33,3,135.618976
25,1,135.618976
28,3,135.618976
37,7,135.650226
37,2,135.650226
25,1,135.650226
33,4,135.665848
33,3,135.665848
39,5,135.681473
25,1,135.681473
45,4,135.697098
34,7,135.712725
33,8,135.743973
29,2,135.743973
29,2,135.743973
25,1,135.743973
30,7,135.77523
43,4,135.77523
29,2,135.79085
39,6,135.806475
31,5,135.822101
29,2,135.822101
39,5,135.837725
25,1,135.837725
25,1,135.837725
31,5,135.853348
29,2,135.868976
25,1,135.868976
41,6,135.8846
40,4,135.8846
35,6,135.900223
45,4,135.91585
25,1,135.91585
29,2,135.931473
39,5,135.947099
35,6,135.962723
43,6,135.978349
38,8,135.993973
29,3,135.993973
33,3,136.0096
25,1,136.0096
41,3,136.025226
31,5,136.040851
25,1,136.040851
33,3,136.040851
40,4,136.056475
29,2,136.056475
29,2,136.0721
29,13,136.128426
40,4,136.128426
25,17,136.175302
25,1,136.175302
31,4,136.190926
30,12,136.925304
38,8,136.940927
33,4,136.95655
29,3,136.95655
38,7,136.987803
41,3,136.987803
36,4,137.003427
35,4,137.003427
25,1,137.003427
37,4,137.019051
29,2,137.019051
29,8,137.034677
29,2,137.050301
29,2,137.050301
33,3,137.050301
27,3,137.065927
32,4,137.081551
25,1,137.081551
43,4,137.081551
38,6,137.097177
35,3,137.112802
41,3,137.112802
33,3,137.128426
39,6,137.144052
25,1,137.144052
31,3,137.144052
29,2,137.159675
37,4,137.159675
45,4,137.175301
29,2,137.175301
40,8,137.206551
29,3,137.206551
41,3,137.222175
21,16,137.269052
41,3,137.269052
33,4,137.284675
31,4,137.284675
29,2,137.284675
39,6,137.300301
35,4,137.315927
32,5,137.331551
27,2,137.331551
45,4,137.347176
32,4,137.362807
32,4,137.378433
27,2,137.378433
29,2,137.378433
27,2,137.39405
29,2,137.39405
39,5,137.409677
39,6,137.425303
27,8,137.440928
37,4,137.456553
38,6,137.472179
35,7,137.487804
29,2,137.487804
29,2,137.503429
37,4,137.519053
25,1,137.519053
45,4,137.534676
25,1,137.534676
29,2,137.534676
35,5,137.550303
39,5,137.565926
33,3,137.565926
29,2,137.581552
41,3,138.284683
29,9,138.300303
31,3,138.315928
41,3,138.315928
29,2,138.331553
30,6,138.347178
33,6,138.362803
41,3,138.362803
25,1,138.362803
31,3,138.378429
45,4,138.378429
39,5,138.394053
37,4,138.409678
45,4,138.409678
25,1,138.425303
31,3,138.425303
41,4,138.440927
25,1,138.440927
37,4,138.456553
39,5,138.472181
33,3,138.472181
33,3,138.487804
41,3,138.487804
31,3,138.503427
39,5,138.519053
39,6,138.534678
25,1,138.534678
29,2,138.550301
25,2,138.550301
33,3,138.550301
41,5,138.565927
39,5,138.582729
38,8,138.598358
35,4,138.613983
25,1,138.613983
33,3,138.613983
25,1,138.613983
33,3,138.629607
34,8,138.660857
34,5,138.660857
41,3,138.676482
37,4,138.676482
45,4,138.692107
39,5,138.707732
42,5,138.723358
25,1,138.723358
31,3,138.738981
45,4,138.738981
35,7,138.770232
25,1,138.770232
45,4,138.770232
45,4,138.785858
37,4,138.801482
40,4,138.801482
29,8,138.817106
40,5,138.832731
28,3,138.848357
31,5,138.848357
43,4,138.863982
40,5,138.879606
25,1,138.879606
29,2,138.879606
25,1,138.895233
33,4,138.895233
41,3,138.910857
34,8,138.926482
25,1,138.926482
33,3,138.942106
34,5,139.629608
31,3,139.645232
41,3,139.645232
33,3,139.660857
34,5,139.676482
45,4,139.676482
39,5,139.692105
44,5,139.707737
40,5,139.723355
32,4,139.738982
28,7,139.754609
40,5,139.77023
25,1,139.77023
39,5,139.785857
45,4,139.785857
41,3,139.80148
36,5,139.817108
31,3,139.817108
37,4,139.832731
31,4,139.832731
27,2,139.848358
31,4,139.863982
29,2,139.863982
40,4,139.879607
41,3,139.879607
43,4,139.895232
25,1,139.895232
45,4,139.910858
32,4,139.926482
25,1,139.926482
29,2,139.926482
29,2,139.926482
25,1,139.942107
36,6,139.957731
27,8,139.973355
41,3,139.973355
37,7,140.004606
33,4,140.004606
29,2,140.004606
37,4,140.020234
37,4,140.035858
33,3,140.035858
30,5,140.051482
33,3,140.067106
33,3,140.067106
25,1,140.067106
38,6,140.082732
43,4,140.082732
40,4,140.098358
28,9,140.113982
27,2,140.129607
41,3,140.129607
27,2,140.129607
31,3,140.145234
31,3,140.145234
28,5,140.160856
32,7,140.192108
25,1,140.192108
40,5,140.207737
43,4,140.207737
45,4,140.223356
35,7,140.238983
45,4,140.254613
37,5,140.270233
29,2,140.270233
31,3,140.270233
41,3,140.285856
33,3,140.285856
27,4,141.25006
27,2,141.265684
33,3,141.281313
33,3,141.281313
25,1,141.296934
40,5,141.312562
33,3,141.328186
36,5,141.343811
32,4,141.359435
39,5,141.375061
33,3,141.390686
29,3,141.406311
37,4,141.421934
41,3,141.421934
29,3,141.437562
32,4,141.453187
36,5,141.468812
41,3,141.484437
41,3,141.500061
28,7,141.531309
41,3,141.531309
33,3,141.546936
25,1,141.546936
41,3,141.562562
25,1,141.562562
39,5,141.593812
29,3,141.609436
35,4,141.625061
39,5,141.640686
39,5,141.65631
39,5,141.671941
32,4,141.687561
32,4,141.687561
33,3,141.703185
37,4,141.718809
41,3,141.734436
30,5,141.750059
45,4,141.765683
27,22,141.859434
33,3,141.859434
41,6,141.890686
32,4,141.906309
33,4,141.921936
41,4,141.93756
41,4,141.953188
28,5,141.984437
35,4,142.03131
45,4,142.046937
36,6,142.078186
25,10,142.109436
29,7,142.125063
39,7,142.140687
41,3,142.156311
25,1,142.156311
25,1,142.156311
31,3,142.171936
28,3,142.187563
25,1,142.187563
29,2,142.187563
41,3,142.203187
28,3,142.203187
32,4,142.218811
33,3,142.234434
29,2,142.234434
31,8,143.125062
45,4,143.140687
29,2,143.156311
39,5,143.156311
30,5,143.171937
32,4,143.187562
38,6,143.203187
33,3,143.21882
40,5,143.234438
45,4,143.234438
37,4,143.250062
41,3,143.265687
29,2,143.265687
32,4,143.281312
41,3,143.296938
37,4,143.296938
34,5,143.312561
33,3,143.328187
36,5,143.343813
25,1,143.343813
25,1,143.343813
41,3,143.359437
33,3,143.375062
25,1,143.375062
34,8,143.421936
39,5,143.437562
41,4,143.453187
29,2,143.453187
27,2,143.453187
33,3,143.468812
30,5,143.484438
32,4,143.500061
45,4,143.500061
41,4,143.515687
37,4,143.531313
31,3,143.546937
36,6,143.562562
35,6,143.578187
29,2,143.578187
50,7,143.609436
41,3,143.625061
45,4,143.640687
38,6,143.671937
37,4,143.687562
33,3,143.703186
27,2,143.703186
29,2,143.718812
43,4,143.734438
29,3,143.750062
38,6,143.781312
29,2,143.781312
25,1,143.796937
25,1,143.796937
37,4,143.812562
44,5,143.828188
45,4,143.843811
32,4,143.843811
41,3,143.859436
45,4,143.875062
33,4,143.906312
39,5,143.921937
32,4,143.937562
29,7,143.968812
25,1,143.984437
33,3,143.984437
22,13,144.921937
30,5,144.937562
25,1,144.953187
25,10,144.968809
37,7,145.000059
37,7,145.015687
28,7,145.031312
28,4,145.031312
32,4,145.046935
31,5,145.062562
25,1,145.062562
41,3,145.078186
40,5,145.09381
39,5,145.109435
31,3,145.109435
27,2,145.109435
41,3,145.12506
29,2,145.12506
41,3,145.140686
29,2,145.140686
43,4,145.15631
29,2,145.15631
45,4,145.15631
41,3,145.171936
25,1,145.171936
33,8,145.203186
29,4,145.203186
30,6,145.218814
45,4,145.234436
25,1,145.234436
31,3,145.234436
25,10,145.265687
39,5,145.281311
49,5,145.296936
37,5,145.296936
33,3,145.312561
41,4,145.328186
37,4,145.328186
41,4,145.343811
25,1,145.343811
39,5,145.359436
25,1,145.359436
45,4,145.375062
33,3,145.375062
39,5,145.390687
29,2,145.390687
29,2,145.390687
29,2,145.406311
29,2,145.406311
31,4,145.421937
39,5,145.437565
29,3,145.437565
37,8,145.468812
39,7,145.484436
25,1,145.484436
39,5,145.50006
41,3,145.50006
33,3,145.50006
29,2,145.515687
25,1,145.515687
39,5,145.53131
35,4,145.53131
37,4,145.546936
37,4,145.562562
32,4,145.562562
40,6,146.275325
31,5,146.29095
36,6,146.306587
41,3,146.322199
29,3,146.322199
51,6,146.337824
38,7,146.353452
25,1,146.353452
33,3,146.369076
29,2,146.369076
37,4,146.384701
29,2,146.384701
41,3,146.400325
41,3,146.400325
25,1,146.400325
25,1,146.41595
30,5,146.41595
29,2,146.41595
40,7,146.447201
25,1,146.447201
40,4,146.462831
39,5,146.478453
29,2,146.478453
29,2,146.478453
29,3,146.494082
37,4,146.494082
25,1,146.509701
37,5,146.525325
36,5,146.525325
41,4,146.540951
25,1,146.540951
40,5,146.556574
33,4,146.572201
41,5,146.572201
29,2,146.587826
41,3,146.587826
33,8,146.603451
29,3,146.603451
25,1,146.619076
45,4,146.619076
47,10,146.650327
29,2,146.650327
-6,11,146.681575
29,3,146.697201
41,3,146.697201
40,5,146.712827
32,4,146.728452
31,3,146.728452
37,4,146.744078
39,5,146.759701
33,3,146.775332
41,3,146.775332
32,5,146.790952
39,5,146.806576
25,1,146.806576
29,2,146.806576
40,5,146.8222
29,2,146.8222
33,3,146.837825
41,5,146.837825
37,4,146.853451
33,3,146.869075
46,6,146.8847
29,3,146.8847
41,4,146.900324
35,4,146.915949
41,3,146.915949
25,1,146.915949
31,4,146.931574
31,3,147.619076
25,1,147.619076
41,3,147.634707
29,2,147.634707
25,1,147.634707
43,4,147.650326
41,5,147.650326
38,6,147.681575
25,1,147.681575
34,13,147.697199
25,1,147.712826
25,1,147.712826
29,2,147.712826
25,1,147.712826
29,2,147.712826
28,4,147.728449
38,6,147.744076
33,3,147.744076
31,3,147.759699
33,4,147.775326
30,5,147.790951
41,3,147.790951
44,5,147.806576
37,4,147.8222
45,4,147.8222
41,3,147.837824
37,4,147.837824
41,3,147.853451
39,5,147.869077
38,7,147.8847
33,4,147.900324
31,4,147.915951
32,4,147.931575
29,2,147.931575
37,4,147.947199
30,6,147.962825
31,5,147.978452
25,1,147.978452
31,4,147.994076
29,13,148.025325
45,4,148.025325
35,4,148.040951
38,6,148.056576
39,5,148.087828
35,6,148.103451
41,3,148.103451
25,1,148.103451
40,6,148.119076
41,3,148.1347
34,5,148.150324
39,5,148.150324
45,4,148.165953
33,3,148.165953
31,7,148.181574
32,4,148.197201
31,4,148.212827
38,6,148.22845
39,5,148.22845
41,3,148.244074
39,5,148.2597
25,1,148.2597
33,3,148.2597
29,3,148.275324
29,2,148.275324
25,1,148.275324
41,3,148.290951
41,3,149.009703
25,1,149.009703
33,4,149.025326
37,5,149.040952
33,4,149.056576
41,3,149.056576
34,5,149.072201
29,13,149.103451
31,4,149.103451
29,3,149.119076
25,1,149.119076
30,4,149.134702
33,3,149.134702
27,2,149.134702
33,7,149.165952
33,3,149.165952
41,3,149.165952
45,4,149.181575
41,4,149.197201
33,3,149.197201
41,4,149.212826
31,5,149.228449
39,5,149.244074
45,4,149.244074
38,6,149.2597
29,6,149.275326
30,5,149.290951
41,5,149.306576
33,3,149.322201
29,2,149.322201
25,1,149.322201
45,4,149.337827
31,4,149.353451
41,3,149.353451
33,3,149.369076
45,4,149.369076
45,4,149.384699
34,8,149.400325
43,4,149.41595
45,4,149.431574
29,2,149.431574
39,5,149.447199
34,5,149.462826
25,1,149.462826
27,8,149.494075
49,5,149.509702
25,1,149.509702
43,4,149.525331
29,2,149.525331
36,6,149.540951
39,5,149.556575
39,5,149.572199
33,3,149.572199
45,4,149.587824
45,4,149.603449
29,2,149.603449
33,3,149.619074
28,7,149.634701
40,4,149.634701
29,2,149.650324
29,13,149.681575
33,3,150.369077
33,4,150.3847
39,5,150.3847
25,1,150.400326
25,1,150.400326
41,5,150.415952
33,3,150.415952
31,4,150.431576
33,4,150.431576
33,3,150.447201
38,6,150.462828
39,5,150.478454
32,4,150.478454
35,9,150.509699
43,4,150.525327
39,5,150.540951
39,5,150.540951
37,5,150.556585
25,8,150.572201
41,4,150.587826
34,7,150.60345
33,3,150.60345
28,7,150.634701
33,4,150.634701
25,1,150.650326
38,6,150.66595
33,3,150.66595
29,2,150.681576
41,3,150.681576
33,3,150.697202
29,2,150.697202
25,1,150.712824
41,4,150.712824
41,3,150.728452
41,3,150.744074
31,3,150.744074
30,6,150.759701
33,3,150.775325
39,8,150.806577
40,6,150.822202
25,1,150.822202
29,2,150.837827
43,4,150.853452
39,5,150.869078
29,2,150.869078
33,4,150.884702
39,5,150.915954
33,3,150.915954
28,3,150.931576
33,3,150.931576
25,1,150.947202
32,4,150.947202
29,2,150.962825
36,5,150.978451
25,1,150.978451
33,3,150.994076
31,5,151.009701
25,1,151.009701
33,3,151.009701
41,4,151.025327
25,1,151.025327
25,1,151.040952
25,1,151.040952
33,4,151.056578
37,4,151.072202
30,5,151.087826
35,7,151.112872
27,2,151.118871
33,3,151.128872
40,4,151.976673
45,4,151.992295
37,4,152.007921
41,3,152.023545
38,6,152.054796
45,4,152.070422
28,13,152.132919
33,4,152.148546
29,2,152.148546
28,3,152.164172
41,3,152.179796
31,3,152.195422
33,3,152.211044
25,1,152.211044
41,3,152.226671
29,2,152.242295
29,3,152.257923
25,1,152.257923
42,5,152.273548
34,8,152.320421
33,4,152.336046
30,7,152.367296
37,4,152.382922
41,4,152.398546
25,1,152.414172
25,1,152.414172
37,4,152.429796
25,1,152.429796
25,1,152.445422
25,1,152.445422
25,1,152.445422
37,5,152.476672
28,3,152.492294
32,5,152.507923
45,4,152.523547
43,4,152.554797
39,6,152.570422
25,1,152.586048
38,6,152.601669
40,5,152.632922
40,6,152.648548
41,3,152.664172
39,5,152.679797
38,6,152.695419
25,1,152.695419
43,4,152.711049
36,6,152.726672
32,4,152.742297
40,6,152.773547
38,6,152.789172
45,7,152.820421
41,3,152.820421
41,4,152.836046
28,4,152.851671
35,7,152.867295
29,2,152.88292
33,3,152.898547
40,5,152.91417
41,3,152.929797
25,1,152.929797
42,5,152.945422
29,2,152.961046
39,5,152.961046
25,1,152.976673
41,4,152.992297
33,3,153.00792
37,4,153.023544
31,4,154.039172
37,4,154.070421
31,4,154.086048
42,6,154.101671
45,4,154.132922
25,1,154.132922
41,3,154.148546
29,2,154.16417
45,4,154.179797
32,4,154.195422
35,4,154.211048
45,4,154.226672
25,1,154.242296
37,4,154.257921
33,4,154.273547
36,5,154.289171
41,3,154.304796
43,6,154.336046
45,4,154.351671
45,4,154.382921
25,1,154.382921
25,1,154.382921
39,5,154.414171
38,6,154.429795
36,6,154.461048
43,4,154.476672
25,1,154.492297
25,1,154.492297
25,1,154.492297
27,2,154.507922
37,4,154.523546
35,4,154.539172
25,1,154.554797
41,3,154.570419
33,3,154.570419
33,3,154.586047
33,9,154.601671
32,4,154.617295
37,4,154.648546
31,3,154.648546
39,5,154.664172
41,6,154.726671
25,1,154.742296
43,4,154.757919
25,1,154.757919
46,8,154.773546
40,7,154.804797
37,4,154.820431
33,3,154.820431
45,4,154.85167
37,9,154.882921
25,1,154.882921
29,3,154.882921
29,2,154.898546
27,2,154.898546
38,6,154.91417
45,4,154.929794
38,6,154.929794
29,2,154.945421
25,1,154.945421
41,6,154.961045
38,6,154.976672
39,5,154.992294
37,4,155.007921
40,6,155.023546
39,5,155.039169
37,4,155.039169
29,2,155.039169
29,2,155.742296
39,5,155.757921
39,5,155.757921
25,1,155.757921
41,3,155.773545
39,5,155.78917
27,2,155.78917
39,5,155.804794
39,6,155.820421
25,1,155.820421
33,3,155.820421
33,3,155.836044
41,3,155.836044
33,9,155.867296
39,5,155.882921
25,1,155.882921
29,2,155.882921
37,4,155.898546
31,5,155.914171
29,2,155.914171
24,6,155.945421
39,5,155.945421
41,3,155.961046
25,1,155.961046
37,4,155.976671
32,4,155.976671
37,4,155.992294
32,5,156.007923
25,1,156.007923
31,5,156.023546
30,5,156.03917
29,2,156.054797
29,2,156.054797
25,1,156.054797
41,3,156.070419
45,4,156.070419
25,1,156.070419
25,1,156.086046
25,1,156.086046
36,3,156.086046
39,5,156.101671
25,1,156.101671
41,3,156.121077
32,4,156.131075
37,4,156.14108
45,4,156.14317
39,5,156.158798
24,9,156.174421
41,6,156.190047
41,4,156.205671
40,6,156.221297
42,5,156.236922
34,8,156.252546
41,3,156.268173
39,5,156.283795
25,1,156.283795
38,6,156.299428
25,1,156.299428
41,3,156.315047
36,5,156.315047
29,2,156.315047
39,5,156.330672
40,4,156.346299
45,4,156.346299
41,3,156.361921
25,1,156.361921
32,5,156.377545
41,6,156.393172
33,4,156.393172
41,3,157.096296
45,4,157.111923
33,3,157.111923
32,4,157.127547
29,2,157.127547
40,5,157.143173
31,3,157.143173
29,2,157.158798
33,3,157.158798
29,2,157.174428
38,6,157.174428
33,3,157.190048
37,4,157.205673
41,3,157.205673
37,2,157.221298
34,5,157.236923
36,6,157.252548
33,6,157.268171
37,4,157.268171
41,3,157.283795
41,3,157.283795
25,1,157.29942
25,1,157.29942
29,2,157.29942
42,5,157.315046
29,2,157.315046
25,1,157.315046
29,3,157.330671
38,6,157.346297
-49,89,157.596297
39,5,157.611923
25,1,157.611923
39,5,157.627547
29,2,157.627547
46,6,157.64317
25,1,157.64317
