#{"t_start": 1646848340.6345458, "env_id": "wordle-v0"}
r,l,t
-13,30,360.278051
16,30,360.326074
-4,30,360.385051
26,30,360.419051
3,30,360.452051
1,30,360.506051
6,30,360.54305
15,30,360.57705
-7,30,360.611051
7,30,360.645052
5,30,360.67905
18,30,360.711051
-20,30,360.749051
10,30,360.78605
-4,30,360.81905
-9,30,360.852085
4,30,360.885051
-16,30,360.92905
15,30,360.962051
-2,30,361.046051
-18,30,361.07705
43,30,361.110052
-15,30,361.14505
16,30,361.17805
37,30,361.21205
26,30,361.246051
23,30,361.279051
-5,30,361.31005
-39,30,361.34405
-7,30,361.39105
30,30,361.44805
8,30,361.503051
1,30,361.53905
-36,30,361.571051
2,30,361.60505
10,30,361.63605
-46,30,361.66605
-14,30,361.69805
-14,30,361.73005
52,30,361.776051
-10,30,361.80805
1,30,361.84005
-21,30,361.873051
-26,30,361.90805
-39,30,361.939051
-38,30,361.973051
6,30,362.00605
13,30,368.785052
29,30,368.81805
0,30,368.85105
-51,30,368.88805
3,30,368.92805
22,30,368.965052
37,30,368.998051
1,30,369.031051
4,30,369.065051
14,30,369.097051
-51,30,369.13105
-6,30,369.16205
29,30,369.195051
-26,30,369.223051
-3,30,369.253051
4,30,369.28405
-36,30,369.31505
27,30,369.34805
-10,30,369.381051
12,30,369.41405
-18,30,369.44405
5,30,369.472051
-19,30,369.50405
-37,30,369.53405
0,30,369.564051
3,30,369.609051
6,30,369.64105
-19,30,369.67405
40,30,369.704058
-10,30,369.73605
-7,30,369.77005
3,30,369.80205
11,30,369.83505
-16,30,369.86905
-23,30,369.903051
29,30,369.936051
-8,30,369.97005
-12,30,370.004051
1,30,370.040051
-13,30,370.074052
-22,30,370.109051
2,30,370.142051
0,30,370.17505
-8,30,370.210051
19,30,370.243051
-13,30,370.275051
31,30,370.308051
12,30,370.342051
23,30,370.37705
-10,30,370.410051
-10,30,370.44405
-1,30,370.47905
20,30,370.512051
11,30,370.54705
-9,30,370.618051
10,30,370.662051
1,30,370.708053
-25,30,370.750052
-10,30,370.803051
14,30,370.840051
5,30,370.873052
11,30,370.908052
3,30,370.943052
22,30,370.977051
-5,30,371.010051
16,30,371.04105
26,30,371.07305
25,30,371.103051
34,30,377.47105
-5,30,377.509052
-12,30,377.543051
30,30,377.57605
1,30,377.60805
5,30,377.642051
9,30,377.67205
-31,30,377.704052
15,30,377.737051
-34,30,377.770049
17,30,377.80205
-4,30,377.82905
-2,30,377.860051
-22,30,377.89105
8,30,377.922051
36,30,377.95205
-13,30,377.98305
16,30,378.010051
12,30,378.04205
27,30,378.07505
13,30,378.10705
-5,30,378.134051
-3,30,378.163051
-11,30,378.195053
-9,30,378.253051
-71,30,378.28105
-13,30,378.312051
17,30,378.34305
-8,30,378.37605
38,30,378.409051
14,30,378.436051
-36,30,378.469052
-16,30,378.50105
-8,30,378.53305
-19,30,378.566051
-8,30,378.598052
-75,30,378.631051
9,30,378.66005
-5,30,378.690051
-18,30,378.72305
32,30,378.75405
0,30,378.78605
29,30,378.814051
4,30,378.84705
33,30,378.88005
-2,30,378.91305
-8,30,378.94705
-28,30,378.980051
-3,30,379.013051
-12,30,379.04805
-26,30,379.08205
-1,30,379.114051
-17,30,379.145051
-9,30,379.17905
21,30,379.21305
-4,30,379.245049
-1,30,379.278051
8,30,379.326051
1,30,379.359073
-38,30,379.391051
-28,30,379.42305
34,30,379.45405
10,30,379.48505
5,30,379.514051
0,30,379.547052
8,30,379.57905
10,30,379.61105
24,30,379.645051
-4,30,379.678052
-31,30,387.676052
-24,30,387.785052
10,30,387.864051
7,30,387.91005
-3,30,387.946052
45,30,387.989052
-14,30,388.02305
4,30,388.058051
-1,30,388.110051
-12,30,388.147051
-36,30,388.202055
-22,30,388.24305
36,30,388.279051
16,30,388.315051
-9,30,388.350071
2,30,388.389074
11,30,388.425052
-42,30,388.460051
3,30,388.493051
-32,30,388.527051
20,30,388.560051
-24,30,388.625092
-29,30,388.66505
-5,30,388.712052
-3,30,388.743051
-45,30,388.77205
-1,30,388.79805
23,30,388.827051
-41,30,388.874112
20,30,388.915105
-3,30,388.954074
6,30,388.99105
36,30,389.02205
13,30,389.05505
-25,30,389.087056
25,30,389.118051
-9,30,389.15005
-48,30,389.18905
21,30,389.22805
25,30,389.265068
-2,30,389.309051
-7,30,389.34005
-11,30,389.370051
-17,30,389.402051
9,30,389.431056
15,30,389.46405
28,30,389.49305
29,30,389.52605
23,30,389.55805
2,30,389.595056
22,30,389.635052
-21,30,389.679051
-28,30,389.720052
6,30,389.75605
-8,30,389.786051
16,30,389.826051
3,30,389.85905
11,30,389.889051
25,30,389.922051
15,30,389.95205
-15,30,389.980051
-7,30,390.01005
5,30,390.03805
27,30,390.066051
1,30,390.105051
-16,30,390.13705
11,30,390.187051
-75,30,390.229082
-3,30,395.882051
5,30,395.92305
4,30,395.961051
-2,30,396.000051
-32,30,396.03705
3,30,396.07105
40,30,396.10105
23,30,396.131056
-16,30,396.15805
30,30,396.189056
-36,30,396.22005
-28,30,396.24905
-24,30,396.27705
-27,30,396.305056
-16,30,396.338052
17,30,396.371051
0,30,396.400051
-29,30,396.429049
-25,30,396.458051
10,30,396.492051
-32,30,396.54705
2,30,396.57805
-28,30,396.60805
-26,30,396.637051
-2,30,396.670051
-10,30,396.703051
54,30,396.73405
9,30,396.76305
25,30,396.796051
6,30,396.82705
-10,30,396.85605
15,30,396.88305
-8,30,396.91405
16,30,396.943051
29,30,396.972056
11,30,397.005056
33,30,397.03305
-75,30,397.060056
4,30,397.08805
-25,30,397.117056
6,30,397.14405
-9,30,397.17505
-9,30,397.20705
-14,30,397.240051
55,30,397.272051
-13,30,397.30305
29,30,397.33105
-34,30,397.36205
-11,30,397.394056
17,30,397.42605
0,30,397.45805
-4,30,397.49205
22,30,397.52405
18,30,397.569051
-41,30,397.596051
-39,30,397.624051
-6,30,397.657052
13,30,397.690052
19,30,397.722051
-26,30,397.75105
19,30,397.78405
32,30,397.816056
-25,30,397.848051
1,30,397.87905
14,30,397.90705
-13,30,397.935051
39,30,397.96705
-20,30,397.998049
7,30,403.45705
-9,30,403.49605
4,30,403.532051
-39,30,403.57105
-7,30,403.61005
36,30,403.649051
-19,30,403.68205
4,30,403.715051
20,30,403.743051
-24,30,403.775051
-18,30,403.802051
-52,30,403.834051
16,30,403.866058
4,30,403.899051
-42,30,403.93205
36,30,403.96405
-1,30,403.994051
12,30,404.026051
43,30,404.053051
40,30,404.10005
27,30,404.131051
41,30,404.16405
0,30,404.19205
5,30,404.225056
-29,30,404.25405
-5,30,404.28705
10,30,404.319051
-43,30,404.352051
-15,30,404.385051
12,30,404.418052
-15,30,404.45105
-75,30,404.48305
19,30,404.512051
23,30,404.543051
22,30,404.572052
12,30,404.605051
7,30,404.635056
14,30,404.66605
31,30,404.69605
23,30,404.72805
37,30,404.76005
-9,30,404.792052
-12,30,404.82305
-8,30,404.853056
-2,30,404.885052
14,30,404.917056
-16,30,404.95005
-17,30,404.982051
-8,30,405.01305
19,30,405.04305
33,30,405.07505
48,30,405.107051
14,30,405.15905
5,30,405.190051
-22,30,405.21905
-23,30,405.25105
5,30,405.281051
-32,30,405.31205
17,30,405.341051
29,30,405.37405
-11,30,405.407051
-20,30,405.43705
-33,30,405.47005
7,30,405.50105
-3,30,405.53305
-28,30,405.566051
32,30,405.595049
-2,30,405.628054
-20,30,410.799051
-10,30,410.83205
-33,30,410.865051
6,30,410.898051
3,30,410.93205
20,30,410.964051
-6,30,410.99705
5,30,411.02905
32,30,411.058051
-7,30,411.08705
35,30,411.12005
46,30,411.153052
-45,30,411.18205
13,30,411.21405
-13,30,411.24705
5,30,411.280051
0,30,411.311051
25,30,411.35405
42,30,411.38005
-29,30,411.41105
-24,30,411.440056
2,30,411.473051
-48,30,411.502051
-15,30,411.53505
25,30,411.567052
11,30,411.600053
-13,30,411.632051
-34,30,411.66505
-16,30,411.698051
-2,30,411.73005
8,30,411.76005
21,30,411.78705
36,30,411.815051
34,30,411.84605
6,30,411.87605
-36,30,411.90705
-10,30,411.93805
20,30,411.964051
12,30,411.99205
38,30,412.022051
-16,30,412.05105
-23,30,412.08205
18,30,412.111051
16,30,412.142056
1,30,412.17405
-18,30,412.205056
-27,30,412.23405
-10,30,412.26705
-7,30,412.299051
-13,30,412.33305
26,30,412.364051
11,30,412.40405
43,30,412.43405
-13,30,412.460051
-22,30,412.491053
-8,30,412.51805
-9,30,412.54505
-5,30,412.57105
21,30,412.60005
-10,30,412.62705
13,30,412.65905
-28,30,412.690052
-4,30,412.716051
19,30,412.74405
-34,30,412.77405
-12,30,412.80105
7,30,412.834051
17,30,412.86305
18,30,412.89305
-75,30,418.295051
27,30,418.330051
-9,30,418.36305
-23,30,418.398051
12,30,418.431051
4,30,418.46405
-6,30,418.49705
-2,30,418.530052
15,30,418.56205
-23,30,418.59205
21,30,418.62405
4,30,418.654051
-18,30,418.684051
0,30,418.71605
8,30,418.745051
-75,30,418.792051
-37,30,418.825051
24,30,418.85405
-7,30,418.88305
-10,30,418.91105
-5,30,418.942057
1,30,418.97005
8,30,418.99905
15,30,419.028051
13,30,419.061057
9,30,419.09005
23,30,419.119051
-5,30,419.15005
-11,30,419.179049
43,30,419.210051
0,30,419.23705
13,30,419.27005
-21,30,419.303051
-12,30,419.33505
-9,30,419.367051
-39,30,419.40105
-14,30,419.43105
15,30,419.46305
-27,30,419.494051
-11,30,419.52005
3,30,419.55005
9,30,419.583051
-23,30,419.61705
-36,30,419.65005
26,30,419.682051
-18,30,419.715051
22,30,419.74605
4,30,419.77305
-37,30,419.82105
3,30,419.854049
0,30,419.88705
-10,30,419.92005
-9,30,419.95305
50,30,419.985052
-7,30,420.018051
21,30,420.04905
6,30,420.08205
48,30,420.115051
-22,30,420.144051
2,30,420.17305
-10,30,420.202051
4,30,420.22905
-5,30,420.258051
-12,30,420.291051
33,30,420.32005
45,30,420.35305
-22,30,420.38605
-3,30,420.418051
-30,30,425.92505
-23,30,425.969082
9,30,426.021051
29,30,426.087073
-9,30,426.122051
-40,30,426.148051
8,30,426.17805
25,30,426.20905
-13,30,426.24205
10,30,426.27405
-75,30,426.30305
5,30,426.33305
-25,30,426.362051
-1,30,426.39205
-4,30,426.436052
15,30,426.495054
-75,30,426.54105
-45,30,426.588071
0,30,426.62605
11,30,426.65705
4,30,426.687051
-17,30,426.738051
-75,30,426.778051
1,30,426.833051
3,30,426.87505
8,30,426.907056
-19,30,426.93905
-1,30,426.97005
34,30,426.99605
37,30,427.029051
-26,30,427.084063
-36,30,427.132051
-1,30,427.185064
-28,30,427.21805
15,30,427.24405
-15,30,427.27305
19,30,427.303051
-30,30,427.33405
-3,30,427.36005
-39,30,427.38605
-3,30,427.41505
29,30,427.454051
16,30,427.516051
-9,30,427.574051
0,30,427.61005
30,30,427.63905
0,30,427.666051
5,30,427.70805
-14,30,427.737056
-7,30,427.76705
13,30,427.80005
-12,30,427.82705
-7,30,427.856052
-16,30,427.885051
7,30,427.91605
35,30,427.942051
29,30,427.97005
-4,30,428.00105
-10,30,428.02805
-4,30,428.06105
-25,30,428.09605
-12,30,428.131064
7,30,428.162051
-34,30,428.203074
-9,30,428.244051
-19,30,428.27305
28,30,428.30205
14,30,428.332051
-6,30,433.84805
-26,30,433.891051
-56,30,433.93605
-39,30,433.983051
-35,30,434.02805
-25,30,434.060051
11,30,434.090051
49,30,434.11705
-6,30,434.147056
3,30,434.176051
15,30,434.20705
-1,30,434.23605
-36,30,434.28305
-9,30,434.31205
20,30,434.342057
-3,30,434.37105
-3,30,434.399051
-18,30,434.43005
10,30,434.46405
38,30,434.49205
-29,30,434.52105
-9,30,434.554051
37,30,434.58405
-18,30,434.613051
-35,30,434.64505
2,30,434.67705
31,30,434.706051
-5,30,434.73905
24,30,434.77105
-31,30,434.802051
21,30,434.83305
39,30,434.86605
-23,30,434.89805
4,30,434.93105
24,30,434.963051
-2,30,434.992056
-24,30,435.025051
-16,30,435.05805
-5,30,435.09005
3,30,435.123056
-13,30,435.15505
3,30,435.184052
-7,30,435.217052
4,30,435.245049
28,30,435.27705
3,30,435.310052
-3,30,435.35805
-53,30,435.39105
-23,30,435.424051
-4,30,435.45305
-23,30,435.485051
-7,30,435.51605
-46,30,435.545051
36,30,435.578051
-1,30,435.60505
-1,30,435.63705
-25,30,435.66805
3,30,435.697051
-4,30,435.728051
33,30,435.761053
12,30,435.794057
-11,30,435.82305
2,30,435.85605
-18,30,435.88505
-28,30,435.91405
19,30,435.94705
18,30,435.980052
-52,30,436.009051
-10,30,441.41005
22,30,441.45105
-25,30,441.485051
0,30,441.52405
-14,30,441.56105
10,30,441.595051
2,30,441.62505
-1,30,441.65505
18,30,441.68505
9,30,441.71305
26,30,441.74205
35,30,441.78705
-16,30,441.82005
-20,30,441.851051
18,30,441.88005
38,30,441.90905
-11,30,441.939051
7,30,441.97005
-17,30,442.00305
20,30,442.03405
10,30,442.067056
-2,30,442.097052
-10,30,442.12605
-18,30,442.15505
-1,30,442.18705
15,30,442.219051
8,30,442.24805
-1,30,442.27705
-19,30,442.30305
-2,30,442.33005
-34,30,442.35605
21,30,442.382049
-14,30,442.41405
43,30,442.44005
18,30,442.47005
11,30,442.50205
3,30,442.534051
29,30,442.56205
0,30,442.58905
26,30,442.62005
19,30,442.649051
11,30,442.67705
-15,30,442.706056
-12,30,442.73605
11,30,442.78105
5,30,442.80805
5,30,442.83305
-14,30,442.865056
14,30,442.895051
-1,30,442.92105
-26,30,442.951052
-2,30,442.983051
-6,30,443.012051
43,30,443.04005
14,30,443.07205
0,30,443.10205
-16,30,443.135051
-36,30,443.162051
-5,30,443.193051
26,30,443.22205
14,30,443.255051
-75,30,443.28705
5,30,443.316051
2,30,443.34905
13,30,443.38205
-2,30,443.41305
18,30,443.44305
21,30,443.472051
-5,30,443.505052
2,30,449.566091
-30,30,449.637085
9,30,449.690049
25,30,449.726056
-23,30,449.75905
16,30,449.78805
12,30,449.81605
39,30,449.845051
-3,30,449.87505
39,30,449.92005
-16,30,449.951051
-17,30,449.982051
-3,30,450.013051
14,30,450.046051
6,30,450.07705
-36,30,450.112051
-3,30,450.162059
-8,30,450.209051
-49,30,450.25205
-32,30,450.285051
-7,30,450.31405
-6,30,450.34405
32,30,450.37505
8,30,450.40805
15,30,450.441052
8,30,450.46905
12,30,450.50205
19,30,450.533051
22,30,450.566051
-3,30,450.59705
-14,30,450.627051
-32,30,450.660051
29,30,450.691051
12,30,450.720051
-17,30,450.75105
-20,30,450.78005
-51,30,450.81105
-10,30,450.84205
-31,30,450.87505
-13,30,450.90705
33,30,450.940051
-16,30,450.96905
-24,30,451.01205
20,30,451.03805
7,30,451.06805
-32,30,451.09705
21,30,451.12505
9,30,451.15305
12,30,451.18305
13,30,451.20805
22,30,451.244051
12,30,451.306051
25,30,451.367092
-4,30,451.40605
-5,30,451.43705
10,30,451.47005
5,30,451.523072
4,30,451.58105
6,30,451.64005
-8,30,451.670056
-8,30,451.70205
-36,30,451.73005
24,30,451.759051
37,30,451.78805
2,30,451.81905
-10,30,451.875051
19,30,451.93905
15,30,451.987051
26,30,457.824051
9,30,457.86905
16,30,457.90605
30,30,457.940051
6,30,457.976051
13,30,458.01005
5,30,458.04105
12,30,458.083052
-4,30,458.11605
-38,30,458.14905
9,30,458.177051
-42,30,458.21005
-26,30,458.24205
29,30,458.27505
-75,30,458.30705
-20,30,458.34005
-3,30,458.37005
-14,30,458.40305
-2,30,458.432052
1,30,458.465051
13,30,458.49505
-2,30,458.52505
-10,30,458.55705
6,30,458.59005
-7,30,458.622051
-39,30,458.65205
-25,30,458.684051
-2,30,458.717051
20,30,458.750051
-33,30,458.78205
9,30,458.81105
40,30,458.84005
-23,30,458.87305
-9,30,458.904051
-4,30,458.93705
26,30,458.96905
-44,30,459.002051
12,30,459.03505
-8,30,459.06605
17,30,459.095051
-36,30,459.12505
28,30,459.17205
19,30,459.20505
30,30,459.237051
-9,30,459.267051
-13,30,459.299051
-13,30,459.328051
31,30,459.35805
5,30,459.390053
-7,30,459.42005
-1,30,459.45305
-20,30,459.48405
-28,30,459.517051
5,30,459.548052
15,30,459.579051
29,30,459.611051
-75,30,459.64105
-20,30,459.674056
-17,30,459.70705
-6,30,459.73605
-10,30,459.769051
-1,30,459.801051
27,30,459.834052
-7,30,459.86705
-33,30,459.902051
-25,30,459.935056
4,30,459.96705
-2,30,460.000051
-21,30,465.27005
-3,30,465.313051
16,30,465.355051
-21,30,465.399051
19,30,465.438051
19,30,465.47005
-1,30,465.515051
10,30,465.54105
-38,30,465.57405
6,30,465.60005
-13,30,465.62605
36,30,465.65305
5,30,465.683051
21,30,465.712052
-3,30,465.74505
-23,30,465.778051
-7,30,465.804049
-11,30,465.83705
16,30,465.870051
4,30,465.90205
-4,30,465.931051
12,30,465.963051
1,30,465.992051
-7,30,466.02405
-24,30,466.055051
21,30,466.086051
-3,30,466.115062
11,30,466.142051
16,30,466.17505
-1,30,466.20105
-21,30,466.22705
28,30,466.257051
-12,30,466.28305
30,30,466.31205
3,30,466.339059
-12,30,466.36505
-16,30,466.39105
9,30,466.42305
1,30,466.45105
1,30,466.49205
-75,30,466.524051
-5,30,466.553051
-9,30,466.58105
-4,30,466.61405
24,30,466.647051
-27,30,466.67905
-4,30,466.713051
-15,30,466.74105
-9,30,466.77305
37,30,466.806052
-6,30,466.83505
11,30,466.86105
-8,30,466.88905
18,30,466.91905
-4,30,466.95105
-16,30,466.98305
-17,30,467.01205
-5,30,467.045052
8,30,467.07105
-39,30,467.10005
-19,30,467.12705
24,30,467.16005
-75,30,467.188051
-3,30,467.22005
-7,30,467.24905
-21,30,467.281051
-4,30,467.31105
-1,30,467.34205
-6,30,467.37105
-30,30,472.704055
41,30,472.74305
-20,30,472.77605
-9,30,472.810052
3,30,472.871051
-34,30,472.900051
35,30,472.92905
-42,30,472.95505
-11,30,472.982051
-22,30,473.01105
13,30,473.039051
-27,30,473.069052
0,30,473.102056
1,30,473.13305
28,30,473.160051
37,30,473.191051
33,30,473.22305
-6,30,473.25205
-6,30,473.282051
-21,30,473.31405
30,30,473.34305
-19,30,473.369051
-1,30,473.399051
12,30,473.43005
3,30,473.463051
11,30,473.49505
-18,30,473.52505
-11,30,473.553051
4,30,473.585051
31,30,473.618051
47,30,473.65105
-21,30,473.68305
21,30,473.716052
-13,30,473.74905
-8,30,473.78105
-2,30,473.81405
-24,30,473.84705
33,30,473.893056
-8,30,473.92605
43,30,473.95905
2,30,473.99205
-28,30,474.02005
-8,30,474.04905
15,30,474.07705
22,30,474.103051
-5,30,474.13105
13,30,474.158051
-36,30,474.190052
5,30,474.223049
-75,30,474.255051
-28,30,474.282051
-13,30,474.31305
30,30,474.343055
13,30,474.376052
-9,30,474.40905
31,30,474.441056
-23,30,474.46905
-10,30,474.49806
-75,30,474.52405
26,30,474.552056
-30,30,474.580051
1,30,474.61205
6,30,474.64305
10,30,474.67105
16,30,474.70105
-19,30,474.730051
4,30,474.75605
16,30,474.784051
-6,30,480.134052
-1,30,480.169051
3,30,480.22405
-1,30,480.262051
-6,30,480.30005
-4,30,480.33305
-18,30,480.36405
-10,30,480.395056
-8,30,480.425052
10,30,480.45405
-6,30,480.48305
33,30,480.51605
-9,30,480.54605
-27,30,480.57505
18,30,480.60805
-9,30,480.63905
5,30,480.671051
7,30,480.70405
-27,30,480.73205
37,30,480.765051
-4,30,480.794052
-16,30,480.82705
-16,30,480.85505
13,30,480.88805
17,30,480.92105
13,30,480.950056
8,30,480.98005
7,30,481.01205
-25,30,481.044052
44,30,481.07705
8,30,481.106051
-9,30,481.139051
22,30,481.17205
-28,30,481.20505
27,30,481.23805
6,30,481.269052
25,30,481.317052
-3,30,481.349051
29,30,481.38205
-2,30,481.414054
17,30,481.447051
-32,30,481.476051
-38,30,481.50905
9,30,481.541051
-20,30,481.574051
-13,30,481.603051
-36,30,481.63605
-1,30,481.667051
0,30,481.697051
-27,30,481.730051
-24,30,481.75906
11,30,481.785051
12,30,481.81505
16,30,481.844051
13,30,481.873051
-40,30,481.905051
3,30,481.934052
-24,30,481.96105
-1,30,481.988051
9,30,482.016052
-42,30,482.049052
14,30,482.08205
11,30,482.112051
-5,30,482.14105
-9,30,482.17305
-9,30,482.20205
29,30,482.23405
-5,30,482.266051
-9,30,487.817051
10,30,487.87305
-3,30,487.915051
-20,30,487.962052
-49,30,488.00405
60,30,488.03305
18,30,488.06305
-8,30,488.09405
-2,30,488.122049
-26,30,488.150051
-18,30,488.183051
36,30,488.21605
13,30,488.24805
3,30,488.28105
42,30,488.313051
-28,30,488.342051
-10,30,488.37205
-38,30,488.39705
-16,30,488.42605
-21,30,488.459051
-24,30,488.49106
-2,30,488.521051
24,30,488.552056
42,30,488.582051
31,30,488.61305
-9,30,488.643051
-5,30,488.67305
-11,30,488.70605
7,30,488.733052
-30,30,488.76005
-6,30,488.78805
9,30,488.81505
-4,30,488.841051
4,30,488.868051
-2,30,488.91305
26,30,488.93905
-11,30,488.97105
54,30,489.00305
-6,30,489.03505
6,30,489.06205
4,30,489.09505
-5,30,489.12405
24,30,489.15705
-7,30,489.18505
17,30,489.213051
13,30,489.24505
0,30,489.27305
22,30,489.30405
34,30,489.33305
4,30,489.362051
1,30,489.394052
-33,30,489.424051
0,30,489.455055
-3,30,489.488051
32,30,489.51805
-16,30,489.549056
-23,30,489.582052
30,30,489.611051
20,30,489.644054
-33,30,489.67605
3,30,489.70905
-16,30,489.73805
-19,30,489.76805
4,30,489.796056
-53,30,489.82905
31,30,489.862056
-27,30,489.894051
-23,30,489.92305
-3,30,496.28505
-29,30,496.318051
49,30,496.35605
-20,30,496.38905
39,30,496.42305
15,30,496.45605
12,30,496.48905
-26,30,496.52005
7,30,496.552052
-28,30,496.58505
-15,30,496.61705
-4,30,496.645056
14,30,496.67605
-3,30,496.709052
-3,30,496.742051
8,30,496.77405
11,30,496.80205
-33,30,496.83005
10,30,496.86005
-9,30,496.89305
14,30,496.92505
8,30,496.953052
11,30,496.98305
4,30,497.016051
11,30,497.049051
33,30,497.07805
8,30,497.110052
29,30,497.143051
-28,30,497.171051
6,30,497.202049
8,30,497.23005
17,30,497.26305
14,30,497.296051
2,30,497.34105
-21,30,497.37405
-2,30,497.40505
3,30,497.43305
7,30,497.463051
-12,30,497.49205
25,30,497.523051
9,30,497.55505
-14,30,497.58405
-13,30,497.61305
25,30,497.64105
-17,30,497.669051
43,30,497.69805
-9,30,497.72405
-36,30,497.75305
-38,30,497.783051
-16,30,497.81505
8,30,497.84405
5,30,497.872056
-5,30,497.90405
29,30,497.938051
5,30,497.96705
10,30,497.99805
17,30,498.028051
-8,30,498.05905
41,30,498.08805
-16,30,498.11805
0,30,498.14605
-36,30,498.17405
-36,30,498.20705
-75,30,498.23605
-27,30,498.263051
31,30,498.29405
9,30,498.340056
-3,30,498.37305
-34,30,498.402052
19,30,503.97005
1,30,504.01005
7,30,504.047052
19,30,504.080051
-9,30,504.11305
14,30,504.14405
44,30,504.17105
-21,30,504.19805
-36,30,504.22405
8,30,504.25705
-29,30,504.28605
16,30,504.31505
-10,30,504.34205
4,30,504.36805
13,30,504.39405
-45,30,504.42405
-7,30,504.45105
-34,30,504.47805
-1,30,504.51005
-36,30,504.536051
-19,30,504.56905
-22,30,504.598057
1,30,504.62605
0,30,504.65705
-22,30,504.68505
24,30,504.71305
4,30,504.73905
4,30,504.76805
7,30,504.79805
-14,30,504.82705
-28,30,504.85805
-45,30,504.902051
-15,30,504.933051
19,30,504.966049
17,30,504.99605
-17,30,505.02805
-36,30,505.05805
25,30,505.08405
-12,30,505.11105
-17,30,505.144051
-1,30,505.177051
-12,30,505.206051
-16,30,505.23205
-12,30,505.26005
-13,30,505.289056
-27,30,505.31905
-13,30,505.35105
18,30,505.38005
9,30,505.40805
-6,30,505.43405
-36,30,505.46305
31,30,505.49205
-15,30,505.52205
-27,30,505.55105
-3,30,505.58305
31,30,505.61405
3,30,505.64405
5,30,505.67105
15,30,505.69905
3,30,505.73205
5,30,505.76105
-11,30,505.793051
15,30,505.82605
-1,30,505.859051
14,30,505.906052
29,30,505.938051
31,30,505.969051
5,30,506.002056
15,30,511.518051
2,30,511.561051
-9,30,511.627051
26,30,511.690078
5,30,511.738056
2,30,511.769051
-11,30,511.79905
4,30,511.828051
-1,30,511.861049
-2,30,511.894052
-36,30,511.92905
4,30,511.96405
12,30,512.003051
9,30,512.04706
-18,30,512.083051
-3,30,512.116051
-1,30,512.14505
-12,30,512.17405
9,30,512.206051
-13,30,512.239051
21,30,512.272051
-17,30,512.30005
2,30,512.33905
-15,30,512.387051
19,30,512.435072
37,30,512.483051
45,30,512.513052
35,30,512.54405
14,30,512.573051
12,30,512.61705
-6,30,512.65005
-11,30,512.678051
-3,30,512.71005
2,30,512.737051
-8,30,512.76305
-7,30,512.790051
27,30,512.820094
26,30,512.870051
8,30,512.920051
36,30,512.968051
12,30,513.00205
-10,30,513.03105
-4,30,513.06305
-40,30,513.09205
-3,30,513.12305
-12,30,513.15005
-21,30,513.177051
-13,30,513.207051
-46,30,513.234051
-16,30,513.26205
-22,30,513.289051
11,30,513.31905
0,30,513.34805
8,30,513.37505
21,30,513.407082
-1,30,513.456061
-12,30,513.51405
-51,30,513.561052
-16,30,513.594056
-59,30,513.62605
-3,30,513.65305
4,30,513.680049
16,30,513.711056
12,30,513.754051
-39,30,513.78005
-9,30,513.810051
-4,30,513.83705
-5,30,513.86605
40,30,520.073051
-22,30,520.11605
3,30,520.158055
45,30,520.20005
17,30,520.23805
-3,30,520.273051
34,30,520.306056
-36,30,520.33605
-16,30,520.36405
-6,30,520.39105
-3,30,520.42405
1,30,520.455088
-36,30,520.492051
-75,30,520.53705
-39,30,520.57905
46,30,520.61705
24,30,520.64605
34,30,520.679051
11,30,520.70905
23,30,520.738051
-19,30,520.767051
25,30,520.799051
23,30,520.83005
5,30,520.86105
-7,30,520.891051
-2,30,520.921051
0,30,520.952051
-30,30,520.981056
-7,30,521.02805
-33,30,521.05705
9,30,521.09005
1,30,521.11605
11,30,521.14805
-9,30,521.17905
-1,30,521.216051
-3,30,521.277051
-36,30,521.33705
-31,30,521.37605
13,30,521.40205
-36,30,521.42805
7,30,521.454049
-2,30,521.485051
-1,30,521.51705
-21,30,521.549051
-16,30,521.58105
11,30,521.610051
22,30,521.641051
3,30,521.675051
6,30,521.70605
16,30,521.73905
-5,30,521.77205
21,30,521.802051
-18,30,521.834055
15,30,521.862051
-4,30,521.89005
-27,30,521.92005
-18,30,521.94505
41,30,521.97705
32,30,522.00805
4,30,522.03905
6,30,522.07005
-15,30,522.117052
-18,30,522.14805
3,30,522.180049
9,30,522.21005
-10,30,522.24305
29,30,522.277051
2,30,522.310052
-17,30,527.947051
31,30,527.98705
-30,30,528.027051
-6,30,528.06305
-15,30,528.10005
18,30,528.140056
-18,30,528.173051
5,30,528.20405
17,30,528.23505
10,30,528.26605
-7,30,528.29305
26,30,528.323051
-12,30,528.352052
-49,30,528.385051
-24,30,528.413051
-10,30,528.44305
-6,30,528.47605
20,30,528.50905
-11,30,528.541051
-27,30,528.573056
-40,30,528.603052
-28,30,528.63505
-11,30,528.66405
-15,30,528.69505
-25,30,528.728051
-35,30,528.76105
-20,30,528.787049
-45,30,528.83205
2,30,528.86405
12,30,528.89305
-38,30,528.924051
15,30,528.955051
0,30,528.98105
0,30,529.01105
23,30,529.04005
2,30,529.069051
56,30,529.10205
-17,30,529.12805
-6,30,529.15405
-2,30,529.18405
4,30,529.21005
-19,30,529.241056
-3,30,529.26805
-17,30,529.297056
-29,30,529.324051
-10,30,529.35405
-5,30,529.383051
-6,30,529.409055
-7,30,529.441051
1,30,529.472051
18,30,529.50205
18,30,529.53105
11,30,529.55705
6,30,529.59005
21,30,529.61605
