#{"t_start": 1646607295.5858188, "env_id": "WordleWord-v0"}
r,l,t
33,3,1133.697863
50,3,1133.713488
58,6,1133.729113
23,10,1133.791613
45,5,1133.822865
59,7,1134.109787
35,2,1134.125412
64,5,1134.172288
64,11,1134.281662
29,2,1134.328536
52,6,1134.359787
68,21,1135.34416
46,3,1135.359784
45,5,1135.359784
32,2,1135.375411
85,7,1135.391034
41,3,1135.391034
5,6,1135.406659
27,2,1135.422284
9,8,1135.437909
9,11,1135.469161
53,4,1135.484786
41,4,1135.500412
48,4,1135.516036
56,4,1135.531661
15,20,1135.594161
6,9,1135.625411
23,6,1135.656662
55,6,1135.672286
9,8,1135.703536
49,4,1135.719162
27,2,1135.719162
71,8,1135.734787
4,8,1135.766034
76,10,1135.797284
18,26,1135.859784
29,2,1135.859784
21,11,1135.891035
68,7,1135.906661
11,9,1135.937911
60,4,1135.953535
27,2,1135.96916
56,4,1135.96916
25,1,1135.984786
19,15,1136.031661
26,8,1136.062911
14,8,1136.078537
53,4,1136.094161
34,3,1136.109787
21,6,1136.125412
-7,34,1136.234786
46,7,1136.266036
51,4,1136.266036
59,5,1136.281661
47,8,1136.31291
48,6,1136.328535
35,6,1136.34416
47,3,1136.359786
40,4,1136.359786
32,4,1136.375411
-14,41,1136.484785
57,5,1136.500408
15,10,1136.516033
37,5,1136.531659
-2,13,1136.578532
12,18,1136.625408
32,2,1136.625408
40,6,1136.641035
37,4,1136.65666
54,7,1136.672285
14,7,1136.68791
22,7,1136.703534
12,9,1136.734785
35,3,1136.750411
43,4,1136.766036
32,2,1136.766036
34,2,1136.781662
40,3,1136.797286
29,2,1136.797286
62,7,1136.828536
25,1,1136.828536
15,8,1137.734785
50,3,1137.750409
33,8,1137.781661
60,5,1137.781661
63,6,1137.812909
56,10,1137.828534
57,5,1137.844161
25,1,1137.844161
52,5,1137.859787
25,6,1137.875409
16,14,1137.922285
60,5,1137.93791
7,20,1137.984786
49,4,1138.00041
56,5,1138.016036
50,4,1138.016036
14,6,1138.031659
74,5,1138.047286
29,2,1138.06291
16,8,1138.078534
41,5,1138.094159
39,3,1138.094159
36,6,1138.109785
14,10,1138.141034
46,9,1138.172285
37,4,1138.172285
66,6,1138.203536
45,4,1138.203536
-54,58,1138.359784
85,9,1138.391034
59,4,1138.40666
23,11,1138.437909
79,6,1138.453535
9,10,1138.46916
74,5,1138.484784
70,6,1138.516037
18,8,1138.531662
-1,8,1138.56291
41,6,1138.578536
53,4,1138.594162
61,6,1138.609786
45,5,1138.625411
38,3,1138.641034
64,20,1138.687908
43,4,1138.703535
24,10,1138.719162
27,7,1138.750412
52,4,1138.750412
59,4,1138.766035
45,5,1138.781659
48,4,1138.797286
57,7,1138.812911
53,4,1138.828536
63,5,1138.844162
49,5,1138.859786
24,11,1138.891034
-24,52,1139.069427
67,6,1139.085051
49,5,1139.100677
53,6,1139.116302
41,5,1139.131929
35,3,1139.147554
61,4,1139.16318
60,5,1139.178804
64,6,1139.19443
67,8,1139.210054
39,5,1140.31943
48,6,1140.350697
2,13,1140.397554
61,7,1140.44443
49,5,1140.475679
46,4,1140.506939
35,2,1140.522554
50,6,1140.553805
39,6,1140.647555
70,5,1140.710089
35,5,1140.72568
73,6,1140.75693
64,6,1140.772554
29,6,1140.803805
55,6,1140.85068
16,8,1140.897554
56,6,1140.97568
61,5,1141.03818
60,4,1141.116305
64,7,1141.147554
69,9,1141.22568
41,3,1141.31943
49,5,1141.335056
65,9,1141.397555
43,3,1141.397555
32,2,1141.413178
40,6,1141.428802
2,8,1141.444429
41,4,1141.460054
27,2,1141.47568
15,15,1141.522554
41,5,1141.522554
63,6,1141.553804
15,6,1141.569429
11,6,1141.585054
26,6,1141.600679
49,6,1141.616305
20,7,1141.631929
40,10,1141.663179
25,1,1141.663179
19,8,1141.694428
43,3,1141.694428
50,4,1141.710052
-1,19,1141.756929
41,3,1141.772552
37,4,1141.788178
67,6,1141.803804
37,2,1141.803804
11,6,1141.819429
21,12,1141.850676
23,8,1141.88193
55,7,1141.913179
64,6,1141.928802
23,6,1141.944428
21,8,1141.960054
-48,47,1142.085053
5,7,1142.116302
56,5,1142.116302
55,7,1142.147554
57,5,1142.163179
59,4,1142.163179
29,6,1142.178804
3,10,1142.210054
42,4,1142.225679
46,8,1142.241303
41,4,1142.256929
48,7,1142.272553
42,5,1142.288178
17,15,1142.335053
40,3,1142.335053
14,19,1142.397553
40,3,1142.397553
57,7,1142.413176
48,4,1142.4288
33,3,1142.444428
15,7,1143.397554
43,3,1143.413179
13,7,1143.444429
60,5,1143.475679
42,8,1143.491305
56,5,1143.506929
50,4,1143.522554
47,3,1143.538178
88,6,1143.553805
14,8,1143.585054
36,3,1143.600679
37,4,1143.616304
63,5,1143.647554
53,7,1143.694432
12,13,1143.772554
50,4,1143.788179
64,4,1143.81943
68,6,1143.850679
48,4,1143.866305
49,5,1143.897554
19,8,1143.928804
50,7,1143.960054
50,4,1143.985801
-40,81,1144.27916
44,5,1144.294785
23,12,1144.341659
43,8,1144.372909
-20,19,1144.451035
41,5,1144.482285
85,7,1144.497909
-31,29,1144.622909
46,4,1144.638534
45,5,1144.65416
5,25,1144.716657
27,6,1144.732283
82,10,1144.763534
33,3,1144.77916
26,6,1144.794784
46,4,1144.810408
-35,39,1144.93541
12,15,1144.982286
24,9,1145.060408
67,5,1145.060408
55,13,1145.107283
16,7,1145.122909
34,3,1145.122909
45,7,1145.154159
12,18,1145.201034
-21,23,1145.435411
58,10,1145.49791
20,10,1146.513535
41,3,1146.513535
41,5,1146.52916
5,6,1146.544784
46,4,1146.560407
56,5,1146.576031
60,7,1146.591658
25,1,1146.591658
46,5,1146.607283
57,4,1146.622907
2,12,1146.654159
14,6,1146.669783
37,4,1146.669783
63,5,1146.685408
48,4,1146.701032
63,7,1146.716657
25,1,1146.716657
25,1,1146.716657
50,4,1146.732281
17,7,1146.747907
25,1,1146.747907
34,3,1146.76353
39,3,1146.76353
-1,22,1146.826032
-1,8,1146.857283
50,4,1146.857283
45,5,1146.872908
37,4,1146.888532
49,4,1146.904158
16,7,1146.919783
76,7,1146.935407
35,2,1146.935407
16,7,1146.966658
41,3,1146.966658
56,5,1146.982285
-24,34,1147.076033
60,7,1147.091656
45,6,1147.122909
16,15,1147.154158
31,2,1147.169785
45,5,1147.185409
61,6,1147.201034
31,6,1147.216658
-28,33,1147.310409
30,6,1147.326035
10,16,1147.388535
67,10,1147.419785
55,4,1147.451035
-11,19,1147.529159
40,3,1147.544784
60,6,1147.56041
45,5,1147.576034
37,4,1147.59166
66,7,1147.622911
8,15,1147.68541
37,3,1147.68541
27,2,1147.701034
48,4,1147.71666
33,3,1147.71666
25,1,1147.732727
2,8,1147.751424
54,5,1147.767049
55,4,1147.782674
51,6,1147.813925
-2,27,1147.907675
69,6,1147.923301
-19,54,1149.148761
9,7,1149.164386
20,7,1149.195636
86,6,1149.211264
59,5,1149.226887
29,2,1149.242511
13,11,1149.273762
26,8,1149.305011
57,6,1149.336261
47,4,1149.351886
-1,6,1149.36751
55,6,1149.398761
47,3,1149.414387
24,10,1149.445636
38,4,1149.461262
32,8,1149.492512
32,2,1149.492512
16,11,1149.539386
49,5,1149.555011
40,3,1149.570636
41,5,1149.586261
73,5,1149.601887
40,9,1149.648762
46,4,1149.664387
56,6,1149.680011
47,3,1149.695636
43,4,1149.71126
19,8,1149.726887
21,11,1149.758136
53,4,1149.773761
46,4,1149.789386
12,14,1149.851887
12,9,1149.867511
54,5,1149.883135
44,6,1149.89876
33,3,1149.914382
32,2,1149.914382
33,3,1149.930007
40,7,1149.945633
52,5,1149.961259
51,6,1149.976884
48,4,1149.992512
4,15,1150.039386
63,6,1150.055012
75,6,1150.070635
51,5,1150.086261
16,14,1150.133136
47,3,1150.14876
22,14,1150.180009
6,7,1150.195635
61,6,1150.211261
43,4,1150.226884
77,7,1150.242508
70,7,1150.27376
50,4,1150.27376
55,4,1150.289384
11,6,1150.30501
59,4,1150.320634
21,6,1150.33626
36,3,1150.33626
11,7,1150.367511
25,1,1150.367511
43,4,1150.383136
55,6,1150.39876
0,7,1150.414386
69,6,1150.46126
50,4,1150.476885
46,4,1150.476885
86,6,1150.49251
39,5,1150.508135
62,5,1150.523768
75,7,1150.539383
6,6,1150.555009
42,4,1150.570635
39,3,1150.586259
18,6,1150.601884
8,12,1150.633133
64,5,1150.64876
49,6,1150.664384
18,6,1150.68001
40,4,1150.68001
25,1,1150.695632
48,4,1150.695632
52,6,1150.711259
14,14,1150.758144
60,4,1150.758144
50,4,1150.773759
56,6,1151.760013
72,6,1151.775639
67,6,1151.806888
22,5,1151.822514
27,2,1151.822514
11,7,1151.853763
47,4,1151.869389
37,4,1151.885014
22,8,1151.916263
52,5,1151.931888
-20,55,1152.135014
37,3,1152.150639
46,4,1152.166264
60,5,1152.181888
70,5,1152.197513
61,7,1152.213138
73,6,1152.244389
40,10,1152.275638
32,2,1152.275638
60,5,1152.291264
54,10,1152.338139
49,4,1152.353763
1,20,1152.416265
43,4,1152.431889
41,3,1152.447513
15,12,1152.478764
50,4,1152.494389
-53,61,1152.713139
19,8,1152.744389
56,8,1152.775639
56,6,1152.80689
43,4,1152.822514
27,2,1152.83814
-191,227,1154.734673
37,4,1154.750297
8,6,1154.765922
60,6,1154.781546
67,6,1154.797172
41,5,1154.812798
41,6,1154.844048
55,6,1154.859673
73,7,1154.875297
-2,14,1154.937798
66,6,1154.953422
40,2,1154.953422
58,4,1154.969049
64,5,1155.000298
60,5,1155.015922
50,7,1155.031547
51,5,1155.047172
47,7,1155.062799
6,15,1155.109672
12,8,1155.125296
8,7,1155.156546
49,5,1155.156546
25,1,1155.172172
10,9,1155.187796
34,3,1155.203422
24,3,1155.219047
58,6,1155.234671
16,13,1155.265922
3,14,1155.312796
60,5,1155.328423
72,7,1155.344048
47,4,1155.359684
8,8,1155.375297
55,7,1155.390919
12,8,1155.42217
25,1,1155.42217
10,7,1155.437796
19,6,1155.453422
45,7,1155.484671
53,12,1155.515922
12,6,1155.531545
13,8,1155.547171
42,8,1155.578422
4,8,1155.594045
46,4,1155.609672
16,6,1155.625298
73,11,1155.656545
27,2,1155.656545
46,7,1155.672171
51,8,1155.70342
51,4,1155.70342
39,3,1155.719047
32,2,1155.734672
55,7,1155.750297
42,4,1155.765921
85,7,1155.781546
46,5,1155.828421
54,5,1155.844045
82,8,1155.859671
47,4,1155.875296
88,6,1155.890922
25,1,1155.890922
43,4,1155.906545
50,4,1155.922171
1,6,1155.937796
69,5,1155.953422
37,4,1155.969048
40,6,1155.984673
49,5,1156.000298
25,1,1156.000298
54,5,1156.031548
31,3,1156.047173
30,6,1156.062797
58,6,1156.078422
-8,23,1156.156548
40,5,1156.172172
33,7,1156.203422
52,5,1156.219047
11,7,1156.234672
17,6,1156.250296
81,9,1157.250295
47,4,1157.265924
6,27,1157.344046
25,1,1157.344046
37,3,1157.344046
37,4,1157.35967
37,4,1157.375296
49,5,1157.390921
-12,28,1157.45342
12,6,1157.469045
13,7,1157.484671
32,2,1157.500295
1,10,1157.515919
23,7,1157.547169
49,5,1157.562795
63,7,1157.57842
19,6,1157.594043
43,4,1157.594043
39,3,1157.609668
46,5,1157.625294
14,7,1157.640921
45,5,1157.656545
57,5,1157.672171
36,3,1157.687796
63,5,1157.687796
41,3,1157.703421
31,2,1157.703421
11,11,1157.734671
17,17,1157.781546
57,5,1157.797171
12,9,1157.828421
42,4,1157.828421
-2,17,1157.875295
16,19,1157.922169
32,4,1157.937794
29,2,1157.937794
9,8,1157.969045
76,7,1157.984671
34,3,1158.000295
52,5,1158.000295
32,3,1158.01592
39,4,1158.031543
16,8,1158.047171
22,10,1158.078421
33,3,1158.078421
24,6,1158.094044
55,9,1158.125298
50,4,1158.140923
28,10,1158.172172
9,20,1158.219049
57,11,1158.250296
5,10,1158.281547
-5,24,1158.35967
40,5,1158.375296
9,10,1158.390921
50,4,1158.406548
78,6,1158.42217
83,6,1158.437796
10,10,1158.484672
37,4,1158.500297
-24,28,1158.578421
8,11,1158.609671
11,9,1158.625297
51,4,1158.640922
41,3,1158.656545
68,5,1158.656545
32,2,1158.67217
63,6,1159.98345
51,5,1159.999076
27,2,1159.999076
61,5,1160.014701
63,5,1160.030324
34,2,1160.030324
35,2,1160.030324
8,10,1160.061574
41,3,1160.0772
27,2,1160.0772
68,6,1160.092825
27,2,1160.092825
61,5,1160.108451
17,10,1160.1397
49,4,1160.155325
19,8,1160.170949
53,4,1160.186576
43,4,1160.186576
28,4,1160.2022
27,8,1160.23345
-18,17,1160.2647
34,7,1160.295952
47,5,1160.311575
7,17,1160.358451
9,6,1160.374077
28,7,1160.3897
9,10,1160.42095
14,6,1160.436576
60,5,1160.452202
10,7,1160.467826
-3,9,1160.48345
25,1,1160.48345
8,10,1160.5147
12,15,1160.545951
65,5,1160.561575
7,6,1160.577199
33,3,1160.592825
41,4,1160.60845
36,4,1160.60845
61,5,1160.624076
43,4,1160.639699
21,8,1160.655325
21,6,1160.670949
47,5,1160.686574
50,4,1160.7022
60,6,1160.717825
20,10,1160.749074
42,3,1160.749074
15,9,1160.780324
37,3,1160.780324
80,9,1160.811575
33,3,1160.811575
58,5,1160.827202
36,3,1160.842825
46,4,1160.842825
33,3,1160.858449
11,6,1160.874077
68,10,1160.905327
60,5,1160.952202
60,6,1160.967824
36,9,1160.999074
69,6,1161.0147
42,4,1161.0147
68,7,1161.030326
53,6,1161.045949
53,6,1161.061575
45,5,1161.077199
58,5,1161.092827
70,6,1161.10845
31,2,1161.10845
25,2,1161.124075
85,7,1161.1397
36,5,1161.155325
29,2,1161.155325
43,3,1161.17095
15,12,1161.202201
13,6,1161.217825
25,1,1161.217825
30,6,1161.23345
-2,7,1161.249075
63,5,1161.2647
66,6,1161.280324
7,8,1161.29595
73,5,1161.311575
48,6,1161.327201
14,7,1161.358451
46,4,1161.358451
14,13,1162.420954
2,6,1162.452202
29,22,1162.514702
-3,9,1162.545952
55,4,1162.561576
65,5,1162.577201
10,16,1162.624076
46,4,1162.6397
50,4,1162.655326
67,6,1162.670952
-7,15,1162.702203
25,1,1162.702203
32,2,1162.717826
16,11,1162.749076
70,8,1162.780327
37,3,1162.795953
23,11,1162.842827
46,5,1162.858452
55,5,1162.889702
49,4,1162.905328
64,4,1162.920953
60,5,1162.952201
40,5,1162.967827
72,6,1162.999077
6,12,1163.045952
44,4,1163.077203
30,6,1163.092827
18,7,1163.124079
25,1,1163.124079
45,5,1163.139702
43,4,1163.155328
66,8,1163.186577
41,4,1163.202203
37,3,1163.202203
32,3,1163.217829
55,4,1163.233453
33,3,1163.233453
12,8,1163.264704
47,7,1163.295953
70,5,1163.311577
29,2,1163.311577
10,8,1163.342827
68,5,1163.358453
24,6,1163.374077
30,19,1163.420954
75,6,1163.436576
43,4,1163.452202
30,6,1163.467826
25,1,1163.483453
47,3,1163.483453
41,6,1163.514702
22,13,1163.545953
45,5,1163.561577
22,10,1163.608455
13,8,1163.624078
63,6,1163.655328
14,6,1163.670951
72,5,1163.686577
4,9,1163.717828
55,4,1163.733453
31,2,1163.749076
39,3,1163.749076
64,6,1163.764702
6,18,1163.827201
50,4,1163.827201
37,4,1163.842826
-13,13,1163.874072
73,5,1163.889701
19,13,1163.952203
47,4,1163.967826
23,7,1163.983452
61,7,1164.022645
16,6,1164.037753
63,5,1164.053382
43,3,1164.053382
49,5,1164.069007
19,15,1164.115882
53,6,1164.147133
18,8,1165.272133
4,15,1165.334633
60,5,1165.350258
17,17,1165.397133
27,13,1165.444006
37,4,1165.459632
47,5,1165.475258
61,6,1165.506507
51,5,1165.537757
65,7,1165.569008
29,2,1165.584632
2,6,1165.615882
40,5,1165.631506
8,11,1165.725257
50,4,1165.740882
41,3,1165.756508
46,4,1165.772134
53,4,1165.787757
3,24,1165.865882
84,6,1165.881507
56,5,1165.912756
-3,15,1165.959631
67,7,1165.990883
66,6,1166.022133
37,6,1166.053382
58,6,1166.069007
41,4,1166.084632
73,6,1166.100257
45,5,1166.115882
18,25,1166.209643
25,21,1166.272131
45,4,1166.287757
56,5,1166.303382
59,5,1166.319006
36,4,1166.319006
36,3,1166.334631
59,5,1166.350256
50,5,1166.365882
52,4,1166.365882
34,3,1166.381506
51,5,1166.397132
59,5,1166.412755
59,4,1166.428382
59,5,1166.428382
-25,22,1166.615883
16,11,1166.647133
52,4,1166.662758
-10,13,1166.709633
20,10,1166.725258
56,11,1166.756507
34,3,1166.772132
63,6,1166.787758
21,13,1166.819007
50,4,1166.834632
64,4,1166.850256
34,3,1166.850256
34,3,1166.86588
10,11,1166.897132
-29,40,1167.006506
10,6,1167.022131
-3,9,1167.05338
51,4,1167.05338
31,2,1167.069006
23,7,1167.084631
59,4,1167.100256
67,6,1167.11588
5,22,1168.147132
-2,15,1168.17838
55,4,1168.194006
59,7,1168.209631
57,6,1168.225256
0,8,1168.256507
39,7,1168.272133
44,3,1168.287757
41,5,1168.30338
45,10,1168.319006
25,1,1168.334631
17,9,1168.350255
38,5,1168.365881
21,8,1168.397133
14,6,1168.412755
51,4,1168.412755
65,7,1168.444008
23,6,1168.459632
33,3,1168.459632
-23,37,1168.569007
37,3,1168.569007
48,8,1168.600255
26,6,1168.615881
85,7,1168.631505
12,15,1168.678382
8,10,1168.694006
9,17,1168.772134
63,5,1168.803385
27,2,1168.819008
53,5,1168.834632
27,2,1168.850258
39,7,1168.881507
53,4,1168.897135
39,5,1168.912758
7,12,1169.006508
54,7,1169.048848
59,6,1169.095727
27,2,1169.111353
61,8,1169.158227
63,6,1169.205102
42,4,1169.220727
-13,26,1169.376977
41,4,1169.408229
42,4,1169.455103
50,4,1169.470728
59,4,1169.501979
57,4,1169.517603
9,19,1169.658227
40,3,1169.658227
13,7,1169.736353
40,3,1169.751979
-5,32,1169.845727
44,3,1169.861352
23,4,1169.861352
-15,17,1169.908225
35,2,1169.923851
27,2,1169.923851
43,3,1169.939476
18,12,1169.970725
20,7,1169.986351
39,3,1169.986351
41,8,1170.017601
14,13,1170.048851
25,2,1170.048851
32,12,1170.095724
86,6,1171.251976
59,4,1171.267601
54,4,1171.283225
53,7,1171.29885
7,11,1171.3301
49,4,1171.3301
42,4,1171.345726
61,8,1171.361351
16,6,1171.376976
46,4,1171.3926
57,5,1171.408226
58,5,1171.423852
8,7,1171.439475
25,1,1171.439475
-17,25,1171.517599
47,3,1171.517599
73,11,1171.548849
71,8,1171.564474
41,4,1171.5801
28,6,1171.595725
1,8,1171.611351
28,7,1171.626976
33,3,1171.642603
79,6,1171.658228
42,4,1171.673851
46,4,1171.689477
31,2,1171.689477
57,5,1171.705099
79,11,1171.73635
50,4,1171.73635
17,8,1171.767601
29,2,1171.767601
40,3,1171.783226
26,6,1171.79885
19,8,1171.814476
66,6,1171.845727
41,4,1171.861354
23,7,1171.876977
11,7,1171.892602
21,14,1171.939477
31,2,1171.955103
37,4,1171.955103
18,9,1171.986351
40,6,1172.001974
32,2,1172.001974
25,1,1172.001974
53,5,1172.0176
60,8,1172.048851
27,2,1172.048851
32,4,1172.064477
79,8,1172.111353
16,7,1172.142602
-2,6,1172.158227
-2,13,1172.189477
68,7,1172.205102
14,10,1172.236351
80,12,1172.283227
62,10,1172.298853
18,9,1172.330102
72,8,1172.345727
-20,29,1172.439478
24,6,1172.470727
40,5,1172.486352
31,6,1172.517602
29,2,1172.517602
29,2,1172.533227
37,3,1172.533227
10,10,1172.564477
-5,19,1172.626978
40,6,1172.658227
62,7,1172.673854
14,6,1172.705102
64,6,1172.736353
8,7,1172.751977
37,4,1172.767613
56,6,1172.798853
-2,16,1173.736349
35,3,1173.736349
19,11,1173.7676
43,4,1173.783225
40,2,1173.783225
48,4,1173.783225
45,7,1173.814473
69,9,1173.830099
55,6,1173.845724
22,5,1173.86135
44,7,1173.876974
34,2,1173.876974
32,6,1173.892599
25,1,1173.892599
58,8,1173.923852
32,4,1173.923852
83,9,1173.955101
56,5,1173.955101
56,4,1173.970729
37,4,1173.986352
55,4,1173.986352
48,4,1174.001977
41,4,1174.0176
47,5,1174.034158
20,7,1174.053159
13,9,1174.070835
23,7,1174.086458
35,2,1174.102082
32,2,1174.102082
29,2,1174.102082
88,6,1174.117709
16,7,1174.133332
15,12,1174.164584
52,5,1174.180211
67,6,1174.195834
24,10,1174.227082
59,7,1174.242709
35,3,1174.242709
63,6,1174.27396
21,6,1174.289584
53,4,1174.289584
61,26,1174.36771
17,8,1174.383334
10,8,1174.414584
20,9,1174.430209
7,6,1174.445834
48,6,1174.461458
60,6,1174.477083
46,4,1174.492708
42,4,1174.508334
54,5,1174.508334
24,10,1174.539586
65,8,1174.570834
10,8,1174.586469
53,6,1174.602083
3,8,1174.617708
-9,16,1174.664584
41,4,1174.680209
45,5,1174.695834
63,7,1174.71146
66,7,1174.727084
74,7,1174.742708
29,2,1174.758333
59,4,1174.758333
60,5,1174.773959
19,8,1174.805209
41,3,1174.805209
-6,23,1174.867707
61,7,1174.883333
18,24,1174.945834
45,5,1174.961459
37,3,1174.977083
74,7,1174.992708
1,19,1175.039584
47,3,1175.055209
-3,7,1175.883336
40,3,1175.898958
63,6,1175.914583
-7,23,1175.977083
48,4,1175.977083
31,2,1175.992709
37,4,1175.992709
37,3,1176.008335
29,2,1176.008335
17,12,1176.039583
48,4,1176.05521
43,4,1176.070834
58,8,1176.086459
24,7,1176.102084
52,6,1176.117709
86,8,1176.14896
63,5,1176.14896
25,1,1176.164584
39,6,1176.180208
37,3,1176.180208
50,5,1176.195834
57,5,1176.211461
73,5,1176.227084
34,3,1176.227084
33,3,1176.242708
34,3,1176.242708
69,6,1176.258334
40,6,1176.289583
45,3,1176.289583
23,7,1176.30521
14,6,1176.320834
49,7,1176.336459
41,3,1176.398961
2,22,1176.46146
27,7,1176.492708
13,14,1176.523959
23,9,1176.539582
47,3,1176.555208
-3,38,1176.648959
44,7,1176.711461
-10,13,1176.742709
59,6,1176.758334
56,4,1176.773958
12,11,1176.805209
53,5,1176.820834
25,1,1176.820834
44,5,1176.836458
45,6,1176.852083
59,6,1176.867708
55,4,1176.867708
12,6,1176.883333
14,8,1176.914583
46,4,1176.914583
41,3,1176.930211
34,3,1176.930211
50,4,1176.945834
70,7,1176.961459
8,13,1177.008333
70,6,1177.023958
46,9,1177.039584
53,4,1177.055209
22,8,1177.070832
60,7,1177.086459
55,12,1177.117709
74,7,1177.133335
50,5,1177.14896
29,2,1177.164585
48,5,1177.164585
29,2,1177.180209
1,7,1177.195836
19,6,1177.211461
60,5,1177.227083
80,7,1177.242709
40,4,1177.258333
32,4,1177.273958
22,7,1177.289585
34,3,1177.289585
25,1,1177.305211
25,2,1177.305211
52,4,1177.320835
32,2,1177.320835
56,4,1177.336459
47,6,1178.164584
15,12,1178.195834
39,3,1178.211461
27,2,1178.211461
22,14,1178.24272
15,10,1178.273958
37,3,1178.289584
68,6,1178.305209
-54,62,1178.461458
56,4,1178.477083
56,8,1178.492709
65,6,1178.508332
57,5,1178.523958
34,2,1178.539583
61,7,1178.555209
50,4,1178.570833
56,4,1178.570833
67,6,1178.586458
41,3,1178.602084
51,5,1178.617709
59,7,1178.633333
2,22,1178.695834
18,7,1178.711459
1,7,1178.727084
40,4,1178.742709
44,7,1178.758333
50,4,1178.77396
20,7,1178.789584
47,4,1178.805207
-35,70,1178.977084
59,9,1179.008333
-5,6,1179.023958
40,4,1179.042776
45,5,1179.056776
21,8,1179.076482
43,4,1179.076482
21,8,1179.107731
65,5,1179.107731
60,7,1179.138981
19,7,1179.154605
0,12,1179.185856
12,7,1179.201482
41,5,1179.217108
42,4,1179.232732
15,8,1179.248354
60,5,1179.263981
62,6,1179.279606
34,3,1179.295231
46,4,1179.295231
40,6,1179.310854
40,3,1179.326481
74,12,1179.357731
25,1,1179.357731
46,3,1179.373356
1,35,1179.451481
37,2,1179.467106
56,4,1179.467106
34,2,1179.482729
7,22,1180.357733
33,3,1180.373354
11,23,1180.435855
67,6,1180.451481
15,12,1180.482731
60,5,1180.498355
53,4,1180.498355
-14,22,1180.560856
67,6,1180.57648
46,4,1180.592106
56,5,1180.592106
2,12,1180.623355
25,1,1180.623355
32,2,1180.638981
57,8,1180.654605
32,2,1180.654605
43,8,1180.67023
47,11,1180.70148
12,6,1180.717115
43,3,1180.73273
39,12,1180.763983
10,14,1180.810856
8,11,1180.842106
49,6,1180.857731
60,5,1180.873369
25,9,1180.888982
63,6,1180.904606
52,7,1180.920232
10,11,1180.951479
29,2,1180.967107
34,3,1180.967107
68,6,1180.982732
36,5,1180.998356
13,6,1181.060857
64,5,1181.060857
59,6,1181.092108
43,7,1181.107732
55,7,1181.123358
32,2,1181.123358
34,3,1181.138982
31,2,1181.138982
20,14,1181.185856
-5,25,1181.248358
17,7,1181.263981
41,4,1181.279608
46,4,1181.295242
57,5,1181.310857
57,5,1181.326482
61,5,1181.342106
32,2,1181.342106
6,9,1181.373357
39,3,1181.373357
82,10,1181.404607
37,4,1181.420231
56,5,1181.435858
51,5,1181.435858
37,4,1181.451482
17,12,1181.482732
30,2,1181.498355
5,19,1181.545232
13,7,1181.560858
37,4,1181.576479
34,3,1181.592108
50,4,1181.607733
8,26,1181.670231
-1,14,1181.717107
39,7,1181.732732
48,4,1181.748357
48,4,1181.763979
55,9,1181.779607
79,5,1181.795233
48,4,1182.670232
-53,57,1182.826482
12,17,1182.857733
37,4,1182.873358
59,4,1182.888981
25,1,1182.888981
-15,28,1182.967107
65,5,1182.982732
53,11,1183.013982
29,3,1183.013982
18,6,1183.029607
5,14,1183.076483
39,3,1183.076483
63,5,1183.092107
25,1,1183.092107
48,4,1183.107733
-64,103,1183.388981
13,11,1183.420232
25,7,1183.435854
62,6,1183.451481
69,6,1183.467106
33,3,1183.482731
29,3,1183.482731
56,6,1183.498356
48,8,1183.529607
58,5,1183.545232
33,3,1183.545232
51,4,1183.560856
-100,136,1183.935854
29,6,1183.951481
24,8,1183.982735
34,3,1183.982735
41,4,1183.998358
57,6,1184.013981
34,3,1184.013981
14,6,1184.029607
25,9,1184.895471
40,4,1184.911096
23,15,1184.95797
41,3,1184.95797
51,5,1184.973595
25,1,1184.973595
7,8,1185.004845
22,10,1185.036096
57,5,1185.036096
19,8,1185.067344
49,6,1185.082969
35,2,1185.082969
25,1,1185.082969
62,5,1185.098594
56,5,1185.114219
-130,158,1185.582968
71,6,1185.598594
42,4,1185.614221
40,4,1185.614221
59,5,1185.629842
46,4,1185.64547
41,5,1185.661095
10,7,1185.676719
30,2,1185.676719
58,6,1185.707969
37,4,1185.707969
-23,34,1185.801721
34,2,1185.801721
67,7,1185.83297
45,4,1185.83297
69,7,1185.864219
35,6,1185.879845
-2,7,1185.89547
86,6,1185.911095
53,5,1185.92672
65,5,1185.942346
50,5,1185.95797
-18,26,1186.020469
26,9,1186.05172
27,7,1186.067346
39,3,1186.067346
40,3,1186.082971
-49,57,1186.239221
32,9,1186.254845
14,6,1186.270469
52,7,1186.30172
27,2,1186.30172
-66,102,1187.42672
59,4,1187.42672
41,3,1187.442345
41,3,1187.442345
-16,40,1187.551719
67,6,1187.567345
56,4,1187.582969
63,7,1187.598595
49,5,1187.614231
19,8,1187.64547
25,1,1187.64547
62,5,1187.661095
30,7,1187.67672
33,4,1187.692345
37,2,1187.692345
69,4,1187.70797
40,3,1187.70797
63,8,1187.739221
24,10,1187.754844
41,3,1187.770469
50,4,1187.786094
43,4,1187.786094
16,11,1187.817345
27,7,1187.848594
37,4,1187.848594
11,6,1187.864219
57,5,1187.879845
29,4,1187.895472
37,4,1187.895472
12,8,1187.92672
-14,22,1187.989221
12,12,1188.020469
37,3,1188.020469
49,4,1188.036094
50,4,1188.051719
48,7,1188.067343
11,9,1188.098594
-30,86,1188.317346
16,8,1188.348594
46,4,1188.364219
-6,15,1188.39547
18,6,1188.411095
