#{"t_start": 1646582590.7579508, "env_id": "wordle-v0"}
r,l,t
171.0,30,451.817087
-4.0,30,451.848338
255.0,30,451.879587
320.0,30,451.910838
178.0,30,451.942087
189.0,30,451.973338
120.0,30,452.004587
149.0,30,452.020212
127.0,30,452.051461
306.0,30,452.082712
193.0,30,452.098337
80.0,30,452.129587
84.0,30,452.192087
-15.0,30,452.207712
62.0,30,452.317088
244.0,30,452.348338
142.0,30,452.395214
302.0,30,452.426461
204.0,30,452.457712
167.0,30,452.488961
138.0,30,452.520212
91.0,30,452.551462
87.0,30,452.582713
218.0,30,452.613961
247.0,30,452.645212
25.0,30,452.676462
193.0,30,452.692088
-4.0,30,452.723337
138.0,30,452.754589
255.0,30,452.785838
-4.0,30,452.817087
-4.0,30,452.910838
251.0,30,452.942086
7.0,30,452.973336
58.0,30,453.004588
295.0,30,453.035838
167.0,30,453.067088
211.0,30,453.098338
-4.0,30,453.145214
120.0,30,453.176462
138.0,30,453.192087
29.0,30,453.223337
109.0,30,453.254588
98.0,30,453.285839
87.0,30,453.301463
189.0,30,453.348339
98.0,30,453.395215
98.0,30,453.426462
342.0,30,453.535837
7.0,30,453.567087
98.0,30,453.598339
7.0,30,453.629588
-15.0,30,453.660837
211.0,30,453.692088
342.0,30,453.723336
109.0,30,453.754586
138.0,30,453.770213
109.0,30,453.801461
196.0,30,453.832711
149.0,30,453.863962
73.0,30,453.895213
182.0,30,453.926461
138.0,30,453.957713
-4.0,30,453.973338
211.0,30,454.004586
178.0,30,454.113963
80.0,30,454.145212
109.0,30,454.176464
101.0,30,454.207712
244.0,30,454.238963
127.0,30,454.270212
167.0,30,454.301463
211.0,30,454.332711
277.0,30,454.363962
18.0,30,454.395211
160.0,30,454.426461
251.0,30,454.457711
113.0,30,454.488962
40.0,30,454.520213
273.0,30,454.567088
47.0,30,454.598338
320.0,30,454.629586
-4.0,30,454.738962
-4.0,30,454.770213
98.0,30,454.801462
337.0,30,454.832712
160.0,30,454.863962
229.0,30,454.895214
62.0,30,454.926463
218.0,30,454.957711
80.0,30,454.988964
211.0,30,455.020213
178.0,30,455.035838
280.0,30,455.067089
36.0,30,455.098338
182.0,30,455.129587
331.0,30,455.145211
7.0,30,455.176462
229.0,30,455.207712
40.0,30,455.301463
171.0,30,455.332712
167.0,30,455.363962
298.0,30,455.395211
160.0,30,455.426462
240.0,30,455.473337
211.0,30,455.488961
255.0,30,455.53584
200.0,30,455.551464
138.0,30,455.582713
204.0,30,455.613962
98.0,30,455.629587
280.0,30,455.660838
-15.0,30,455.723338
138.0,30,455.754586
258.0,30,455.785837
124.0,30,455.81709
87.0,30,455.910837
138.0,30,455.942088
18.0,30,455.985295
36.0,30,456.016548
171.0,30,456.047799
138.0,30,456.079049
7.0,30,456.110299
229.0,30,456.14155
87.0,30,456.157173
149.0,30,456.188423
7.0,30,456.219672
-4.0,30,456.250923
189.0,30,456.266547
76.0,30,456.297799
-4.0,30,456.329048
80.0,30,456.3603
-15.0,30,456.391549
80.0,30,456.485299
29.0,30,456.516548
127.0,30,456.563424
200.0,30,456.594673
378.0,30,456.625923
160.0,30,456.657174
29.0,30,456.688424
127.0,30,456.719673
218.0,30,456.735297
47.0,30,456.76655
131.0,30,456.7978
-4.0,30,456.829049
313.0,30,456.860297
313.0,30,456.922798
36.0,30,456.938425
87.0,30,456.969672
244.0,30,457.016549
-4.0,30,457.110298
215.0,30,457.141549
160.0,30,457.188423
178.0,30,457.219674
80.0,30,457.250924
127.0,30,457.282174
25.0,30,457.313423
131.0,30,457.329048
276.0,30,457.360298
142.0,30,457.391546
131.0,30,457.422799
120.0,30,457.454048
25.0,30,457.4853
36.0,30,457.516548
313.0,30,457.547799
167.0,30,457.563423
87.0,30,457.594674
160.0,30,457.70405
113.0,30,457.735299
149.0,30,457.766548
226.0,30,457.797798
313.0,30,457.829048
160.0,30,457.860298
-15.0,30,457.891548
382.0,30,457.922798
138.0,30,457.954051
138.0,30,457.9853
120.0,30,458.01655
171.0,30,458.0478
149.0,30,458.110298
18.0,30,458.125923
211.0,30,458.157172
-15.0,30,458.188424
313.0,30,458.219674
280.0,30,458.32905
-16.0,30,458.360299
98.0,30,458.39155
269.0,30,458.422799
262.0,30,458.454048
7.0,30,458.485297
433.0,30,458.516549
251.0,30,458.547798
47.0,30,458.57905
98.0,30,458.594674
262.0,30,458.625923
-4.0,30,458.657172
138.0,30,458.688423
-4.0,30,458.719672
247.0,30,458.735298
91.0,30,458.76655
160.0,30,458.813425
29.0,30,458.829048
258.0,30,458.938423
-15.0,30,458.969673
69.0,30,459.000923
80.0,30,459.032173
259.0,30,459.063423
251.0,30,459.110299
298.0,30,459.141548
91.0,30,459.172799
-15.0,30,459.188423
109.0,30,459.219674
236.0,30,459.266549
109.0,30,459.297801
-15.0,30,459.32905
353.0,30,459.3603
-4.0,30,459.375924
167.0,30,459.407173
-15.0,30,459.438422
182.0,30,459.547799
222.0,30,459.579048
-15.0,30,459.610299
364.0,30,459.641548
98.0,30,459.672799
342.0,30,459.704049
116.0,30,459.735298
142.0,30,459.766547
58.0,30,459.782173
109.0,30,459.813422
458.0,30,459.844671
102.0,30,459.875924
182.0,30,459.907173
-15.0,30,459.938425
193.0,30,459.969674
7.0,30,460.000925
200.0,30,460.032175
98.0,30,460.141549
-4.0,30,460.172799
244.0,30,460.20405
160.0,30,460.235299
164.0,30,460.266549
18.0,30,460.297799
189.0,30,460.32905
51.0,30,460.360298
-15.0,30,460.39155
-4.0,30,460.4228
131.0,30,460.469674
69.0,30,460.500923
-4.0,30,460.516549
262.0,30,460.547798
87.0,30,460.579047
131.0,30,460.610297
113.0,30,460.641548
-39.0,30,460.735298
69.0,30,460.766549
7.0,30,460.813423
-15.0,30,460.844673
189.0,30,460.875924
160.0,30,460.907172
58.0,30,460.938422
156.0,30,460.954048
240.0,30,460.996395
18.0,30,461.02765
371.0,30,461.043275
7.0,30,461.074522
273.0,30,461.105772
58.0,30,461.137024
244.0,30,461.168272
326.0,30,461.199522
233.0,30,461.230774
120.0,30,461.340148
229.0,30,461.355773
105.0,30,461.387024
334.0,30,461.418273
-15.0,30,461.449523
80.0,30,461.480773
262.0,30,461.512024
-4.0,30,461.543274
36.0,30,461.574525
233.0,30,461.621399
7.0,30,461.652648
98.0,30,461.6839
80.0,30,461.715149
189.0,30,461.746399
324.0,30,461.762025
422.0,30,461.793275
204.0,30,461.824524
116.0,30,461.933899
146.0,30,461.96515
102.0,30,461.996398
229.0,30,462.02765
182.0,30,462.074524
200.0,30,462.105775
218.0,30,462.121398
164.0,30,462.15265
251.0,30,462.183898
109.0,30,462.215147
51.0,30,462.246397
-4.0,30,462.277648
142.0,30,462.293273
204.0,30,462.324525
149.0,30,462.355774
124.0,30,462.371398
120.0,30,462.402649
138.0,30,462.512023
127.0,30,462.543274
102.0,30,462.590148
47.0,30,462.621399
47.0,30,462.652648
-15.0,30,462.683898
113.0,30,462.715149
302.0,30,462.746398
182.0,30,462.793274
35.0,30,462.824524
120.0,30,462.855772
25.0,30,462.8714
273.0,30,462.90265
58.0,30,462.933899
193.0,30,462.965149
262.0,30,462.980774
269.0,30,463.012023
-4.0,30,463.1214
-15.0,30,463.15265
7.0,30,463.183899
149.0,30,463.230773
91.0,30,463.262025
69.0,30,463.293273
-4.0,30,463.324524
113.0,30,463.340148
164.0,30,463.371399
-4.0,30,463.402648
-16.0,30,463.433899
29.0,30,463.449524
451.0,30,463.480773
284.0,30,463.512024
127.0,30,463.543274
-4.0,30,463.574523
193.0,30,463.590149
124.0,30,463.699523
142.0,30,463.746399
109.0,30,463.777649
204.0,30,463.808898
262.0,30,463.840149
156.0,30,463.871399
160.0,30,463.902649
109.0,30,463.9339
-4.0,30,463.980773
320.0,30,464.012025
189.0,30,464.02765
109.0,30,464.058899
120.0,30,464.090148
127.0,30,464.121398
153.0,30,464.152649
167.0,30,464.183901
36.0,30,464.215151
233.0,30,464.308901
178.0,30,464.355774
309.0,30,464.387023
36.0,30,464.418273
200.0,30,464.449523
25.0,30,464.480773
25.0,30,464.512025
153.0,30,464.543275
113.0,30,464.574524
69.0,30,464.590148
-15.0,30,464.621398
185.0,30,464.652647
251.0,30,464.683899
-4.0,30,464.715149
-15.0,30,464.7464
258.0,30,464.762023
164.0,30,464.793275
131.0,30,464.902649
127.0,30,464.9339
36.0,30,464.965149
233.0,30,464.996399
167.0,30,465.027651
-15.0,30,465.058899
142.0,30,465.09015
109.0,30,465.137026
164.0,30,465.168274
91.0,30,465.199524
280.0,30,465.21515
58.0,30,465.246398
138.0,30,465.27765
47.0,30,465.308899
-15.0,30,465.340148
-4.0,30,465.3714
91.0,30,465.387026
262.0,30,465.496399
87.0,30,465.527647
69.0,30,465.558899
-15.0,30,465.59015
287.0,30,465.621399
149.0,30,465.65265
309.0,30,465.6839
204.0,30,465.71515
258.0,30,465.730774
-4.0,30,465.762025
167.0,30,465.793273
167.0,30,465.824523
7.0,30,465.855773
62.0,30,465.887023
240.0,30,465.90265
204.0,30,465.933898
284.0,30,465.965148
91.0,30,466.06953
302.0,30,466.100781
142.0,30,466.132031
69.0,30,466.16328
109.0,30,466.194531
189.0,30,466.225781
188.0,30,466.288283
113.0,30,466.303906
102.0,30,466.335158
251.0,30,466.366407
80.0,30,466.397656
-15.0,30,466.413281
138.0,30,466.444532
87.0,30,466.475781
200.0,30,466.507031
25.0,30,466.538281
356.0,30,466.553906
-15.0,30,466.663283
324.0,30,466.69453
153.0,30,466.725781
36.0,30,466.757031
204.0,30,466.803906
240.0,30,466.835156
7.0,30,466.866405
164.0,30,466.882029
58.0,30,466.913281
222.0,30,466.944531
-15.0,30,466.975782
284.0,30,467.007031
102.0,30,467.022654
109.0,30,467.053906
102.0,30,467.085155
47.0,30,467.116406
218.0,30,467.13203
207.0,30,467.241407
98.0,30,467.272657
109.0,30,467.303906
149.0,30,467.335156
200.0,30,467.366406
51.0,30,467.413282
109.0,30,467.460156
65.0,30,467.491407
273.0,30,467.522656
-15.0,30,467.553906
120.0,30,467.585158
218.0,30,467.600781
127.0,30,467.632032
182.0,30,467.659829
218.0,30,467.691085
36.0,30,467.722334
295.0,30,467.753584
149.0,30,467.784835
142.0,30,467.878583
98.0,30,467.909833
87.0,30,467.956708
-4.0,30,467.987958
36.0,30,468.019208
62.0,30,468.050458
-4.0,30,468.081708
47.0,30,468.112957
7.0,30,468.144208
291.0,30,468.159832
109.0,30,468.191082
62.0,30,468.222333
87.0,30,468.253583
287.0,30,468.269208
-4.0,30,468.30046
36.0,30,468.331707
142.0,30,468.362958
62.0,30,468.472333
-4.0,30,468.503583
57.0,30,468.534833
138.0,30,468.566085
251.0,30,468.64688
280.0,30,468.675912
131.0,30,468.691542
-15.0,30,468.722792
142.0,30,468.754041
-4.0,30,468.800918
109.0,30,468.847795
175.0,30,468.879044
84.0,30,468.910293
58.0,30,468.957167
-4.0,30,468.994942
171.0,30,469.034931
87.0,30,469.069332
167.0,30,469.207144
-27.0,30,469.25402
120.0,30,469.285271
291.0,30,469.322429
189.0,30,469.352754
193.0,30,469.393755
429.0,30,469.433753
109.0,30,469.454452
149.0,30,469.500278
127.0,30,469.536278
196.0,30,469.556354
-15.0,30,469.587609
87.0,30,469.618858
160.0,30,469.650107
120.0,30,469.681369
29.0,30,469.712609
-15.0,30,469.741457
7.0,30,469.850834
80.0,30,469.882085
160.0,30,469.928959
69.0,30,469.991458
153.0,30,470.022709
58.0,30,470.068059
80.0,30,470.09606
29.0,30,470.129058
91.0,30,470.163059
7.0,30,470.193059
291.0,30,470.220059
360.0,30,470.25406
280.0,30,470.302059
69.0,30,470.355059
138.0,30,470.383059
-4.0,30,470.409059
269.0,30,470.437059
211.0,30,470.547058
229.0,30,470.589059
-4.0,30,470.626397
229.0,30,470.657651
-15.0,30,470.704526
189.0,30,470.735775
91.0,30,470.767025
7.0,30,470.78265
146.0,30,470.8139
-4.0,30,470.872789
167.0,30,470.902672
153.0,30,470.94955
69.0,30,470.965176
91.0,30,471.009041
47.0,30,471.040295
178.0,30,471.071547
269.0,30,471.102796
-4.0,30,471.241746
120.0,30,471.273006
-5.0,30,471.304246
284.0,30,471.38237
36.0,30,471.413621
65.0,30,471.429247
98.0,30,471.460497
338.0,30,471.491745
69.0,30,471.522995
156.0,30,471.557658
-15.0,30,471.588911
69.0,30,471.604536
-15.0,30,471.635786
7.0,30,471.667036
7.0,30,471.698288
58.0,30,471.729538
280.0,30,471.745161
69.0,30,471.854537
189.0,30,471.885787
233.0,30,471.917037
-4.0,30,471.948287
109.0,30,471.979536
109.0,30,472.010787
-4.0,30,472.042037
120.0,30,472.073287
-4.0,30,472.104537
160.0,30,472.135785
69.0,30,472.151412
-15.0,30,472.18266
62.0,30,472.213912
-15.0,30,472.245162
167.0,30,472.276412
211.0,30,472.307662
40.0,30,472.33891
7.0,30,472.448288
95.0,30,472.495164
-15.0,30,472.557664
171.0,30,472.592476
189.0,30,472.623727
189.0,30,472.654978
40.0,30,472.670602
171.0,30,472.717478
171.0,30,472.748728
272.0,30,472.779977
29.0,30,472.811228
47.0,30,472.826854
131.0,30,472.858103
142.0,30,472.889354
240.0,30,472.920602
29.0,30,472.951852
87.0,30,472.983102
167.0,30,473.092477
102.0,30,473.123727
29.0,30,473.154977
-4.0,30,473.186226
218.0,30,473.217476
25.0,30,473.248727
200.0,30,473.279977
167.0,30,473.311228
298.0,30,473.342478
153.0,30,473.373728
222.0,30,473.404978
40.0,30,473.436225
120.0,30,473.467477
80.0,30,473.483103
91.0,30,473.514352
131.0,30,473.545604
262.0,30,473.576851
284.0,30,473.686227
-15.0,30,473.748728
233.0,30,473.779977
7.0,30,473.811227
240.0,30,473.842477
-15.0,30,473.873727
262.0,30,473.904979
36.0,30,473.936227
113.0,30,473.967478
240.0,30,473.983101
342.0,30,474.014351
120.0,30,474.045602
120.0,30,474.061226
149.0,30,474.092478
251.0,30,474.123728
166.0,30,474.154977
240.0,30,474.186228
280.0,30,474.279979
7.0,30,474.311227
58.0,30,474.358101
80.0,30,474.389352
29.0,30,474.420602
262.0,30,474.451853
109.0,30,474.483103
240.0,30,474.514351
138.0,30,474.529975
193.0,30,474.561237
-4.0,30,474.592477
269.0,30,474.623725
-15.0,30,474.639351
25.0,30,474.670604
211.0,30,474.701852
200.0,30,474.733103
218.0,30,474.764354
-15.0,30,474.858104
120.0,30,474.936229
102.0,30,474.967478
58.0,30,474.998728
211.0,30,475.029977
7.0,30,475.061228
47.0,30,475.092476
7.0,30,475.108103
138.0,30,475.139353
7.0,30,475.170603
47.0,30,475.201853
69.0,30,475.233104
102.0,30,475.264354
164.0,30,475.295602
36.0,30,475.311228
262.0,30,475.342477
215.0,30,475.373728
142.0,30,475.483104
47.0,30,475.514352
87.0,30,475.545602
320.0,30,475.576852
138.0,30,475.608102
335.0,30,475.639352
80.0,30,475.6706
-4.0,30,475.686226
284.0,30,475.717476
47.0,30,475.748726
244.0,30,475.779977
211.0,30,475.811229
229.0,30,475.826853
47.0,30,475.858102
-5.0,30,475.889351
164.0,30,475.904977
371.0,30,475.936225
36.0,30,476.071744
7.0,30,476.102993
120.0,30,476.149868
142.0,30,476.1668
273.0,30,476.198054
291.0,30,476.229305
156.0,30,476.260554
65.0,30,476.291804
-4.0,30,476.323055
171.0,30,476.354305
109.0,30,476.385556
251.0,30,476.416806
127.0,30,476.448054
58.0,30,476.46368
113.0,30,476.49493
160.0,30,476.52618
149.0,30,476.55743
7.0,30,476.65118
-15.0,30,476.682429
240.0,30,476.713678
7.0,30,476.760553
80.0,30,476.791804
291.0,30,476.823053
29.0,30,476.854304
109.0,30,476.86993
36.0,30,476.901179
98.0,30,476.93243
120.0,30,476.963678
-4.0,30,476.994929
200.0,30,477.026179
142.0,30,477.041804
7.0,30,477.073054
-4.0,30,477.104306
258.0,30,477.166805
182.0,30,477.18243
-4.0,30,477.291804
229.0,30,477.323055
229.0,30,477.354303
251.0,30,477.385556
69.0,30,477.416804
255.0,30,477.463679
207.0,30,477.479304
200.0,30,477.510555
320.0,30,477.541804
280.0,30,477.573055
189.0,30,477.588678
255.0,30,477.61993
251.0,30,477.651179
80.0,30,477.682431
36.0,30,477.698055
65.0,30,477.729305
120.0,30,477.760554
149.0,30,477.869931
182.0,30,477.901179
171.0,30,477.93243
240.0,30,477.963681
167.0,30,477.994929
-15.0,30,478.026179
255.0,30,478.057428
149.0,30,478.088679
182.0,30,478.11993
47.0,30,478.151178
200.0,30,478.182428
255.0,30,478.198055
80.0,30,478.229306
120.0,30,478.260555
182.0,30,478.291803
40.0,30,478.354303
142.0,30,478.369929
400.0,30,478.479306
327.0,30,478.510555
91.0,30,478.541804
-15.0,30,478.573055
58.0,30,478.604303
87.0,30,478.65118
7.0,30,478.682432
29.0,30,478.713679
175.0,30,478.744931
164.0,30,478.760555
51.0,30,478.791804
302.0,30,478.823056
240.0,30,478.854304
36.0,30,478.885554
-15.0,30,478.916804
109.0,30,478.932429
7.0,30,478.963678
98.0,30,479.073054
80.0,30,479.104303
273.0,30,479.135554
113.0,30,479.166805
200.0,30,479.198054
134.0,30,479.229303
182.0,30,479.260554
91.0,30,479.291804
51.0,30,479.307429
69.0,30,479.338678
58.0,30,479.354305
207.0,30,479.385555
7.0,30,479.416807
36.0,30,479.448054
127.0,30,479.494931
69.0,30,479.526179
320.0,30,479.55743
149.0,30,479.666804
229.0,30,479.698053
-4.0,30,479.729305
120.0,30,479.760554
244.0,30,479.80743
189.0,30,479.838681
29.0,30,479.869931
109.0,30,479.901181
113.0,30,479.916805
80.0,30,479.948055
-15.0,30,479.979304
13.0,30,480.010555
189.0,30,480.041803
120.0,30,480.073053
204.0,30,480.104304
200.0,30,480.135553
273.0,30,480.15118
138.0,30,480.260555
-4.0,30,480.291804
47.0,30,480.323053
98.0,30,480.354303
178.0,30,480.385555
102.0,30,480.416804
120.0,30,480.448055
211.0,30,480.479304
120.0,30,480.510553
167.0,30,480.541803
98.0,30,480.573053
153.0,30,480.588679
95.0,30,480.619929
109.0,30,480.682431
418.0,30,480.71368
218.0,30,480.729304
200.0,30,480.760553
7.0,30,480.885553
211.0,30,480.916805
160.0,30,480.948054
200.0,30,480.979304
18.0,30,481.017542
69.0,30,481.040225
160.0,30,481.071475
164.0,30,481.102729
149.0,30,481.133975
138.0,30,481.165225
69.0,30,481.18085
87.0,30,481.212119
280.0,30,481.243352
13.0,30,481.274601
120.0,30,481.305849
309.0,30,481.321474
-4.0,30,481.352725
160.0,30,481.446475
164.0,30,481.477725
142.0,30,481.508977
273.0,30,481.555851
142.0,30,481.587101
156.0,30,481.61835
222.0,30,481.6496
181.0,30,481.68085
138.0,30,481.696476
58.0,30,481.727727
324.0,30,481.758975
302.0,30,481.790227
109.0,30,481.821476
240.0,30,481.868352
226.0,30,481.899599
153.0,30,481.930851
69.0,30,481.962101
69.0,30,482.055851
80.0,30,482.087101
411.0,30,482.133974
262.0,30,482.165224
51.0,30,482.196476
316.0,30,482.227725
298.0,30,482.258974
167.0,30,482.290226
331.0,30,482.321476
127.0,30,482.352726
184.0,30,482.368351
342.0,30,482.3996
153.0,30,482.430851
58.0,30,482.462101
36.0,30,482.49335
251.0,30,482.524601
175.0,30,482.540226
127.0,30,482.6496
262.0,30,482.68085
149.0,30,482.7121
109.0,30,482.743351
131.0,30,482.774599
127.0,30,482.80585
-15.0,30,482.837101
69.0,30,482.86835
251.0,30,482.899599
51.0,30,482.915225
229.0,30,482.946475
400.0,30,482.977724
185.0,30,483.040225
222.0,30,483.055859
127.0,30,483.087103
160.0,30,483.11835
7.0,30,483.149601
87.0,30,483.243351
109.0,30,483.2746
98.0,30,483.305852
182.0,30,483.3371
-15.0,30,483.368351
69.0,30,483.415225
251.0,30,483.446476
171.0,30,483.477724
-15.0,30,483.493349
331.0,30,483.5246
-4.0,30,483.555852
40.0,30,483.587101
237.0,30,483.618351
138.0,30,483.633975
-4.0,30,483.665226
160.0,30,483.696475
171.0,30,483.727726
-27.0,30,483.821475
62.0,30,483.852724
226.0,30,483.899601
142.0,30,483.930851
109.0,30,483.962101
200.0,30,483.993351
200.0,30,484.024601
58.0,30,484.05585
62.0,30,484.087099
40.0,30,484.11835
-15.0,30,484.133976
-15.0,30,484.196477
188.0,30,484.227726
138.0,30,484.258974
98.0,30,484.274599
109.0,30,484.30585
269.0,30,484.3371
342.0,30,484.430851
98.0,30,484.462101
-15.0,30,484.49335
284.0,30,484.540226
182.0,30,484.571475
120.0,30,484.602726
193.0,30,484.633975
98.0,30,484.665224
254.0,30,484.696474
269.0,30,484.727723
98.0,30,484.743351
29.0,30,484.774601
80.0,30,484.80585
91.0,30,484.8371
25.0,30,484.868351
193.0,30,484.883975
255.0,30,484.915224
193.0,30,485.024601
284.0,30,485.055849
69.0,30,485.0871
46.0,30,485.118351
-4.0,30,485.165225
36.0,30,485.196475
-4.0,30,485.227726
80.0,30,485.258974
95.0,30,485.2746
324.0,30,485.305852
200.0,30,485.337101
349.0,30,485.383975
-15.0,30,485.415225
91.0,30,485.446476
149.0,30,485.477725
131.0,30,485.508975
58.0,30,485.524601
69.0,30,485.633976
91.0,30,485.665225
200.0,30,485.696474
-15.0,30,485.727726
7.0,30,485.758976
36.0,30,485.790225
193.0,30,485.821476
149.0,30,485.852726
124.0,30,485.883975
138.0,30,485.899601
29.0,30,485.930849
120.0,30,485.962101
280.0,30,485.993351
98.0,30,486.028013
36.0,30,486.05169
298.0,30,486.082944
109.0,30,486.098566
18.0,30,486.129816
284.0,30,486.23919
189.0,30,486.270441
47.0,30,486.301691
7.0,30,486.332941
98.0,30,486.36419
251.0,30,486.39544
-4.0,30,486.426691
291.0,30,486.457939
-15.0,30,486.48919
80.0,30,486.536065
196.0,30,486.567318
244.0,30,486.598566
91.0,30,486.614191
178.0,30,486.645441
138.0,30,486.676689
178.0,30,486.707942
142.0,30,486.739191
138.0,30,486.848566
269.0,30,486.89544
109.0,30,486.926689
7.0,30,486.957939
-4.0,30,486.989189
-4.0,30,487.02044
58.0,30,487.036066
-15.0,30,487.067315
87.0,30,487.098564
200.0,30,487.129817
142.0,30,487.161065
244.0,30,487.192316
375.0,30,487.20794
149.0,30,487.239189
200.0,30,487.27044
273.0,30,487.301691
7.0,30,487.317315
80.0,30,487.426692
167.0,30,487.457941
-4.0,30,487.48919
47.0,30,487.520441
280.0,30,487.55169
-15.0,30,487.582939
-15.0,30,487.61419
149.0,30,487.645441
160.0,30,487.692316
215.0,30,487.723567
138.0,30,487.754815
222.0,30,487.770441
-4.0,30,487.80169
7.0,30,487.832938
18.0,30,487.848565
25.0,30,487.879816
109.0,30,487.911066
189.0,30,488.02044
182.0,30,488.05169
142.0,30,488.082941
360.0,30,488.114189
7.0,30,488.14544
47.0,30,488.192316
160.0,30,488.207942
291.0,30,488.23919
222.0,30,488.27044
182.0,30,488.286066
291.0,30,488.317314
261.0,30,488.348564
69.0,30,488.379815
-4.0,30,488.411065
269.0,30,488.442315
-4.0,30,488.473565
189.0,30,488.489191
-4.0,30,488.598565
-15.0,30,488.64544
222.0,30,488.67669
58.0,30,488.707941
98.0,30,488.739192
175.0,30,488.770442
233.0,30,488.801692
76.0,30,488.832943
240.0,30,488.879816
109.0,30,488.911066
-4.0,30,488.942317
18.0,30,488.973566
138.0,30,489.004815
-15.0,30,489.036064
65.0,30,489.051691
80.0,30,489.08294
331.0,30,489.11419
69.0,30,489.223565
207.0,30,489.254816
233.0,30,489.301692
171.0,30,489.332942
98.0,30,489.364202
98.0,30,489.395442
84.0,30,489.42669
87.0,30,489.457942
422.0,30,489.489191
91.0,30,489.520442
440.0,30,489.551691
51.0,30,489.582941
189.0,30,489.614191
69.0,30,489.645443
262.0,30,489.676691
262.0,30,489.707942
284.0,30,489.739192
-15.0,30,489.864192
120.0,30,489.895442
364.0,30,489.942318
255.0,30,489.973567
171.0,30,490.020441
40.0,30,490.051691
218.0,30,490.067315
142.0,30,490.129817
153.0,30,490.161067
131.0,30,490.192316
25.0,30,490.223566
138.0,30,490.254818
153.0,30,490.286066
222.0,30,490.317317
251.0,30,490.348568
288.0,30,490.379817
273.0,30,490.411067
411.0,30,490.536068
240.0,30,490.567318
230.0,30,490.598566
160.0,30,490.629815
98.0,30,490.661066
62.0,30,490.692317
138.0,30,490.723566
102.0,30,490.754817
47.0,30,490.786067
251.0,30,490.817317
109.0,30,490.848567
87.0,30,490.879816
87.0,30,490.926693
280.0,30,490.95794
149.0,30,490.989193
160.0,30,491.024797
98.0,30,491.047849
25.0,30,491.172856
240.0,30,491.204104
124.0,30,491.235356
51.0,30,491.266604
200.0,30,491.297855
109.0,30,491.329104
255.0,30,491.391604
-4.0,30,491.422856
327.0,30,491.454106
131.0,30,491.485354
240.0,30,491.516604
-4.0,30,491.547854
451.0,30,491.579107
131.0,30,491.610355
-15.0,30,491.641604
76.0,30,491.657228
36.0,30,491.688477
87.0,30,491.797854
91.0,30,491.829102
120.0,30,491.860352
204.0,30,491.891603
160.0,30,491.938478
251.0,30,491.969728
251.0,30,492.000979
69.0,30,492.016604
-15.0,30,492.047853
350.0,30,492.079103
204.0,30,492.094728
113.0,30,492.125977
142.0,30,492.157228
80.0,30,492.188479
91.0,30,492.219729
222.0,30,492.25098
138.0,30,492.266604
171.0,30,492.375979
80.0,30,492.407229
-4.0,30,492.438478
400.0,30,492.469728
109.0,30,492.500978
193.0,30,492.53223
222.0,30,492.594729
69.0,30,492.625979
313.0,30,492.657229
102.0,30,492.688478
189.0,30,492.71973
189.0,30,492.766606
422.0,30,492.782232
309.0,30,492.81348
240.0,30,492.844731
149.0,30,492.87598
153.0,30,492.90723
295.0,30,493.032228
116.0,30,493.063479
204.0,30,493.09473
109.0,30,493.12598
109.0,30,493.157231
160.0,30,493.18848
36.0,30,493.219728
262.0,30,493.266606
360.0,30,493.282232
320.0,30,493.329104
-15.0,30,493.344728
251.0,30,493.391604
-15.0,30,493.422856
171.0,30,493.454105
-4.0,30,493.485355
149.0,30,493.516606
138.0,30,493.547853
131.0,30,493.672854
-16.0,30,493.704105
160.0,30,493.735356
91.0,30,493.766604
138.0,30,493.797855
342.0,30,493.860356
171.0,30,493.891604
-15.0,30,493.922854
7.0,30,493.954104
171.0,30,493.985355
7.0,30,494.016604
178.0,30,494.047855
218.0,30,494.079105
251.0,30,494.110355
204.0,30,494.157229
98.0,30,494.188479
-16.0,30,494.219731
229.0,30,494.344731
149.0,30,494.37598
109.0,30,494.40723
47.0,30,494.454106
175.0,30,494.485354
-4.0,30,494.516603
182.0,30,494.547855
95.0,30,494.579107
149.0,30,494.610357
160.0,30,494.641603
357.0,30,494.672854
113.0,30,494.688478
149.0,30,494.719728
87.0,30,494.750977
251.0,30,494.782227
149.0,30,494.813479
240.0,30,494.84473
127.0,30,494.938478
284.0,30,494.969728
160.0,30,495.000977
346.0,30,495.032228
-4.0,30,495.09473
353.0,30,495.12598
-4.0,30,495.157228
295.0,30,495.188479
284.0,30,495.204103
222.0,30,495.235352
131.0,30,495.250978
131.0,30,495.282229
164.0,30,495.313478
269.0,30,495.344729
131.0,30,495.375981
25.0,30,495.407229
389.0,30,495.422854
149.0,30,495.454104
244.0,30,495.563479
142.0,30,495.594728
29.0,30,495.62598
58.0,30,495.657229
98.0,30,495.688478
157.0,30,495.719728
69.0,30,495.750981
219.0,30,495.782229
171.0,30,495.797853
237.0,30,495.829103
193.0,30,495.860354
313.0,30,495.891605
349.0,30,495.907228
-15.0,30,495.938479
295.0,30,495.969729
236.0,30,496.000978
386.0,30,496.016604
-15.0,30,496.136919
109.0,30,496.168168
69.0,30,496.19942
102.0,30,496.261918
-4.0,30,496.293167
7.0,30,496.324417
98.0,30,496.355667
87.0,30,496.386917
29.0,30,496.418166
18.0,30,496.449417
211.0,30,496.480668
7.0,30,496.511918
