#{"t_start": 1646596421.105287, "env_id": "WordleWord-v0"}
r,l,t
7,7,10.536984
-5,6,10.568233
3,6,10.677608
7,6,10.693233
4,6,10.722387
0,6,10.731448
12,6,10.747074
-11,7,10.762702
29,5,10.778327
11,6,10.793949
19,6,10.825202
10,6,10.840827
15,6,10.903328
22,6,10.918949
-2,6,10.934575
-1,6,10.965825
18,6,10.981451
-8,6,10.997074
15,6,11.012702
10,6,11.028324
3,6,11.043951
7,6,11.059578
8,6,11.075203
1,6,11.18458
6,6,11.200203
14,6,11.231454
0,6,11.247079
-11,6,11.278328
-2,6,11.293952
7,6,11.325202
1,6,11.340827
-4,6,11.372078
-7,6,11.387701
6,6,11.403327
-1,6,11.497078
29,6,11.512706
3,6,11.543954
8,6,11.559581
21,6,11.575784
6,7,11.606467
4,6,11.62208
0,6,11.637703
-2,6,11.668954
3,6,11.684581
-2,6,11.762704
7,6,11.778325
8,6,11.809577
6,6,11.825204
-9,6,11.856455
4,7,11.887702
6,6,11.918952
11,6,11.934576
14,6,11.965825
8,6,11.981452
12,6,12.012701
-7,7,12.106455
0,7,12.12208
6,6,12.15333
2,6,12.168953
-4,7,12.184577
-8,9,12.200203
0,7,12.231449
2,7,12.247077
6,6,12.262704
25,6,12.356451
-3,6,12.372074
2,6,12.387702
1,6,12.403329
17,6,12.418952
4,6,12.450203
-8,6,12.465829
15,6,12.512703
-4,6,12.543955
1,6,12.575202
1,6,12.606452
8,6,12.715827
1,6,12.747076
4,6,12.762703
11,6,12.778327
13,6,12.793951
18,6,12.809574
3,7,12.825201
12,6,12.840825
3,6,12.872077
14,6,12.887703
-1,6,12.997079
3,6,13.028329
4,6,13.043953
-5,7,13.075203
0,6,13.09083
25,6,13.106453
7,6,13.137702
7,6,13.168953
13,6,13.200205
11,6,13.231452
7,6,13.262702
6,6,13.372075
-11,6,13.387701
-1,6,13.403323
-3,6,13.418949
4,6,13.434576
-5,7,13.450199
8,6,13.48145
7,6,13.497077
-4,6,13.512703
12,6,13.543953
26,8,13.622079
-5,6,13.637703
0,6,13.653325
0,6,13.68458
25,1,13.68458
9,7,13.700202
2,6,13.715827
13,6,13.731452
-3,7,13.747077
2,6,13.762706
12,6,13.778327
6,6,13.887702
-7,6,13.918951
-2,6,13.934578
-1,6,13.965826
1,6,13.997076
22,6,14.012701
-9,6,14.04395
-5,6,14.0752
-2,6,14.090827
-9,6,14.106451
-1,6,14.122076
0,7,14.200203
5,6,14.215828
8,6,14.231452
12,6,14.247077
2,6,14.262701
10,6,14.278326
9,6,14.293951
-1,6,14.309577
-4,6,14.325201
-5,6,14.340825
1,6,14.418952
-1,6,14.434574
4,6,14.450202
13,6,14.465827
-7,6,14.497077
5,6,14.512703
9,6,14.543952
3,6,14.575203
0,6,14.590828
-5,7,14.622078
11,6,14.653329
8,6,14.747078
-2,6,14.762699
13,6,14.778326
20,6,14.793952
3,6,14.809574
24,6,14.8252
8,6,14.840825
-2,6,14.856452
2,6,14.872078
5,6,14.887702
10,6,14.965828
4,6,14.981453
10,6,14.997077
6,6,15.028323
-1,8,15.043952
5,6,15.059577
22,6,15.075199
-10,6,15.090827
-4,8,15.122078
-5,8,15.137702
9,6,15.247078
6,6,15.278327
-8,6,15.309576
25,6,15.325201
13,6,15.356452
5,6,15.3877
19,6,15.41895
12,6,15.434576
1,6,15.450201
10,7,15.465824
20,7,15.543952
8,6,15.559575
11,7,15.575201
10,6,15.590823
11,6,15.622077
6,6,15.637702
-6,6,15.653327
5,6,15.668949
9,6,15.6974
-2,6,15.714579
0,8,15.730207
-4,7,15.808333
6,6,15.839581
21,6,15.855204
-9,6,15.886456
-5,6,15.917706
-1,7,15.948964
-2,6,15.96458
1,6,15.99583
-2,6,16.027081
-7,6,16.042705
21,6,16.136458
16,7,16.152082
-3,6,16.167706
6,6,16.198957
5,7,16.214583
11,8,16.230208
14,6,16.245834
8,6,16.277081
5,7,16.292706
16,6,16.308331
-7,6,16.386459
3,7,16.402083
8,6,16.417708
-1,7,16.433332
8,6,16.448956
8,6,16.464582
2,6,16.480206
12,7,16.511458
-4,6,16.527083
-3,6,16.558334
11,7,16.683332
0,8,16.714583
-9,6,16.745833
-3,7,16.777083
-6,6,16.808332
-3,6,16.823957
4,7,16.839582
14,6,16.855206
5,6,16.870832
5,6,16.886458
2,7,16.964581
2,6,16.980206
2,6,16.995832
-2,6,17.011455
0,6,17.02708
6,6,17.042706
6,7,17.058331
-6,6,17.073956
13,6,17.089579
-6,6,17.105206
-2,6,17.214582
-2,7,17.245832
9,7,17.286364
-5,6,17.31762
24,6,17.34887
4,6,17.364492
9,7,17.397824
1,6,17.413452
-1,8,17.444703
16,7,17.460328
4,6,17.538453
1,6,17.554078
8,7,17.569703
-7,6,17.585327
3,6,17.600949
4,6,17.616578
22,6,17.632202
21,6,17.647827
7,6,17.663461
-6,7,17.679078
16,6,17.757204
21,9,17.804078
14,6,17.819703
-3,7,17.866579
-5,7,17.897829
17,6,17.944706
2,6,17.975949
28,7,18.022831
14,7,18.05408
43,6,18.08533
8,6,18.179079
4,6,18.1947
3,6,18.225953
5,7,18.257204
1,6,18.27283
1,6,18.30408
-8,7,18.319703
-5,6,18.350953
14,6,18.36658
-2,6,18.3822
-9,6,18.444703
11,6,18.475952
4,7,18.491577
-5,6,18.507201
7,6,18.522829
10,6,18.538452
-3,6,18.569701
12,6,18.585328
-1,6,18.616578
-11,6,18.632202
12,6,18.725953
-3,6,18.741579
23,6,18.772826
-6,6,18.788455
-3,6,18.804081
-2,7,18.835331
8,6,18.850953
10,6,18.86658
9,7,18.882202
11,7,18.897827
-2,6,18.913454
11,6,19.007201
19,6,19.022825
4,6,19.038451
13,6,19.054076
11,6,19.069704
21,6,19.08533
11,6,19.100956
-11,6,19.132203
-8,8,19.147829
16,7,19.179075
0,9,19.272828
9,7,19.304079
-8,6,19.33533
2,6,19.366578
9,6,19.413452
1,6,19.444703
-7,7,19.475951
-4,6,19.522827
-6,7,19.538452
18,6,19.616577
12,6,19.632204
-12,7,19.663451
2,6,19.679077
3,6,19.6947
8,6,19.710327
7,6,19.72595
-4,6,19.741576
3,6,19.757201
5,6,19.772826
13,6,19.78845
9,7,19.866578
14,7,19.897828
-7,6,19.913455
-2,6,19.944702
9,6,19.960328
-4,6,19.991576
2,6,20.007202
-10,6,20.022827
5,6,20.054076
22,6,20.0697
-3,7,20.194703
-7,6,20.210327
-9,6,20.241578
-11,6,20.257201
1,6,20.272828
18,6,20.288453
7,7,20.3197
-4,6,20.335328
2,7,20.366579
6,6,20.397828
-6,6,20.475954
10,6,20.5072
9,7,20.522827
18,6,20.538458
0,6,20.554077
9,6,20.569702
3,6,20.585326
-7,6,20.616576
-2,8,20.647828
6,6,20.679078
4,7,20.807899
26,6,20.83915
28,8,20.870399
6,7,20.88602
-4,6,20.901647
6,7,20.91727
-1,6,20.932897
6,6,20.948523
7,6,20.964147
3,6,20.979771
0,6,21.057899
4,6,21.073524
9,6,21.089149
9,6,21.104773
10,6,21.136022
3,6,21.151649
1,6,21.167274
11,7,21.182896
4,7,21.214151
5,6,21.229774
0,8,21.354771
3,6,21.386023
-6,6,21.401648
3,6,21.432895
27,6,21.464146
4,6,21.47977
11,6,21.511022
-5,8,21.526647
-3,6,21.557897
0,6,21.573523
9,6,21.589148
14,6,21.667274
3,6,21.682899
31,6,21.698522
8,6,21.714147
-8,6,21.745398
-1,6,21.761021
15,6,21.776645
-2,7,21.807895
-6,7,21.823524
7,6,21.839147
16,7,21.917272
8,6,21.948522
14,6,21.964149
4,6,21.995398
2,6,22.011023
-1,6,22.02665
7,6,22.057897
10,6,22.073522
20,6,22.104772
-1,8,22.136023
9,6,22.214147
-4,6,22.229774
1,6,22.245398
6,6,22.276649
-4,6,22.292276
6,7,22.3079
11,9,22.33915
1,8,22.3704
4,6,22.386025
7,6,22.401649
-6,6,22.495399
-1,7,22.542274
-4,6,22.5579
14,6,22.58915
9,6,22.604772
17,7,22.620399
3,6,22.651744
-8,7,22.667368
7,6,22.682896
8,6,22.698521
12,6,22.807899
2,6,22.839149
3,6,22.8704
1,6,22.886026
14,6,22.917274
-4,6,22.948537
18,7,22.96415
9,6,22.995397
-6,8,23.011024
-1,6,23.026648
-2,6,23.120401
-4,7,23.136025
8,6,23.151649
-1,6,23.167272
7,6,23.182896
6,8,23.214145
1,6,23.229771
3,6,23.245395
5,7,23.26102
9,6,23.276648
7,6,23.370399
25,1,23.370399
0,6,23.401649
2,9,23.4329
-7,6,23.46415
10,6,23.4954
4,7,23.51104
10,7,23.542274
7,10,23.589148
2,6,23.620401
18,6,23.714149
0,8,23.745401
33,6,23.761027
12,7,23.776647
-9,6,23.792273
21,8,23.823522
6,6,23.839147
7,6,23.854772
11,6,23.870398
10,8,23.88602
8,6,23.964147
4,7,23.995398
8,6,24.011021
11,7,24.026647
-5,6,24.042272
19,6,24.073524
-3,7,24.089147
8,6,24.104772
17,7,24.120396
3,6,24.151649
-6,8,24.276648
17,6,24.292274
6,6,24.323525
11,7,24.354772
-1,6,24.386022
20,9,24.401647
17,6,24.432895
7,6,24.448525
6,6,24.464147
-2,9,24.5579
6,6,24.573524
-2,8,24.604775
-5,6,24.620399
4,9,24.651649
-10,6,24.6829
3,6,24.698527
-5,7,24.729775
13,8,24.761023
-8,6,24.854773
8,7,24.886023
-10,7,24.917273
0,7,24.948522
-6,8,24.979772
0,9,25.011027
23,6,25.042274
-1,7,25.057898
5,7,25.07352
27,7,25.167277
-6,7,25.198525
15,7,25.214149
8,6,25.229776
12,8,25.261025
14,6,25.276648
29,8,25.292276
2,6,25.307897
-11,11,25.339147
-4,7,25.417274
6,6,25.432895
7,7,25.448524
-8,7,25.479774
3,6,25.511025
5,7,25.52665
-5,6,25.54227
-2,7,25.573525
-6,6,25.589148
8,6,25.604773
29,6,25.6829
11,7,25.726601
-1,6,25.734622
5,8,25.765877
-2,6,25.781501
12,9,25.797126
22,7,25.81397
13,7,25.845222
14,8,25.860846
8,6,25.938978
1,7,25.9546
-9,6,25.985849
-8,6,26.001474
-4,8,26.0171
6,14,26.063973
3,6,26.079597
-5,7,26.110851
3,6,26.220224
3,8,26.251472
1,7,26.267097
-12,7,26.298348
-4,6,26.3296
4,9,26.360848
-7,7,26.376473
-9,6,26.392098
0,6,26.407724
6,6,26.423346
6,7,26.517101
10,7,26.532726
-15,8,26.548351
10,7,26.579601
6,7,26.595224
0,6,26.610848
-2,8,26.642101
8,7,26.657727
0,7,26.673352
-5,8,26.767099
11,6,26.782723
20,6,26.813974
13,8,26.86085
-1,6,26.876475
-7,6,26.907722
9,6,26.938973
4,8,27.173352
5,7,27.188974
5,6,27.29835
9,9,27.313971
10,6,27.3296
-2,7,27.360849
3,7,27.376475
-4,7,27.42335
4,6,27.470225
14,6,27.5171
-3,6,27.532726
-4,7,27.54835
15,8,27.642101
10,6,27.657728
6,6,27.688974
-4,6,27.704605
9,6,27.73585
-3,7,27.767097
8,6,27.782724
8,6,27.813973
8,6,27.829597
-4,6,27.860847
0,6,27.9546
4,6,27.970223
9,7,27.985846
0,6,28.0171
17,6,28.032726
2,6,28.04835
-4,6,28.063974
-4,6,28.079597
9,7,28.095224
32,3,28.110848
12,6,28.126473
5,6,28.188974
14,6,28.204599
14,6,28.235849
5,6,28.251473
-3,6,28.267098
20,6,28.282723
-5,6,28.298349
-4,7,28.313972
-5,9,28.345223
0,6,28.360849
4,7,28.4546
19,6,28.485851
-13,6,28.501474
-3,6,28.532727
-7,6,28.548351
25,6,28.579601
11,7,28.61085
-6,6,28.626477
-1,6,28.642102
14,6,28.657726
-7,6,28.73585
14,7,28.767097
-1,6,28.782723
-1,6,28.798349
-9,8,28.813972
-10,7,28.829599
15,7,28.860849
1,6,28.876475
-2,7,28.892099
12,6,28.907723
-5,6,28.985851
10,6,29.001474
3,6,29.032725
14,8,29.063975
5,6,29.095224
-4,7,29.126473
12,6,29.157723
-2,7,29.188986
3,7,29.222275
16,6,29.251474
-5,7,29.345226
8,6,29.36085
-3,7,29.3921
-9,6,29.407725
10,7,29.439098
16,6,29.455739
30,6,29.471241
4,6,29.485852
18,7,29.5171
0,6,29.532725
2,7,29.61085
0,6,29.626474
-7,6,29.657721
5,6,29.673351
-1,6,29.673351
13,7,29.704596
9,7,29.720226
12,6,29.735851
0,7,29.782725
16,7,29.907727
20,7,29.939491
2,7,29.971256
14,7,30.017097
6,6,30.032725
-5,6,30.048348
26,6,30.079599
14,6,30.095224
-1,6,30.11085
4,6,30.126474
23,6,30.142098
29,7,30.220226
25,7,30.235852
1,6,30.251477
-1,6,30.267101
4,6,30.282727
1,7,30.313974
14,7,30.329598
4,6,30.345223
1,6,30.36085
2,6,30.376475
15,8,30.471287
-10,6,30.501475
-4,6,30.5171
15,7,30.548349
14,6,30.563974
26,6,30.595227
9,6,30.61085
3,6,30.642099
-9,6,30.657724
12,6,30.688974
-6,7,30.781717
11,6,30.797341
11,7,30.812965
-3,8,30.844214
11,7,30.859842
-8,10,30.891091
25,1,30.891091
4,6,30.906717
-6,9,30.937966
11,9,31.016093
-8,6,31.031714
-2,6,31.062965
17,7,31.078591
-8,7,31.094216
16,6,31.109841
18,6,31.125466
-13,6,31.156717
-1,9,31.203593
12,6,31.234841
-4,7,31.359841
-3,6,31.39109
9,6,31.406717
16,8,31.437967
4,7,31.453591
31,6,31.469216
11,6,31.484839
-13,8,31.516092
5,6,31.531717
18,6,31.625467
0,6,31.641094
30,6,31.657482
-3,7,31.674131
3,7,31.719217
-4,6,31.734842
19,7,31.766094
19,6,31.78172
-1,11,31.812967
22,8,31.922341
-10,6,31.953592
2,6,31.984841
14,7,32.031718
0,7,32.062968
20,7,32.094219
11,6,32.109844
-5,8,32.141157
4,7,32.15678
2,6,32.172343
-8,8,32.266093
-8,7,32.297343
27,8,32.312968
26,6,32.328591
13,6,32.35984
1,6,32.375465
42,5,32.375465
11,7,32.406713
16,9,32.42234
5,7,32.516093
12,6,32.531717
-6,10,32.578591
-8,7,32.594218
0,6,32.625472
10,8,32.657276
3,7,32.67234
-1,6,32.703592
8,6,32.719216
7,6,32.812967
0,6,32.828593
9,7,32.844216
-2,6,32.85984
14,6,32.875466
8,6,32.891091
5,6,32.906718
-6,7,32.922343
2,11,32.953593
0,7,32.969219
0,8,33.062969
4,6,33.078592
-6,6,33.109842
7,7,33.141091
5,8,33.172342
19,7,33.203594
32,2,33.203594
20,6,33.250468
-4,8,33.281719
12,6,33.312969
8,6,33.437968
1,6,33.469219
-1,7,33.500468
18,7,33.516092
-6,7,33.547343
12,9,33.578591
-5,7,33.594217
-4,7,33.62547
-3,6,33.641095
-5,9,33.750468
-4,6,33.766093
11,6,33.781718
3,7,33.812968
-2,6,33.828593
14,6,33.844218
5,7,33.859844
12,6,33.875468
-4,7,33.906717
17,7,33.922341
0,6,34.016091
-3,9,34.04734
9,8,34.062967
-1,6,34.094217
16,7,34.10984
-5,8,34.14109
-3,6,34.156718
33,4,34.172344
19,7,34.18797
6,8,34.312967
13,6,34.328594
7,6,34.359843
20,7,34.375469
7,6,34.391093
11,6,34.422342
-4,6,34.437969
5,8,34.453593
6,6,34.484843
19,6,34.500467
0,6,34.609842
4,6,34.641093
-8,6,34.656717
3,6,34.687968
5,8,34.734844
0,6,34.766093
19,7,34.797344
5,6,34.828593
-5,7,34.859844
25,1,34.859844
-7,6,34.891093
3,7,35.000468
12,9,35.031719
-9,6,35.047343
-5,6,35.078594
3,6,35.094217
12,8,35.125468
0,6,35.141091
-6,6,35.156718
6,6,35.172342
-2,6,35.266094
2,6,35.281717
-1,6,35.31297
3,6,35.328593
22,9,35.359842
1,6,35.375467
8,6,35.391092
-4,7,35.422341
6,6,35.437964
-8,6,35.453591
0,10,35.578592
21,6,35.594216
5,6,35.609839
3,7,35.625468
6,7,35.641092
7,6,35.656718
6,7,35.67234
4,6,35.687967
18,8,35.719218
16,6,35.742229
2,7,35.813885
0,7,35.829508
-1,8,35.845135
9,7,35.876387
-5,7,35.892013
-1,7,35.923263
7,12,35.954514
4,7,35.970138
-13,8,36.095136
-8,7,36.142011
-5,6,36.173261
-9,6,36.204514
29,3,36.220138
13,7,36.235762
-5,8,36.267011
15,7,36.282634
2,8,36.313886
1,8,36.407637
0,6,36.423261
8,9,36.45451
-3,9,36.470136
12,13,36.501387
9,8,36.532636
-10,8,36.548263
19,7,36.579511
-3,8,36.673262
-5,6,36.704509
21,9,36.751388
18,7,36.782637
-12,11,36.829511
5,12,36.892012
12,7,36.923263
9,8,37.001387
29,7,37.032637
-4,6,37.048262
1,8,37.063887
6,6,37.079511
-16,11,37.110759
-7,7,37.126388
-2,7,37.157636
16,6,37.173264
0,6,37.251388
8,8,37.267011
20,7,37.298261
16,7,37.313888
-6,9,37.360762
15,12,37.392011
2,9,37.438887
33,5,37.454512
-13,6,37.548261
16,9,37.579511
16,9,37.595136
26,7,37.61076
9,6,37.626386
22,6,37.642015
13,10,37.67326
16,6,37.688889
8,7,37.720137
-5,6,37.798263
6,7,37.813886
-4,6,37.829511
12,9,37.86076
8,6,37.876386
8,7,37.892009
-5,8,37.92326
-1,10,37.954511
1,7,37.970135
0,8,38.079512
3,6,38.110761
-9,7,38.142011
3,6,38.157637
-5,6,38.188887
3,7,38.220138
-6,6,38.251386
8,8,38.267013
3,7,38.298262
29,7,38.37639
-5,8,38.407637
3,6,38.423264
15,6,38.438888
-3,8,38.454511
3,6,38.470137
-13,6,38.485761
7,7,38.517013
-12,9,38.532637
-11,6,38.610763
5,6,38.642011
-3,6,38.673261
-2,6,38.688885
-9,9,38.735761
2,7,38.767011
7,6,38.782638
-4,6,38.813887
17,6,38.845137
-11,11,38.892013
3,8,39.001388
-4,6,39.017011
6,8,39.048263
-4,6,39.063885
-13,10,39.095134
8,6,39.110759
-17,12,39.142012
15,7,39.157633
10,7,39.235764
-5,6,39.251387
4,7,39.282636
8,6,39.298262
10,7,39.313888
10,6,39.329513
10,6,39.36076
6,8,39.376386
11,7,39.407637
2,6,39.485761
21,7,39.501385
6,7,39.532635
-2,6,39.548264
-2,6,39.563887
3,6,39.595138
12,6,39.626388
8,6,39.657637
4,6,39.673262
-14,7,39.688888
7,7,39.782639
4,6,39.798262
17,8,39.813887
11,7,39.829511
-11,6,39.860761
19,6,39.876387
11,6,39.892012
-12,7,39.907637
6,6,39.923262
-4,6,39.938886
-2,6,40.017013
8,6,40.032638
4,7,40.063887
12,6,40.095138
3,6,40.126388
-6,7,40.157639
4,6,40.188889
10,6,40.22014
-1,6,40.251389
12,6,40.282637
16,6,40.313889
9,8,40.407638
-2,6,40.423261
11,6,40.438886
12,6,40.454511
-11,6,40.470135
11,7,40.579516
-1,6,40.595138
0,7,40.626389
15,6,40.642014
5,6,40.657638
4,6,40.751388
-14,7,40.767012
6,7,40.782636
22,8,40.829513
5,6,40.860764
15,7,41.157639
5,6,41.220138
19,8,41.269613
5,6,41.287746
7,6,41.365877
-5,6,41.3815
13,6,41.397126
-1,6,41.444002
12,6,41.459626
-3,6,41.506503
11,7,41.537752
14,6,41.569002
5,7,41.600253
-12,9,41.647127
-6,6,41.772127
19,6,41.803378
5,6,41.819001
1,6,41.850251
10,7,41.881502
1,6,41.897127
-5,6,41.91275
24,6,41.928374
-1,6,41.943999
6,6,41.959626
15,6,41.97525
4,6,42.053376
1,7,42.069002
5,7,42.084626
1,6,42.115876
1,6,42.1315
-8,6,42.147122
-5,6,42.162749
-11,6,42.178374
-2,6,42.194
7,6,42.209626
27,6,42.319001
14,6,42.350249
5,6,42.365877
4,6,42.397127
5,6,42.428378
-7,6,42.444003
-5,6,42.47525
12,6,42.506501
4,6,42.522127
-3,6,42.537753
1,6,42.569002
-1,6,42.647125
6,6,42.66275
3,6,42.678374
-9,6,42.694
-3,6,42.709625
-2,6,42.72525
14,6,42.740875
5,6,42.7565
-1,6,42.772127
-6,6,42.803377
6,6,42.881501
2,6,42.897126
12,6,42.91275
-7,6,42.928375
12,7,42.959625
7,7,42.975251
11,6,43.006502
-1,6,43.022124
-1,6,43.037752
-11,6,43.053375
12,6,43.068999
14,7,43.16275
3,6,43.193998
-2,6,43.209625
6,7,43.225247
0,6,43.240876
3,6,43.256497
-7,6,43.272126
2,8,43.303376
-1,6,43.318998
-4,6,43.334624
12,6,43.428391
1,7,43.444001
0,6,43.459626
13,8,43.490878
9,6,43.506502
-3,9,43.522127
3,6,43.537753
-3,6,43.553373
12,6,43.569
12,6,43.678376
1,8,43.709624
-1,6,43.725249
16,8,43.772124
5,9,43.803371
