#{"t_start": 1646415598.1151147, "env_id": "wordle-v0"}
r,l,t
37.0,30,792.877654
1.0,30,792.92453
45.0,30,792.971404
-7.0,30,793.018282
-11.0,30,793.062542
41.0,30,793.093791
165.0,30,793.140668
57.0,30,793.187544
1.0,30,793.234416
-11.0,30,793.281295
121.0,30,793.328169
121.0,30,793.375043
125.0,30,793.406292
101.0,30,793.453183
65.0,30,793.500045
21.0,30,793.546918
1.0,30,793.593791
73.0,30,793.640668
105.0,30,793.687543
17.0,30,793.718793
145.0,30,793.765666
-7.0,30,793.812544
85.0,30,793.859419
33.0,30,793.906291
69.0,30,793.953168
85.0,30,794.015666
-15.0,30,794.046916
9.0,30,794.078166
125.0,30,794.109417
65.0,30,794.140668
-27.0,30,794.171919
113.0,30,794.203167
41.0,30,794.250043
53.0,30,794.281293
57.0,30,794.312541
89.0,30,794.343793
129.0,30,794.375043
69.0,30,794.421919
-39.0,30,794.453169
-7.0,30,794.484419
125.0,30,794.515667
109.0,30,794.546918
69.0,30,794.593792
65.0,30,794.625043
25.0,30,794.656292
-15.0,30,794.687542
-15.0,30,794.718791
81.0,30,794.750043
77.0,30,794.796916
13.0,30,794.828167
93.0,30,794.859416
57.0,30,794.890668
165.0,30,794.921917
53.0,30,794.953168
5.0,30,794.984418
57.0,30,795.015666
93.0,30,795.046918
-7.0,30,795.078171
49.0,30,795.109419
21.0,30,795.171918
-39.0,30,795.218794
33.0,30,795.250041
41.0,30,798.093791
-27.0,30,798.125041
61.0,30,798.156294
93.0,30,798.203171
105.0,30,798.234416
21.0,30,798.265667
65.0,30,798.307545
77.0,30,798.338799
109.0,30,798.370048
89.0,30,798.401297
57.0,30,798.448172
69.0,30,798.479424
105.0,30,798.510672
33.0,30,798.541921
25.0,30,798.573174
25.0,30,798.604421
9.0,30,798.651299
105.0,30,798.682547
-23.0,30,798.7138
13.0,30,798.745046
53.0,30,798.776301
105.0,30,798.823174
77.0,30,798.854422
145.0,30,798.885671
-19.0,30,798.93255
109.0,30,798.963799
93.0,30,798.995046
89.0,30,799.026297
73.0,30,799.057549
21.0,30,799.088796
121.0,30,799.151299
-15.0,30,799.198171
-7.0,30,799.229422
-19.0,30,799.260673
33.0,30,799.291923
17.0,30,799.323172
-15.0,30,799.370051
81.0,30,799.401298
85.0,30,799.432549
133.0,30,799.463799
109.0,30,799.495046
173.0,30,799.526299
109.0,30,799.573172
57.0,30,799.604424
173.0,30,799.635672
165.0,30,799.666922
173.0,30,799.698172
109.0,30,799.729422
5.0,30,799.760672
53.0,30,799.807547
53.0,30,799.838798
157.0,30,799.870048
29.0,30,799.901297
69.0,30,799.932547
133.0,30,799.963797
77.0,30,799.995049
61.0,30,800.041921
13.0,30,800.073174
109.0,30,800.104424
5.0,30,800.135672
121.0,30,800.166921
113.0,30,800.198176
-27.0,30,800.229422
57.0,30,800.291926
93.0,30,800.338798
69.0,30,800.370048
113.0,30,800.401299
73.0,30,800.448171
-15.0,30,803.291922
-3.0,30,803.323172
13.0,30,803.354422
217.0,30,803.401303
133.0,30,803.432549
89.0,30,803.463797
-19.0,30,803.511155
-7.0,30,803.542404
-39.0,30,803.573655
77.0,30,803.604916
77.0,30,803.636157
105.0,30,803.667404
117.0,30,803.714282
45.0,30,803.745532
13.0,30,803.776783
93.0,30,803.808031
13.0,30,803.839282
-15.0,30,803.87053
61.0,30,803.901782
77.0,30,803.948655
145.0,30,803.979907
57.0,30,804.011154
5.0,30,804.058032
97.0,30,804.089279
41.0,30,804.120529
169.0,30,804.167404
61.0,30,804.198657
97.0,30,804.229904
117.0,30,804.276781
1.0,30,804.339281
-3.0,30,804.37053
9.0,30,804.401779
77.0,30,804.433032
49.0,30,804.479906
9.0,30,804.511155
101.0,30,804.542408
181.0,30,804.58928
113.0,30,804.620533
49.0,30,804.65178
57.0,30,804.698655
121.0,30,804.729904
169.0,30,804.761155
121.0,30,804.808032
9.0,30,804.839281
73.0,30,804.870531
-23.0,30,804.917406
-23.0,30,804.948656
-15.0,30,804.979906
-19.0,30,805.011154
21.0,30,805.042405
61.0,30,805.073655
105.0,30,805.120533
61.0,30,805.15178
137.0,30,805.183033
29.0,30,805.214282
129.0,30,805.245532
161.0,30,805.276783
-15.0,30,805.323655
25.0,30,805.354905
45.0,30,805.386156
89.0,30,805.417406
81.0,30,805.464279
49.0,30,805.526779
41.0,30,805.55803
41.0,30,805.589283
73.0,30,805.620532
89.0,30,805.651783
61.0,30,805.698657
53.0,30,805.745534
89.0,30,808.877764
161.0,30,808.924638
277.0,30,808.955892
73.0,30,808.987138
81.0,30,809.034014
13.0,30,809.065263
49.0,30,809.096516
5.0,30,809.127764
57.0,30,809.174641
45.0,30,809.205892
109.0,30,809.237138
29.0,30,809.268389
-15.0,30,809.299638
13.0,30,809.330888
1.0,30,809.377762
61.0,30,809.409012
53.0,30,809.440266
57.0,30,809.471515
33.0,30,809.502766
113.0,30,809.534013
165.0,30,809.580889
117.0,30,809.612138
109.0,30,809.643391
-15.0,30,809.674639
-11.0,30,809.705888
97.0,30,809.737139
41.0,30,809.799642
81.0,30,809.83089
49.0,30,809.877764
65.0,30,809.909014
69.0,30,809.955888
-15.0,30,809.98714
37.0,30,810.018388
33.0,30,810.049639
21.0,30,810.096515
57.0,30,810.127764
49.0,30,810.159013
37.0,30,810.20589
57.0,30,810.237141
57.0,30,810.26839
33.0,30,810.315266
149.0,30,810.346515
85.0,30,810.377765
137.0,30,810.409013
89.0,30,810.455891
1.0,30,810.487142
-11.0,30,810.518392
89.0,30,810.549642
-7.0,30,810.596516
65.0,30,810.627765
33.0,30,810.659014
21.0,30,810.70589
161.0,30,810.737138
-3.0,30,810.76839
85.0,30,810.815263
1.0,30,810.846515
73.0,30,810.877766
9.0,30,810.909017
193.0,30,810.95589
-39.0,30,810.987141
73.0,30,811.049642
45.0,30,811.080891
-15.0,30,811.11214
-19.0,30,811.143389
125.0,30,811.174641
61.0,30,811.221515
-15.0,30,811.252766
89.0,30,811.284016
81.0,30,814.142148
117.0,30,814.173399
57.0,30,814.220271
105.0,30,814.251522
117.0,30,814.282773
49.0,30,814.332821
149.0,30,814.36253
-15.0,30,814.393781
-11.0,30,814.425029
21.0,30,814.456282
53.0,30,814.503156
189.0,30,814.534403
-3.0,30,814.565654
169.0,30,814.596904
-11.0,30,814.628155
77.0,30,814.659404
117.0,30,814.706278
89.0,30,814.73753
33.0,30,814.768778
13.0,30,814.800028
1.0,30,814.831279
97.0,30,814.862529
141.0,30,814.909404
41.0,30,814.940654
141.0,30,814.971904
-15.0,30,815.034407
-15.0,30,815.065654
-27.0,30,815.096905
37.0,30,815.128155
149.0,30,815.159404
-15.0,30,815.206278
45.0,30,815.237531
65.0,30,815.268779
29.0,30,815.300032
69.0,30,815.331278
93.0,30,815.378153
-39.0,30,815.409404
45.0,30,815.440655
-15.0,30,815.471903
33.0,30,815.503154
65.0,30,815.550032
125.0,30,815.58128
73.0,30,815.612531
73.0,30,815.659405
65.0,30,815.690655
69.0,30,815.721906
141.0,30,815.753157
57.0,30,815.784403
-27.0,30,815.831281
117.0,30,815.86253
-11.0,30,815.893779
185.0,30,815.925027
-11.0,30,815.956279
49.0,30,815.98753
73.0,30,816.034403
93.0,30,816.065654
69.0,30,816.096914
49.0,30,816.128155
77.0,30,816.190656
57.0,30,816.221905
105.0,30,816.253156
-7.0,30,816.30003
101.0,30,816.331278
-7.0,30,816.378155
37.0,30,816.409406
165.0,30,816.440672
117.0,30,816.487531
37.0,30,816.51878
-15.0,30,819.36253
237.0,30,819.409404
37.0,30,819.440653
65.0,30,819.471906
73.0,30,819.518778
5.0,30,819.550028
109.0,30,819.594373
89.0,30,819.62265
41.0,30,819.669527
17.0,30,819.700775
33.0,30,819.732025
-39.0,30,819.763275
33.0,30,819.794523
-15.0,30,819.841399
61.0,30,819.872649
41.0,30,819.9039
177.0,30,819.93515
89.0,30,819.982024
97.0,30,820.013273
-11.0,30,820.044525
49.0,30,820.075774
17.0,30,820.107024
61.0,30,820.153898
-15.0,30,820.18515
69.0,30,820.247651
189.0,30,820.278899
49.0,30,820.31015
25.0,30,820.3414
189.0,30,820.388273
25.0,30,820.419525
-35.0,30,820.450776
121.0,30,820.497649
13.0,30,820.528898
125.0,30,820.560148
145.0,30,820.591399
45.0,30,820.622647
-15.0,30,820.653899
21.0,30,820.685148
25.0,30,820.732026
-11.0,30,820.763273
273.0,30,820.794523
101.0,30,820.825774
21.0,30,820.857023
-15.0,30,820.9039
-7.0,30,820.93515
37.0,30,820.9664
65.0,30,820.99765
117.0,30,821.028897
9.0,30,821.060148
-23.0,30,821.091399
41.0,30,821.138271
57.0,30,821.169522
61.0,30,821.200774
17.0,30,821.232022
129.0,30,821.263273
117.0,30,821.294523
117.0,30,821.3414
9.0,30,821.403899
17.0,30,821.435158
5.0,30,821.466399
57.0,30,821.497647
121.0,30,821.528899
77.0,30,821.575774
53.0,30,821.607026
29.0,30,821.638273
17.0,30,821.669526
25.0,30,821.700774
29.0,30,821.732025
29.0,30,824.591399
101.0,30,824.638275
-15.0,30,824.669526
141.0,30,824.700773
105.0,30,824.747648
9.0,30,824.7789
13.0,30,824.822874
29.0,30,824.850799
-15.0,30,824.882049
81.0,30,824.928923
101.0,30,824.960172
37.0,30,824.991423
-3.0,30,825.022672
-7.0,30,825.053924
61.0,30,825.085172
65.0,30,825.116423
85.0,30,825.163297
61.0,30,825.19455
57.0,30,825.225799
61.0,30,825.25705
-15.0,30,825.288299
33.0,30,825.319547
65.0,30,825.38205
-11.0,30,825.428925
-7.0,30,825.460174
33.0,30,825.491425
121.0,30,825.522673
25.0,30,825.553923
169.0,30,825.600797
41.0,30,825.63205
-15.0,30,825.663298
109.0,30,825.694547
121.0,30,825.725798
121.0,30,825.772673
97.0,30,825.803921
209.0,30,825.835176
57.0,30,825.866423
9.0,30,825.897675
-7.0,30,825.928921
21.0,30,825.960173
109.0,30,826.007047
73.0,30,826.038297
13.0,30,826.06955
13.0,30,826.100799
169.0,30,826.132047
-11.0,30,826.178924
121.0,30,826.210172
57.0,30,826.241421
37.0,30,826.272671
37.0,30,826.303924
49.0,30,826.335173
133.0,30,826.366421
53.0,30,826.4133
201.0,30,826.444547
9.0,30,826.475799
-27.0,30,826.507047
97.0,30,826.585175
-3.0,30,826.632049
57.0,30,826.663299
9.0,30,826.710176
101.0,30,826.757049
45.0,30,826.803924
-23.0,30,826.835173
25.0,30,826.882047
81.0,30,826.913301
69.0,30,826.960175
129.0,30,826.991426
37.0,30,827.038296
53.0,30,827.069547
41.0,30,829.900912
73.0,30,829.93216
1.0,30,829.979036
13.0,30,830.010284
61.0,30,830.041535
93.0,30,830.092233
25.0,30,830.112603
25.0,30,830.143854
-7.0,30,830.175107
117.0,30,830.221978
41.0,30,830.253231
9.0,30,830.284483
21.0,30,830.31573
33.0,30,830.346982
69.0,30,830.378231
9.0,30,830.425106
9.0,30,830.456358
5.0,30,830.487608
41.0,30,830.518858
73.0,30,830.550104
-3.0,30,830.612607
105.0,30,830.643856
13.0,30,830.675104
89.0,30,830.721979
45.0,30,830.753229
77.0,30,830.78448
-3.0,30,830.81573
109.0,30,830.84699
57.0,30,830.893855
5.0,30,830.925107
117.0,30,830.956356
37.0,30,830.987605
-15.0,30,831.018858
57.0,30,831.050108
-7.0,30,831.081358
45.0,30,831.128231
145.0,30,831.159481
137.0,30,831.190733
181.0,30,831.22198
9.0,30,831.268857
-11.0,30,831.300106
77.0,30,831.331357
61.0,30,831.362604
-11.0,30,831.393856
145.0,30,831.425105
149.0,30,831.47198
33.0,30,831.50323
117.0,30,831.53448
77.0,30,831.565729
77.0,30,831.596982
77.0,30,831.628232
5.0,30,831.65948
-15.0,30,831.706355
177.0,30,831.768858
5.0,30,831.800108
53.0,30,831.831357
97.0,30,831.862604
121.0,30,831.909481
113.0,30,831.94073
61.0,30,831.971982
81.0,30,832.018859
77.0,30,832.050105
65.0,30,832.081357
89.0,30,832.112606
201.0,30,832.143855
13.0,30,832.175107
17.0,30,832.22198
105.0,30,832.25323
97.0,30,835.09698
33.0,30,835.128231
81.0,30,835.159479
37.0,30,835.206356
-7.0,30,835.237606
-7.0,30,835.268854
29.0,30,835.310559
9.0,30,835.341811
17.0,30,835.373062
129.0,30,835.404312
93.0,30,835.451187
69.0,30,835.482436
77.0,30,835.513687
-11.0,30,835.544935
81.0,30,835.576186
-15.0,30,835.607435
17.0,30,835.638685
17.0,30,835.68556
57.0,30,835.716812
61.0,30,835.77931
53.0,30,835.81056
69.0,30,835.84181
37.0,30,835.873061
85.0,30,835.904309
29.0,30,835.935562
165.0,30,835.982436
21.0,30,836.013686
117.0,30,836.044937
85.0,30,836.076186
-15.0,30,836.107435
41.0,30,836.138686
-11.0,30,836.18556
-3.0,30,836.216812
21.0,30,836.248059
13.0,30,836.279309
-27.0,30,836.31056
45.0,30,836.341811
53.0,30,836.388686
-15.0,30,836.419936
89.0,30,836.451186
89.0,30,836.482435
69.0,30,836.513688
-15.0,30,836.560562
41.0,30,836.591811
109.0,30,836.623064
-15.0,30,836.654313
53.0,30,836.701187
141.0,30,836.732435
37.0,30,836.763686
9.0,30,836.810562
61.0,30,836.841811
77.0,30,836.87306
77.0,30,836.935561
-11.0,30,836.966811
101.0,30,836.998063
137.0,30,837.02931
57.0,30,837.076186
41.0,30,837.107434
5.0,30,837.138689
25.0,30,837.169937
21.0,30,837.201188
185.0,30,837.232436
-11.0,30,837.27931
85.0,30,837.310563
49.0,30,837.341812
37.0,30,837.373061
105.0,30,837.404312
-3.0,30,837.435561
137.0,30,840.294939
101.0,30,840.326187
45.0,30,840.357437
45.0,30,840.404314
13.0,30,840.435561
-3.0,30,840.466814
21.0,30,840.514888
5.0,30,840.542565
-3.0,30,840.573814
141.0,30,840.605064
17.0,30,840.651939
33.0,30,840.683191
177.0,30,840.714441
69.0,30,840.74569
65.0,30,840.776939
53.0,30,840.808189
117.0,30,840.855064
9.0,30,840.917565
37.0,30,840.948815
201.0,30,840.980065
21.0,30,841.026942
81.0,30,841.05819
13.0,30,841.089441
49.0,30,841.136313
85.0,30,841.167564
149.0,30,841.198815
13.0,30,841.245689
65.0,30,841.276939
117.0,30,841.30819
89.0,30,841.33944
9.0,30,841.386315
61.0,30,841.417567
61.0,30,841.46444
69.0,30,841.49569
113.0,30,841.542565
137.0,30,841.589441
65.0,30,841.620689
57.0,30,841.667564
125.0,30,841.698815
5.0,30,841.745691
-7.0,30,841.792566
17.0,30,841.823816
37.0,30,841.87069
109.0,30,841.901943
57.0,30,841.948816
-15.0,30,841.99569
-11.0,30,842.026941
81.0,30,842.073815
-3.0,30,842.12069
37.0,30,842.15194
65.0,30,842.198816
61.0,30,842.261315
61.0,30,842.308192
77.0,30,842.339438
-15.0,30,842.37069
137.0,30,842.417566
145.0,30,842.448814
73.0,30,842.480064
69.0,30,842.526942
-7.0,30,842.558191
193.0,30,842.589438
89.0,30,842.620689
69.0,30,842.651939
101.0,30,842.698813
-11.0,30,842.730065
53.0,30,842.776942
221.0,30,842.808189
73.0,30,842.855064
61.0,30,846.075138
77.0,30,846.122011
125.0,30,846.153261
97.0,30,846.200136
69.0,30,846.231386
129.0,30,846.28642
5.0,30,846.325784
-15.0,30,846.357034
101.0,30,846.403909
5.0,30,846.450786
37.0,30,846.482034
-7.0,30,846.528913
53.0,30,846.560159
-3.0,30,846.607035
113.0,30,846.653908
141.0,30,846.685161
141.0,30,846.763284
25.0,30,846.810159
85.0,30,846.84141
49.0,30,846.888286
-15.0,30,846.93516
53.0,30,846.966409
45.0,30,846.997661
-15.0,30,847.044536
85.0,30,847.09141
9.0,30,847.122663
105.0,30,847.169537
37.0,30,847.21641
165.0,30,847.24766
49.0,30,847.294534
85.0,30,847.341409
29.0,30,847.372659
-15.0,30,847.419534
49.0,30,847.466408
9.0,30,847.497659
45.0,30,847.544536
-27.0,30,847.591409
17.0,30,847.62266
89.0,30,847.669537
61.0,30,847.71641
-15.0,30,847.74766
117.0,30,847.794537
109.0,30,847.841411
41.0,30,847.87266
-11.0,30,847.919536
77.0,30,847.966412
85.0,30,847.997659
121.0,30,848.044535
17.0,30,848.091409
-3.0,30,848.16623
17.0,30,848.213109
-3.0,30,848.244359
49.0,30,848.291233
89.0,30,848.322484
1.0,30,848.369358
105.0,30,848.416234
-15.0,30,848.463109
65.0,30,848.494358
21.0,30,848.541233
125.0,30,848.572485
57.0,30,848.619359
117.0,30,848.666233
153.0,30,848.713109
-7.0,30,848.744359
57.0,30,848.791234
21.0,30,848.838109
129.0,30,848.869358
-7.0,30,848.916234
113.0,30,848.963109
33.0,30,852.134982
165.0,30,852.166231
-27.0,30,852.213108
69.0,30,852.244357
37.0,30,852.275607
105.0,30,852.322481
73.0,30,852.353731
29.0,30,852.384981
33.0,30,852.431855
81.0,30,852.463109
33.0,30,852.494355
81.0,30,852.525607
105.0,30,852.572482
17.0,30,852.603732
17.0,30,852.666231
41.0,30,852.697482
-15.0,30,852.744358
37.0,30,852.775608
29.0,30,852.806857
77.0,30,852.85373
85.0,30,852.884985
-15.0,30,852.916233
13.0,30,852.963109
181.0,30,852.994356
53.0,30,853.025609
61.0,30,853.072483
265.0,30,853.103732
37.0,30,853.134981
81.0,30,853.165775
65.0,30,853.197028
5.0,30,853.243903
37.0,30,853.275152
73.0,30,853.322028
113.0,30,853.368902
117.0,30,853.415778
77.0,30,853.447026
-15.0,30,853.493903
-11.0,30,853.54078
81.0,30,853.572027
13.0,30,853.618904
45.0,30,853.650154
25.0,30,853.697029
65.0,30,853.743907
-11.0,30,853.775153
61.0,30,853.822028
-15.0,30,853.868905
45.0,30,853.900153
153.0,30,853.978278
57.0,30,854.009528
73.0,30,854.056403
73.0,30,854.103279
17.0,30,854.134537
65.0,30,854.181403
153.0,30,854.228278
41.0,30,854.259529
17.0,30,854.306405
1.0,30,854.353279
-7.0,30,854.384528
17.0,30,854.431406
77.0,30,854.478279
81.0,30,854.509529
37.0,30,854.556403
13.0,30,854.60328
41.0,30,854.63453
89.0,30,854.681405
29.0,30,854.728279
133.0,30,854.759528
9.0,30,854.806405
37.0,30,858.056405
33.0,30,858.103278
5.0,30,858.134528
85.0,30,858.181405
41.0,30,858.228277
53.0,30,858.273062
181.0,30,858.309435
93.0,30,858.35631
21.0,30,858.38756
41.0,30,858.434436
57.0,30,858.48131
129.0,30,858.51256
1.0,30,858.590687
45.0,30,858.621934
17.0,30,858.668808
73.0,30,858.715687
-7.0,30,858.746935
33.0,30,858.79381
29.0,30,858.840687
-11.0,30,858.871935
17.0,30,858.91881
109.0,30,858.965686
77.0,30,858.996936
73.0,30,859.043812
53.0,30,859.090685
13.0,30,859.121934
129.0,30,859.16881
41.0,30,859.215685
53.0,30,859.246935
61.0,30,859.293811
141.0,30,859.340686
105.0,30,859.371935
5.0,30,859.418813
161.0,30,859.450061
113.0,30,859.496937
93.0,30,859.528187
173.0,30,859.57506
21.0,30,859.606311
41.0,30,859.637562
105.0,30,859.684434
5.0,30,859.731311
73.0,30,859.762562
117.0,30,859.809437
-3.0,30,859.856311
29.0,30,859.887561
89.0,30,859.934437
-3.0,30,860.012559
117.0,30,860.043811
101.0,30,860.075062
125.0,30,860.106311
121.0,30,860.137559
129.0,30,860.184438
-23.0,30,860.215687
97.0,30,860.26256
113.0,30,860.309437
61.0,30,860.340686
89.0,30,860.387561
93.0,30,860.434436
61.0,30,860.465686
5.0,30,860.512562
65.0,30,860.559447
153.0,30,860.590686
-3.0,30,860.637558
73.0,30,860.66881
73.0,30,860.700059
69.0,30,860.746935
49.0,30,860.778185
117.0,30,860.809434
73.0,30,863.653189
45.0,30,863.684437
-15.0,30,863.731312
13.0,30,863.762561
-3.0,30,863.793809
25.0,30,863.840686
129.0,30,863.87791
133.0,30,863.911269
-15.0,30,863.942516
9.0,30,863.973768
105.0,30,864.005019
37.0,30,864.067519
105.0,30,864.098766
17.0,30,864.145642
101.0,30,864.176894
173.0,30,864.208144
61.0,30,864.25502
49.0,30,864.286269
-15.0,30,864.317518
89.0,30,864.364394
77.0,30,864.395646
21.0,30,864.426893
77.0,30,864.458142
49.0,30,864.505016
109.0,30,864.536268
41.0,30,864.567518
161.0,30,864.598768
65.0,30,864.630018
29.0,30,864.661267
45.0,30,864.708143
49.0,30,864.739394
77.0,30,864.770643
57.0,30,864.801894
89.0,30,864.833142
37.0,30,864.864391
93.0,30,864.911267
-23.0,30,864.94252
97.0,30,864.973767
25.0,30,865.005019
77.0,30,865.036268
121.0,30,865.067518
9.0,30,865.09877
77.0,30,865.145643
53.0,30,865.176893
37.0,30,865.239391
117.0,30,865.270641
25.0,30,865.317517
-3.0,30,865.348769
77.0,30,865.380016
29.0,30,865.426891
57.0,30,865.458145
13.0,30,865.489393
49.0,30,865.536269
5.0,30,865.567518
113.0,30,865.598767
81.0,30,865.645645
161.0,30,865.676893
5.0,30,865.708141
37.0,30,865.755017
-15.0,30,865.78627
97.0,30,865.817517
-7.0,30,865.848768
13.0,30,865.895643
45.0,30,865.926891
69.0,30,865.958146
161.0,30,865.989394
141.0,30,866.020644
1.0,30,866.067518
49.0,30,868.926896
29.0,30,868.958144
173.0,30,868.989391
45.0,30,869.036268
-11.0,30,869.067518
-7.0,30,869.09877
109.0,30,869.145643
93.0,30,869.180854
-11.0,30,869.205313
29.0,30,869.236566
89.0,30,869.299064
129.0,30,869.330316
-15.0,30,869.37719
97.0,30,869.408441
21.0,30,869.439691
97.0,30,869.470939
205.0,30,869.502191
17.0,30,869.549066
177.0,30,869.580315
69.0,30,869.611568
97.0,30,869.642817
77.0,30,869.689691
205.0,30,869.720942
133.0,30,869.752192
81.0,30,869.799066
-23.0,30,869.830318
-15.0,30,869.861564
49.0,30,869.892814
161.0,30,869.939689
-15.0,30,869.970941
69.0,30,870.002189
109.0,30,870.049064
9.0,30,870.080313
65.0,30,870.111565
109.0,30,870.158442
5.0,30,870.189693
-11.0,30,870.220942
53.0,30,870.267815
157.0,30,870.299065
33.0,30,870.330317
101.0,30,870.377192
109.0,30,870.40844
17.0,30,870.439688
57.0,30,870.502192
-7.0,30,870.549063
-15.0,30,870.580313
49.0,30,870.611568
169.0,30,870.658441
-3.0,30,870.689692
21.0,30,870.720942
81.0,30,870.767817
41.0,30,870.799067
77.0,30,870.830313
61.0,30,870.877192
29.0,30,870.908441
57.0,30,870.939692
141.0,30,870.986565
45.0,30,871.017814
77.0,30,871.049064
-11.0,30,871.080317
57.0,30,871.127189
49.0,30,871.158439
37.0,30,871.189692
73.0,30,871.220942
65.0,30,871.267817
105.0,30,871.299066
117.0,30,871.330315
73.0,30,871.361567
113.0,30,871.392815
29.0,30,874.237796
9.0,30,874.269045
1.0,30,874.315921
-15.0,30,874.347173
125.0,30,874.378422
17.0,30,874.426203
25.0,30,874.461881
65.0,30,874.524383
77.0,30,874.55563
89.0,30,874.602506
97.0,30,874.633755
65.0,30,874.665005
33.0,30,874.711879
13.0,30,874.743134
25.0,30,874.774379
-23.0,30,874.805629
109.0,30,874.852505
-11.0,30,874.883756
185.0,30,874.915008
37.0,30,874.96188
73.0,30,874.99313
81.0,30,875.040006
101.0,30,875.071254
205.0,30,875.102507
-15.0,30,875.14938
97.0,30,875.180632
33.0,30,875.21188
65.0,30,875.258755
-7.0,30,875.290004
61.0,30,875.321256
33.0,30,875.368131
29.0,30,875.39938
49.0,30,875.430629
41.0,30,875.477504
77.0,30,875.508755
189.0,30,875.540004
61.0,30,875.586881
117.0,30,875.618131
125.0,30,875.649379
81.0,30,875.696255
101.0,30,875.727504
109.0,30,875.790007
73.0,30,875.821255
69.0,30,875.868133
33.0,30,875.899381
137.0,30,875.930629
157.0,30,875.977506
-7.0,30,876.008756
77.0,30,876.055631
13.0,30,876.102504
33.0,30,876.133756
13.0,30,876.180634
93.0,30,876.227507
109.0,30,876.258755
53.0,30,876.305634
69.0,30,876.352507
101.0,30,876.383757
1.0,30,876.430631
101.0,30,876.461882
25.0,30,876.49313
129.0,30,876.524381
81.0,30,876.571256
21.0,30,876.602506
13.0,30,876.649381
129.0,30,876.696255
97.0,30,876.743131
29.0,30,876.790007
109.0,30,876.836881
85.0,30,880.384379
-11.0,30,880.415627
37.0,30,880.462503
-7.0,30,880.509378
29.0,30,880.540627
9.0,30,880.587504
65.0,30,880.665628
37.0,30,880.69688
53.0,30,880.743751
9.0,30,880.775004
89.0,30,880.821878
117.0,30,880.853129
9.0,30,880.884379
161.0,30,880.931256
-15.0,30,880.962505
89.0,30,881.009378
9.0,30,881.056253
77.0,30,881.087504
85.0,30,881.134378
93.0,30,881.181256
73.0,30,881.228129
169.0,30,881.25938
-7.0,30,881.306269
69.0,30,881.353129
217.0,30,881.38438
93.0,30,881.431254
53.0,30,881.478129
25.0,30,881.50938
157.0,30,881.556254
141.0,30,881.60313
45.0,30,881.63438
-11.0,30,881.681256
105.0,30,881.728129
1.0,30,881.775004
101.0,30,881.806254
81.0,30,881.85313
37.0,30,881.900006
77.0,30,881.931254
97.0,30,881.978129
65.0,30,882.056253
-35.0,30,882.087503
37.0,30,882.134381
129.0,30,882.181256
33.0,30,882.212503
77.0,30,882.259377
65.0,30,882.306255
49.0,30,882.337504
117.0,30,882.384378
117.0,30,882.431254
101.0,30,882.462504
129.0,30,882.50938
85.0,30,882.556254
117.0,30,882.587506
-11.0,30,882.634379
45.0,30,882.681253
13.0,30,882.72813
57.0,30,882.75938
121.0,30,882.806252
17.0,30,882.853129
145.0,30,882.884378
137.0,30,882.931252
9.0,30,882.978128
77.0,30,883.009377
41.0,30,883.056253
25.0,30,883.087504
-27.0,30,883.118753
-3.0,30,883.165628
33.0,30,883.212931
73.0,30,886.228558
89.0,30,886.275431
-39.0,30,886.306684
29.0,30,886.337933
41.0,30,886.384806
-3.0,30,886.447308
81.0,30,886.478558
113.0,30,886.525433
33.0,30,886.556685
65.0,30,886.587932
77.0,30,886.634808
29.0,30,886.666059
17.0,30,886.697308
177.0,30,886.728558
105.0,30,886.775434
53.0,30,886.806682
105.0,30,886.837933
77.0,30,886.884808
37.0,30,886.91606
89.0,30,886.962934
9.0,30,887.009809
57.0,30,887.041057
33.0,30,887.072307
29.0,30,887.119184
13.0,30,887.150435
-15.0,30,887.181687
109.0,30,887.228557
73.0,30,887.259807
121.0,30,887.275435
13.0,30,887.322311
93.0,30,887.353559
45.0,30,887.400434
25.0,30,887.447307
33.0,30,887.478556
61.0,30,887.509811
101.0,30,887.525435
93.0,30,887.556686
93.0,30,887.587937
77.0,30,887.666059
57.0,30,887.697306
17.0,30,887.744185
41.0,30,887.775432
49.0,30,887.806684
-11.0,30,887.837933
53.0,30,887.869185
65.0,30,887.916057
41.0,30,887.947309
89.0,30,887.978557
141.0,30,888.00981
57.0,30,888.041057
-11.0,30,888.072308
1.0,30,888.103558
-3.0,30,888.134809
121.0,30,888.181685
101.0,30,888.210633
37.0,30,888.241887
53.0,30,888.288761
21.0,30,888.320012
105.0,30,888.366886
209.0,30,888.398137
17.0,30,888.445012
153.0,30,888.491886
9.0,30,888.523138
97.0,30,888.570011
57.0,30,888.616886
53.0,30,888.663762
121.0,30,888.695012
17.0,30,888.741886
49.0,30,888.788761
173.0,30,892.054388
49.0,30,892.101262
81.0,30,892.163763
45.0,30,892.210637
1.0,30,892.257511
53.0,30,892.288762
5.0,30,892.335637
141.0,30,892.366885
9.0,30,892.398137
89.0,30,892.429384
9.0,30,892.476259
93.0,30,892.507514
117.0,30,892.554387
5.0,30,892.585637
21.0,30,892.632512
-7.0,30,892.663764
1.0,30,892.695012
129.0,30,892.741888
21.0,30,892.773139
-7.0,30,892.804388
109.0,30,892.835638
69.0,30,892.866888
33.0,30,892.913762
25.0,30,892.945153
121.0,30,892.976265
41.0,30,893.007514
13.0,30,893.054389
185.0,30,893.085637
17.0,30,893.116888
